case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,5,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,72.72118875673706,69.64166998753502,0.029277092826170165,6.8233294380042935
F8,6,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,35.08496653927057,29.46850906459641,0.2804248740001734,6.644731160005904
F8,6,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,41.7810233441907,33.134919639636735,0.28000480524994015,8.969938880996779
F8,7,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,38.085106088548855,28.82225743274869,0.2795115497164375,6.7693671909946715
F8,6,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,46.11895617754574,44.26317494551242,0.09549305765514281,9.235462630007532
F2,27,SGO,population_persistence,20,5,10,5000,1.0,100,500000,500000,True,100,99,1980,55.355712925956624,53.795475319435916,0.0829108306713402,69.12333286801004
F8,8,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,39.74223119403135,30.62996265116694,0.28035884285358315,6.680835236009443
F8,7,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,31.895955050823204,24.763244345250506,0.2781431413177888,8.611652906009112
F8,8,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,37.354792543172174,28.73522727420485,0.2739986375393067,6.732570464009768
F8,9,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,39.56582740480338,29.732064657333225,0.2802857065903283,6.558619274001103
F8,7,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,35.46069283699696,33.94276158143507,0.06854440259319931,10.200598784009344
F8,9,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,56.14650728219155,53.22687740825517,0.0392197042829322,7.490294378003455
F8,8,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,64.64484695600763,61.12415818054234,0.03619344859327003,9.007896969007561
F8,9,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,31.308986998707155,25.569162257054565,0.27723548472647735,8.853578534006374
F8,10,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,38.35803721108878,29.683340359710783,0.2808565040101852,6.537715362996096
F8,10,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,26.862411335384678,23.038282480432173,0.27986357470212514,6.651479840002139
F8,10,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,52.985263708427475,49.859182024084014,0.06530483493083943,6.773927215006552
F8,11,SGO,cold_restart,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,43.66212012198745,33.12416958184415,0.2802051122444548,6.684294687001966
F2,28,SGO,cold_restart,20,5,10,5000,1.0,100,500000,500000,True,100,99,1980,26.360047622810363,23.05370834995178,0.2806965853774861,70.8746246649971
F8,11,SGO,previous_best_seeded,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,36.4925005277998,32.402077813223514,0.2766265788717705,9.183062784999493
F8,11,SGO,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,71.16172656962976,67.35501439277238,0.04067853369954466,8.04108940900187
