case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F9,18,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,26.654416339177192,21.304729258025027,0.00035793611925572405,81.81289186899085
F9,19,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,38.97874015851185,34.91301012641352,0.00023960205211169587,66.26832031500817
F9,20,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,44.7812174857665,38.95745966514001,0.025929713057872714,31.69224354099424
F9,15,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,103.91370755004755,101.75096456510312,0.00036017038266287766,145.29378424599417
F9,16,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,88.93583763218783,86.32337712608829,0.0004775906743587714,136.50305219100846
F9,15,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,133.01471665237472,130.82715013676355,0.03224417556223,180.1072496620036
F9,21,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,229.4596429198593,223.40629075863978,0.003927989086094371,26.25465390199679
F9,20,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,82.55718396032074,79.42444733643909,9.474290187602751e-05,71.58961387300224
F9,22,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,34.316069516261564,30.389504492269253,0.018221694018624356,24.90800805100298
F9,14,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,95.15113550722425,92.22520698034108,0.0004452932300404977,198.62248857700615
F9,23,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,15.519960480460933,14.725836805760892,0.0027791277258533875,24.82026611598849
F9,16,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,131.31064082749967,128.08197430557576,0.03499937231965645,187.93198295899492
F9,21,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,97.39511770853365,94.69161700810389,5.8019434074301414e-05,75.25571475800825
F9,17,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,73.61733517035506,70.8336337464089,0.0008276263367728993,153.30830669999705
F9,17,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,141.76856199075448,139.46729842667727,0.041852580992713787,187.4757838289952
F9,22,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,105.9808196012124,103.00768695643593,7.866269211188732e-05,69.94068062701263
F9,19,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,131.6827950279798,128.739655502489,0.0423652309853976,147.46146373699594
F9,24,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,20.51478282829105,19.615474707182088,0.003223031102548861,22.93986318600946
F9,18,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,57.615373421900735,55.9263259423589,0.00037519352231829805,156.2319014090026
F9,18,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,113.41744615379184,111.64369163126068,0.021337374706034626,176.79374160899897
F9,23,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,55.33274265373346,48.908043399887745,0.0002928599975548397,69.2773302429996
F9,19,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,91.5185441309917,89.09191807635985,0.0005146052581430871,143.0570950310066
F9,25,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,16.28030443841775,15.408323445419033,0.0021225434148565343,29.46617834600329
F9,26,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,33.361558426166475,30.10765560323534,0.01568392723491527,30.695759262001957
F9,20,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,80.20094518251682,77.09312286069866,0.0004914774033068913,143.63122127199313
F9,24,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,29.69984244214923,24.503725950516984,0.0002479970098028878,66.57421099299972
F9,21,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,98.70217228796369,95.46267057524459,0.0002623759852937891,138.69587726199825
F9,22,WOA,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,58.69564220850776,56.57774891917653,0.0006620572579578491,128.45288589999836
F9,27,PSO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,20.48558250055111,19.682092051811395,0.0035610404575833585,26.82672198700311
F9,26,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,19.209263526832228,17.18164255983848,0.0003579361586035247,62.51882570498856
F9,21,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,105.45746816132096,102.58305642338193,0.0836017444565139,175.51136093700188
F9,25,GWO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,36.94845753713967,30.56440470155574,0.0002747590186334395,79.68618812899513
F9,20,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,120.35451011694576,117.63928988506528,0.032413050475937226,198.4399944189936
F9,22,SGO,population_persistence,20,10,10,5000,1.0,100,500000,500000,True,100,99,1980,75.27793174722039,73.15451231146288,0.12882058546472994,162.6396287050011
F3,3,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,89.84360580941129,86.08490263884104,0.0017103142026523455,28.148809484002413
F3,1,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.773280767342893,21.060718754366718,0.004134722915775496,29.544798714996432
F3,5,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,12.959624965055838,12.44986100882159,0.0009548062569952576,31.498843188004685
F3,2,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.032213565244257,13.481230851275713,0.0008907821353552522,34.01266906000092
F3,4,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.86733928444993,20.428626736498103,0.0015151581607632464,39.08956808500807
F3,1,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,27.80574993056512,27.21348370676911,0.00012113013887122798,60.49829116099863
F3,6,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.478494343128204,13.058273078280626,0.0008217289659356492,31.089347048997297
F3,4,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,36.2017301269155,35.14756558840657,0.00014746528242172487,67.03638355400471
F3,5,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,17.871023293887273,15.951042831799423,0.00031420465086037433,69.43660581999575
F3,2,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,32.602692191095194,31.173265982124477,0.000145237565341684,78.85676943400176
F3,3,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.263672128108446,14.694279948142814,0.00033061443251830954,83.87070958998811
F3,7,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,50.715418704587655,47.67920160845417,0.005124032137299491,30.619095717993332
F3,8,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.085113411852173,19.93648753998595,0.009562099199896094,24.213383706999593
F3,6,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,28.5902367562646,26.94696577520944,0.00017005220999556588,89.53049737299443
F3,7,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.487878966132772,19.170563155837176,0.00026580066742092924,63.35745872599364
F3,5,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,23.26209320271235,22.907790542810602,0.0010494370408293933,128.01706549200753
F3,3,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.850404620154734,32.535413858868175,0.0004663711177004116,130.2327089850005
F3,2,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.335357453633065,29.666075544900703,0.0008576323496371527,133.46325452599558
F3,4,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.057143470678785,29.789657418381665,0.000622806616990937,140.74408600499737
F3,8,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,9.04357595002681,7.578851785111404,0.000374583029994239,66.6634750640078
F3,1,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,38.484714395058376,37.60435268893118,0.0005315067501120311,152.27635176198964
F3,9,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.71856558769127,15.997790116419026,0.0010271987130875799,34.551859138009604
F3,4,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.75612706733235,20.61810282059645,0.1415792449388102,161.4446753860102
F3,1,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,56.8823886356541,55.11560832902589,0.03695935520422529,163.1790543399984
F3,5,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,71.91127482117774,70.28865470089222,0.036023358479421376,172.64443182099785
F3,10,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,18.911445802708254,18.505457801101326,0.002862641590698416,33.77520081299008
F3,2,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,23.984582926912136,23.13665674355663,0.17675248818943684,180.33377399400342
F3,11,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,46.66295575681483,43.86547658154625,0.004095186235390777,31.046201712000766
F3,3,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,48.73192703960413,47.41488555043403,0.0720717528315214,194.07355169999937
F3,6,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,48.52333205910538,46.89633349250954,0.049624293045723016,166.82896220800467
F3,9,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,35.38254745737282,34.253998952985896,0.00018770310645018626,77.00104500200541
F3,6,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,23.41441421487335,22.451435571973317,0.0008180972186350619,167.39110087099834
F3,10,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.67986055411306,15.051338520307365,0.00025520998559749197,73.02589334400545
F3,12,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,25.63236765703321,24.792388421545397,0.0052516270850906785,35.777287198987324
F3,13,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,67.8688223762088,64.79591457018655,0.0059151799875586655,27.01477713198983
F3,8,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.150732303679884,20.578405394197347,0.00045815770413210386,134.5030818189989
F3,7,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,45.461954236819494,43.974229927305934,0.07942712222404769,188.89072822598973
F3,8,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,43.79280266387662,41.94112363033036,0.08955736214981877,166.48529574599524
F3,7,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,23.29441626662776,22.330807754455694,0.0009873173961114211,172.4704403349897
F3,11,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,26.860786065027796,25.564159521166694,0.0002811656651566477,87.3899957179965
F3,14,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,65.52908042887675,63.223858418065674,0.007541711154721741,25.12097747399821
F3,12,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,22.97865756632804,21.927762283625647,0.00016095483726692928,90.73997834000329
F3,15,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.745708917328534,14.838398577161742,0.002776064501923088,26.895224093997967
F3,13,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.26303628389876,13.001457848682076,0.0003928558548282077,81.07459271700645
F3,16,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.176130295762732,15.575724492101129,0.002060829408827997,18.142954422000912
F3,9,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,34.54193626096129,33.5808711183395,0.000657868031780625,159.110306949995
F3,10,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,14.407919666178591,14.001128830443852,0.0003068644505062079,143.63519935499062
F3,15,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.171495735726904,14.182611802361635,0.00017723825625090572,60.17570112699468
F3,14,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.5142496167,30.25745825219032,0.00011240450979867722,90.19312343900674
F3,11,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,27.456754073997228,26.202235815528585,0.0007339650245814316,148.8613247799949
F3,9,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,29.479444263727487,28.503183794323316,0.11580668161230823,204.260783093996
F3,10,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,37.88290869797857,36.63827731411036,0.03412494403751058,186.86321699000837
F3,17,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,12.395838681380656,11.861708180821973,0.002304468445670649,30.018026342004305
F3,12,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,26.13322279003577,25.162424469541524,0.00046830288359835006,134.6268272849993
F3,11,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,41.17923219114949,39.80453545698957,0.1429548598032119,179.41627072599658
F3,17,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,19.213354653197825,17.70822227759011,0.00023738460059520412,48.94038801800343
F3,16,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,18.38746689794936,17.287048907616207,0.00016408159289276253,71.46556876700197
F3,18,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.302104566536437,12.429337624405754,0.002787130397454452,28.082869306002976
F3,12,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,41.574151786564286,40.453229270339705,0.059798417530364294,176.45147172699217
F3,13,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,50.53573568451316,48.812905383176705,0.08787664251596317,156.5122475149983
F3,13,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,25.35361748649542,24.50009966503027,0.0005255328895775962,150.5747026970057
F3,14,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.859128996948535,29.95980722196644,0.11257886203566005,145.56855587501195
F3,14,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,18.56298164315242,17.82412890509253,0.0006209195282037503,125.47264846100006
F3,19,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.60791370799446,31.16596253456371,0.009948904787471105,22.16856894400553
F3,18,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.99682333583622,20.165317259748328,0.00020504442945877864,51.14501822099555
F3,20,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,18.38146268083452,17.584685595780506,0.004801855581588956,16.98449488900951
F3,19,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,43.62920511764805,42.70938030027777,0.00011231077755477454,40.42657313999371
F3,21,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,16.652333641057243,15.998879184673344,0.005093270721150349,18.323461805994157
F3,15,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,25.794065871522275,24.825182179998116,0.08638321598355264,146.15996507900127
F3,16,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.106586060143947,30.306290482118428,0.13090252912709271,127.64592178999737
F3,16,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.92785539745992,30.350427604663814,0.0008606331055587053,102.2219086260011
F3,15,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.53822171580325,29.330944519660545,0.000617019971584866,134.00355313099863
F3,22,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,12.583762350681651,11.91779402374247,0.0037196887109907763,15.867360902004293
F3,17,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,36.983522659995735,35.73801931300889,0.0005810235933216056,87.99446405300114
F3,20,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,10.914872378519084,9.195911755584563,0.00029887487572542975,48.14689874800388
F3,21,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,36.53868707585263,35.8710074427392,0.0001117899838580673,38.02634009499161
F3,23,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,22.293934991062343,21.874521371904248,0.001169999352972139,15.463046015007421
F3,17,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.328188117306606,19.42419726261734,0.1231919773375859,113.63072020199616
F3,22,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,22.437461372673006,20.981255279659834,0.0001987321370672031,36.20315227100218
F3,18,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,29.50427908256151,28.34797045446591,0.00046748966182091683,87.74487378899357
F3,24,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,28.239790120954478,26.84856642283362,0.01157440611937247,20.635300649999408
F3,18,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,36.4461678318016,35.480884159759114,0.07642324812693864,103.53900268599682
F3,23,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,38.479304428373176,37.24850839031465,0.00012463288211536828,36.66890686600527
F3,19,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,40.437504461662314,39.10147553122544,0.04512581244269638,96.60715379499015
F3,25,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.236028855911098,12.62171920152073,0.0024289309457079375,23.20856682700105
F3,19,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,18.648473172625668,18.024628848281147,0.00038474309581543404,90.03994588200294
F3,20,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,38.88985403354247,38.333419725763214,0.00034785694241508023,92.0714138399926
F3,26,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,19.417561167880095,18.834333532240464,0.0017332040400530584,31.466866126997047
F3,21,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,24.46825228058262,23.506489052849478,0.0003951394447567549,95.36609470199619
F3,24,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,41.13943257894455,40.08211447398142,9.580388910093496e-05,68.10119630600093
F3,25,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,35.503887951530906,34.42744589367239,0.00012791965316057044,70.23569660400972
F3,20,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,42.62267916162191,41.31630205018959,0.05199657879099753,133.61653152400686
F3,27,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,45.693447123607136,42.61925758878341,0.012104929944963037,29.986623792996397
F3,21,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.946307646881557,31.259480864091778,0.06284061853195859,123.61531389999436
F3,26,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,17.66425604548361,15.511597026907268,0.0003004531313967739,75.76560429899837
F3,22,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.281035972609324,32.294486548105276,0.00033011063885899115,115.71514264399593
F3,22,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,47.70910740575042,46.14848270710438,0.045446466966493466,126.55083418999857
F3,23,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,26.556694243282983,25.61620743014838,0.0006228183856295742,114.48255535100179
F3,27,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.730722556762352,30.89982088362798,0.00014356882679483543,73.97463959999732
F3,28,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,15.054722588932187,14.380991493612065,0.004279063690266671,35.43864188999578
F3,23,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.337079988696956,32.070346591507814,0.150139580548369,135.19558588600194
F3,29,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.330335133665509,12.605978014119582,0.006509073240054271,33.077211971991346
F3,24,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,35.70515902562484,34.41134247277157,0.0006685046587023544,131.25014368598931
F3,28,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,13.267771551046222,11.59247823127271,0.0002653576658953091,78.13121278300241
F3,30,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.216329360346506,19.686757494805974,0.0025661819548401595,32.442400965999695
F3,31,PSO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,63.21188628887174,61.62262676680705,0.008110477665324821,27.808698995999293
F3,30,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,24.294831579486903,23.249417921878,0.00017111526135436076,73.16807017900283
F3,31,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,33.708696171900215,32.19103532093109,0.0002190901113427263,75.31436036000377
F3,29,GWO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,28.871707405985518,27.763265439928485,9.735693630927026e-05,77.16075760799868
F4,1,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,20.37412981817524,19.10217491475792,0.00019161653178151732,97.19247365300544
F3,28,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,20.340988703749012,19.46909859253832,0.0005674630605176002,112.5531745699991
F4,1,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,24.128072825699277,22.5582250007318,0.009436270922122167,41.2786716039991
F3,27,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,27.553839449562517,26.55577717301922,0.0005597370523356504,117.9460691169952
F3,24,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,56.67693968587846,55.465613492748574,0.04062521257805872,120.71720061299857
F3,31,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.57940108149181,30.67171666744299,0.0005705913416036751,123.07843474700348
F3,25,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,50.94836309002532,49.226612347140055,0.0506854192985867,143.2220980449929
F3,26,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,21.532114989039822,20.941401200543215,0.0009318803966136629,144.7556510049908
F3,27,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,48.440914924746316,47.22728044381019,0.10342950753241821,145.92205334600294
F3,29,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,31.809163640737772,31.102904454548984,0.0005708199520082788,146.04126361499948
F3,28,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,45.49889306139191,43.74280486982389,0.07970243680491215,148.9696259170014
F3,29,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.780869330526954,29.46160682501211,0.08327336214238622,149.07082830100262
F3,31,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,49.29676968689233,47.77484586675191,0.06849771905576071,152.3575390240003
F3,25,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,17.5481748506632,16.8253280750148,0.0005252807184077698,153.0801422069926
F3,26,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,30.709895208251282,29.2578823631173,0.20058196532761402,154.14184829000442
F4,2,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,21.033543453658297,20.336683354160186,0.0046171451172686345,45.71530701300071
F3,30,WOA,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,24.559733963165293,23.66549773872193,0.000552572573747953,160.99340380399371
F4,3,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,36.39843926581668,34.83437298343778,0.0037621515796410205,47.10351872300089
F3,30,SGO,population_persistence,20,5,25,5000,1.0,100,500000,500000,True,100,99,1980,35.092141283977256,33.937625766640096,0.08028473029399358,179.5370493549999
F4,2,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,25.30614530964778,24.128066119777976,0.0001647553490945543,90.78211290499894
F4,4,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,25.39994813075047,24.196287910383436,0.006299991999053238,42.10364518499409
F4,3,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,24.098949129179346,22.873800916289998,0.00016905403310380122,68.60456159700698
F4,5,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,14.344425539004414,13.790190754141117,0.005120034660946112,44.824717224997585
F4,1,SGO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,34.78338765960108,33.726394407359564,0.07880451262564427,214.16565700199862
F4,6,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,18.702323650717716,17.573699091598634,0.010712922569799038,51.706261202998576
F4,5,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,10.7791841658132,8.953462106709123,0.00044292975403853533,76.91205607099982
F4,2,SGO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,40.26559523600238,38.790196082389876,0.0940906599157361,153.5043805220048
F4,7,PSO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,20.833433424624317,20.40513644283413,0.004639259837404393,42.4718503109907
F4,4,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,36.76576338023661,36.002625173851705,0.00014514742837932484,86.6352034619922
F4,6,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,12.670289040727965,11.284932983950457,0.0003097651119181816,79.45560762599052
F4,2,WOA,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,20.218420458800743,19.403653816895375,0.0005892642794534585,128.73078274700674
F4,7,GWO,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,25.70373477707874,24.34209113108367,0.00014070956534536927,71.21352937498887
F4,1,WOA,population_persistence,20,5,50,5000,1.0,100,500000,500000,True,100,99,1980,28.230894830663534,27.35265989724293,0.0005895119994233653,187.61583524898742
