case,seed,alg,mode,environment,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,recovery_evals_50,recovery_success_50,recovery_evals_90,recovery_success_90
F10,15,SGO,cold_restart,88,415.57513430180023,164.94411511217936,175.52822408803416,250.63101918962087,0.6030943588833851,21,True,1296,True
F10,15,SGO,cold_restart,89,413.66254969976546,196.07617239756047,201.46258504314736,217.586377302205,0.5259997006258562,4,True,453,True
F10,15,SGO,cold_restart,90,314.6637924709703,191.78297915495756,199.35183174941488,122.88081331601273,0.39051462626526773,73,True,1458,True
F10,15,SGO,cold_restart,91,400.8549965713564,171.00889179616814,177.53367850617462,229.84610477518828,0.5733896464834841,74,True,226,True
F10,15,SGO,cold_restart,92,360.2711460060116,171.23627688504547,182.2649785934606,189.0348691209661,0.524701662113712,15,True,1243,True
F10,15,SGO,cold_restart,93,428.45911912345423,211.6693491587169,217.83269253950283,216.78976996473733,0.5059753901568204,14,True,302,True
F10,15,SGO,cold_restart,94,361.9440441194637,179.16437291459366,191.96715043260298,182.77967120487003,0.5049942779125868,103,True,1650,True
F10,15,SGO,cold_restart,95,382.03415798781685,145.45076094128592,152.55376421138052,236.58339704653093,0.6192728898709513,41,True,119,True
F10,15,SGO,cold_restart,96,380.0582802902646,215.41752560643414,219.4901573054535,164.64075468383044,0.43319870457259396,28,True,97,True
F10,15,SGO,cold_restart,97,318.64939712888844,166.2348009956121,171.82636505133914,152.41459613327635,0.47831440293491956,72,True,425,True
F10,15,SGO,cold_restart,98,447.65517766867043,185.95691942749826,195.64475393965645,261.6982582411722,0.5845978585661903,26,True,432,True
F10,15,SGO,cold_restart,99,311.19205012620694,201.43541131934464,207.5307870600356,109.7566388068623,0.3526974380044395,42,True,213,True
F10,15,SGO,cold_restart,100,499.01017335885285,154.74273226858315,160.43399498899052,344.2674410902697,0.6899006462593636,12,True,233,True
F10,14,SGO,previous_best_seeded,1,373.29255763451454,157.12998724293578,168.7830558774398,216.16257039157875,0.5790701313772788,80,True,273,True
F10,14,SGO,previous_best_seeded,2,352.28523822037346,130.91094477699474,136.95350973492828,221.37429344337872,0.6283950317126179,103,True,103,True
F10,14,SGO,previous_best_seeded,3,341.80027864934016,175.74590512426155,181.76305896753152,166.0543735250786,0.4858228149528139,29,True,348,True
F10,14,SGO,previous_best_seeded,4,311.43623360570723,159.7748749893554,166.50522894608287,151.66135861635183,0.48697403272723294,131,True,715,True
F10,14,SGO,previous_best_seeded,5,322.12648288559853,166.12083050449993,176.04308971619025,156.0056523810986,0.48429936894230197,35,True,704,True
F10,14,SGO,previous_best_seeded,6,415.0607594280975,153.38019386189018,167.48003557565642,261.68056556620735,0.6304632746462732,46,True,198,True
F10,14,SGO,previous_best_seeded,7,244.38666806823758,141.74769899941006,146.3077678981905,102.63896906882752,0.41998595864553745,58,True,714,True
F10,14,SGO,previous_best_seeded,8,224.222283658125,161.71670221043053,171.81032045793992,62.50558144769448,0.27876614414915896,394,True,1369,True
F10,14,SGO,previous_best_seeded,9,310.6100337176556,150.3381065943712,164.7330183414514,160.2719271232844,0.5159908236221742,65,True,1709,True
F10,14,SGO,previous_best_seeded,10,309.26550935338764,134.75157869742213,147.44779715031856,174.5139306559655,0.5642851381029823,174,True,1235,True
F10,14,SGO,previous_best_seeded,11,283.5780413223181,144.0610853719914,157.89559220545289,139.5169559503267,0.49198786795960026,194,True,1510,True
F10,14,SGO,previous_best_seeded,12,304.7352536122937,145.33106280160314,151.72021779457435,159.40419081069058,0.5230907449044151,71,True,450,True
F10,14,SGO,previous_best_seeded,13,296.3870502643673,179.78460406310262,185.562916197102,116.60244620126468,0.3934127557100056,69,True,834,True
F10,14,SGO,previous_best_seeded,14,251.6354348767746,171.4467990050686,176.49034577246542,80.188635871706,0.3186698880901818,383,True,888,True
F10,14,SGO,previous_best_seeded,15,301.4874126942007,159.53387600440414,167.81124777825895,141.95353668979658,0.470843991200987,173,True,969,True
F10,14,SGO,previous_best_seeded,16,324.42645252554274,189.2644206370844,196.03053059936934,135.16203188845833,0.41661840714982007,50,True,517,True
F10,14,SGO,previous_best_seeded,17,335.7154360634971,148.552017310151,159.8646121202699,187.16341875334612,0.5575061455260165,151,True,641,True
F10,14,SGO,previous_best_seeded,18,286.49993234845385,145.5498954666936,159.22138596075453,140.95003688176024,0.4919723216909196,160,True,1229,True
F10,14,SGO,previous_best_seeded,19,324.0098128477797,155.45173139499792,172.8477128837459,168.55808145278178,0.5202252363016259,140,True,1494,True
F10,14,SGO,previous_best_seeded,20,317.3735900942571,152.38421567683238,159.57604174892515,164.98937441742473,0.519858550197653,60,True,73,True
F10,14,SGO,previous_best_seeded,21,295.24419745654325,135.92845754245576,150.75884888749715,159.3157399140875,0.5396066757164196,210,True,1286,True
F10,14,SGO,previous_best_seeded,22,327.39640442353476,126.64765399013444,137.653470755812,200.74875043340032,0.6131672422819362,138,True,262,True
F10,14,SGO,previous_best_seeded,23,255.7979309569281,168.7793539647542,175.8613028109891,87.0185769921739,0.34018483521989984,143,True,1009,True
F10,14,SGO,previous_best_seeded,24,333.93040518307527,196.4239861780647,202.75013596752237,137.50641900501057,0.4117816672896963,167,True,360,True
F10,14,SGO,previous_best_seeded,25,270.8249640241114,145.8886359311562,156.81250568289963,124.93632809295522,0.4613176209333206,103,True,833,True
F10,14,SGO,previous_best_seeded,26,326.892634896256,150.1744058197025,160.39665185529668,176.7182290765535,0.5406002161310166,76,True,1060,True
F10,14,SGO,previous_best_seeded,27,317.29346935594145,134.5750136101004,159.60561669906375,182.71845574584106,0.575865794265266,476,True,2248,True
F10,14,SGO,previous_best_seeded,28,341.9147240204015,136.40686074956187,144.3909031460078,205.5078632708396,0.6010500538098421,125,True,224,True
F10,14,SGO,previous_best_seeded,29,282.26786591425935,167.25280546292151,171.87512523082617,115.01506045133783,0.40746777915653487,170,True,226,True
F10,14,SGO,previous_best_seeded,30,371.016148947915,179.08166083500157,191.60193142548533,191.9344881129134,0.5173211156904604,27,True,446,True
F10,14,SGO,previous_best_seeded,31,247.65364577496723,132.5193451217995,142.05787326517532,115.13430065316774,0.46490048750497937,222,True,938,True
F10,14,SGO,previous_best_seeded,32,303.49808913782726,181.5415734877218,183.2163144550693,121.95651565010547,0.40183618946846644,42,True,239,True
F10,14,SGO,previous_best_seeded,33,342.3964642086653,110.16409317135903,116.76361257226971,232.23237103730628,0.6782557511919219,11,True,361,True
F10,14,SGO,previous_best_seeded,34,260.3654083366013,122.5242159610646,129.77146342719186,137.8411923755367,0.529414384407529,98,True,1176,True
F10,14,SGO,previous_best_seeded,35,395.66796715557535,153.255330969662,170.88177572605153,242.41263618591336,0.6126668224587347,45,True,1199,True
F10,14,SGO,previous_best_seeded,36,351.711542274552,154.78468585112057,161.99530783875537,196.92685642343145,0.5599101330308546,42,True,200,True
F10,14,SGO,previous_best_seeded,37,327.2243799750903,184.68704960351795,194.779596410109,142.53733037157235,0.4355950812174291,67,True,525,True
F10,14,SGO,previous_best_seeded,38,338.0019667093351,137.25346529753267,153.32825731931334,200.7485014118024,0.5939270216863447,121,True,1419,True
F10,14,SGO,previous_best_seeded,39,266.44180256101663,134.18904364748315,151.52681891291843,132.25275891353348,0.4963664021273346,580,True,1165,True
F10,14,SGO,previous_best_seeded,40,357.57927735372186,171.39496602095596,178.03455201515342,186.1843113327659,0.5206798131889228,32,True,853,True
F10,14,SGO,previous_best_seeded,41,332.4950187213492,129.31235613551272,155.4560336056448,203.18266258583648,0.6110848317884598,120,True,2094,True
F10,14,SGO,previous_best_seeded,42,270.8140867341205,162.86883146248562,175.93707404020336,107.94525527163489,0.39859542231868184,903,True,953,True
F10,14,SGO,previous_best_seeded,43,284.08877583310885,122.62076423729825,132.17802557198405,161.4680115958106,0.5683716687584546,188,True,1075,True
F10,14,SGO,previous_best_seeded,44,290.89285756379377,159.8662786436875,168.75275263764084,131.02657892010626,0.4504289999329794,165,True,1145,True
F10,14,SGO,previous_best_seeded,45,290.38056112880577,143.63723601414324,160.18303893203432,146.74332511466253,0.5053483075596467,17,True,2807,True
F10,14,SGO,previous_best_seeded,46,283.98053814758856,134.262093698338,140.97223669788804,149.71844444925057,0.5272137500191645,137,True,281,True
F10,14,SGO,previous_best_seeded,47,313.4520474245877,173.65899803953957,180.19996819489077,139.79304938504814,0.44597905974335816,131,True,328,True
F10,14,SGO,previous_best_seeded,48,279.2142246348981,140.06355656959136,148.93193557443638,139.15066806530672,0.49836525430343254,158,True,526,True
F10,14,SGO,previous_best_seeded,49,273.0106088464321,174.8921447248849,185.61894302381793,98.11846412154719,0.35939432733450527,275,True,2603,True
F10,14,SGO,previous_best_seeded,50,238.7328002974056,155.4354424091841,162.82572855293083,83.29735788822148,0.34891459315373646,345,True,1144,True
F10,14,SGO,previous_best_seeded,51,325.82682039418864,223.83591802058234,226.36248941301918,101.9909023736063,0.3130218140121696,5,True,435,True
F10,14,SGO,previous_best_seeded,52,294.75385399710774,146.6683365490149,168.98814207548034,148.08551744809284,0.5024040074113701,79,True,2194,True
F10,14,SGO,previous_best_seeded,53,271.01767948382707,172.3872648083366,179.8618925905794,98.63041467549047,0.36392612785756,94,True,872,True
F10,14,SGO,previous_best_seeded,54,229.2058852034582,173.80804214690556,177.87424014144923,55.39784305655263,0.2416946799048282,209,True,1263,True
F10,14,SGO,previous_best_seeded,55,286.68110030523104,145.55265744336813,166.34456616935344,141.1284428618629,0.4922837351733429,319,True,1703,True
F10,14,SGO,previous_best_seeded,56,236.89503861538878,195.86239684984577,198.87808040151154,41.03264176554302,0.17321022004247885,298,True,359,True
F10,14,SGO,previous_best_seeded,57,269.748890707068,153.28412438596564,170.25846623587697,116.46476632110239,0.43175253108853934,246,True,2680,True
F10,14,SGO,previous_best_seeded,58,263.1353955414146,153.2977001083452,158.65606705762212,109.8376954330694,0.41741893068803115,151,True,1012,True
F10,14,SGO,previous_best_seeded,59,251.5341896045477,184.36227245761,188.8601902981892,67.17191714693769,0.2670488542831604,151,True,749,True
F10,14,SGO,previous_best_seeded,60,314.71161995828777,158.41727901883502,166.02550788321773,156.29434093945275,0.4966271692165932,68,True,1065,True
F10,14,SGO,previous_best_seeded,61,316.7358750203206,118.17649910086097,141.64744115395357,198.55937591945963,0.6268925990992362,190,True,1606,True
F10,14,SGO,previous_best_seeded,62,285.9068827032403,147.5997899042237,156.96362862552215,138.30709279901657,0.48374873487244346,36,True,1705,True
F10,14,SGO,previous_best_seeded,63,236.64757414281402,168.70975792140052,173.23932736908853,67.9378162214135,0.28708435515343095,156,True,1299,True
F10,14,SGO,previous_best_seeded,64,246.60283172114455,149.08187557022248,159.14410305995764,97.52095615092207,0.3954575682293769,232,True,1340,True
F10,14,SGO,previous_best_seeded,65,281.0468988049564,141.22987348494087,153.10851771776328,139.81702532001555,0.4974864548035703,143,True,1169,True
F10,14,SGO,previous_best_seeded,66,313.03530596974184,138.22272887212364,149.2805026611357,174.8125770976182,0.5584436444191879,2,True,1053,True
F10,14,SGO,previous_best_seeded,67,300.37878470277775,142.9430076751805,148.98826672991999,157.43577702759725,0.5241241560497644,121,True,564,True
F10,14,SGO,previous_best_seeded,68,243.98287361093,178.98414783584025,187.92008158826172,64.99872577508975,0.266406919523133,349,True,2978,True
F10,14,SGO,previous_best_seeded,69,223.63878544077005,111.39385757421572,128.35140466802108,112.24492786655433,0.5019027788285052,511,True,1158,True
F10,14,SGO,previous_best_seeded,70,198.39523910130987,102.22416999063368,110.74550052672024,96.17106911067619,0.48474484340607965,226,True,982,True
F10,14,SGO,previous_best_seeded,71,220.76083242368003,137.54895959308251,145.0878934257449,83.21187283059751,0.3769322298572369,387,True,757,True
F10,14,SGO,previous_best_seeded,72,241.71881768841058,151.9931870173412,157.66622122131125,89.72563067106938,0.37119836812511164,87,True,1809,True
F10,14,SGO,previous_best_seeded,73,238.61825493966813,162.71502999796758,169.3005778906507,75.90322494170056,0.3180947952238265,122,True,1831,True
F10,14,SGO,previous_best_seeded,74,270.0616745099483,171.67488645942544,178.15300639612502,98.38678805052288,0.36431229358647327,219,True,430,True
F10,14,SGO,previous_best_seeded,75,233.02114490749378,177.56292141629442,184.8107014745485,55.45822349119936,0.23799652822586345,125,True,1590,True
F10,14,SGO,previous_best_seeded,76,161.09084485830635,147.87218450352992,149.87365729938486,13.218660354776432,0.08205717939094188,395,True,1766,True
F10,14,SGO,previous_best_seeded,77,164.58861315915232,141.13813305662586,143.70695556180138,23.450480102526456,0.14247935900553785,442,True,879,True
F10,14,SGO,previous_best_seeded,78,215.85293992685578,153.6244226482819,158.41546451135372,62.22851727857389,0.28829126580189607,74,True,1853,True
F10,14,SGO,previous_best_seeded,79,281.8576223148262,148.56817319818276,156.85397463345785,133.28944911664342,0.47289637946268936,221,True,1229,True
F10,14,SGO,previous_best_seeded,80,202.56094568242173,112.78962138163266,118.27873388139783,89.77132430078908,0.44318179893143855,180,True,680,True
F10,14,SGO,previous_best_seeded,81,188.86720178459208,151.09017185101266,155.13364786301156,37.77702993357943,0.20001900582328266,230,True,1260,True
F10,14,SGO,previous_best_seeded,82,307.644192534517,131.07149643244222,140.31576382939838,176.5726961020748,0.5739510134983735,13,True,758,True
F10,14,SGO,previous_best_seeded,83,206.31892560073857,108.60016060739454,116.36978915774328,97.71876499334402,0.47362967167852593,347,True,794,True
F10,14,SGO,previous_best_seeded,84,347.4692416013993,134.98536560427488,144.26988479784936,212.48387599712441,0.6115185189280038,51,True,761,True
F10,14,SGO,previous_best_seeded,85,215.68772507733405,159.74716944814375,169.44857709328326,55.9405556291903,0.25935901363479547,170,True,4179,True
F10,14,SGO,previous_best_seeded,86,323.038334532239,140.96616453795997,150.5818144829389,182.07216999427902,0.5636240363173007,70,True,827,True
F10,14,SGO,previous_best_seeded,87,226.58819150247052,126.73415449858439,136.398147357257,99.85403700388613,0.4406850875227424,221,True,1387,True
F10,14,SGO,previous_best_seeded,88,384.79932266718276,135.6976345084339,162.2457341158411,249.10168815874886,0.6473547989433435,116,True,1818,True
F10,14,SGO,previous_best_seeded,89,278.6187299854912,117.41469183338221,126.44402007395318,161.20403815210898,0.5785829192477603,163,True,710,True
F10,14,SGO,previous_best_seeded,90,312.41657062382376,129.47575368669283,140.36991227337768,182.94081693713093,0.5855669453506911,134,True,134,True
F10,14,SGO,previous_best_seeded,91,260.4343364903208,135.81479175730166,143.90675592887007,124.61954473301913,0.4785065840872741,91,True,856,True
F10,14,SGO,previous_best_seeded,92,242.13271515254118,157.4799782201768,165.3344714392562,84.65273693236438,0.34961296691789046,207,True,2075,True
F10,14,SGO,previous_best_seeded,93,231.55084675617545,170.43570829891584,178.0342364504267,61.115138457259604,0.26393830691370457,241,True,1830,True
F10,14,SGO,previous_best_seeded,94,208.2717497181977,160.5814474940194,165.49088631491549,47.69030222417831,0.22898113781012414,378,True,1203,True
F10,14,SGO,previous_best_seeded,95,210.6695975400802,136.11829174617426,142.36397550406323,74.55130579390593,0.35387785738624405,205,True,1068,True
F10,14,SGO,previous_best_seeded,96,190.26519450318278,121.9683104696619,127.41977043325133,68.29688403352088,0.35895626739223924,224,True,1866,True
F10,14,SGO,previous_best_seeded,97,199.8098412730101,146.79609670126487,151.18114864388667,53.013744571745235,0.26532098836568274,334,True,587,True
F10,14,SGO,previous_best_seeded,98,191.54681199265502,113.94724066515865,119.30872089511519,77.59957132749638,0.40512066225603366,407,True,516,True
F10,14,SGO,previous_best_seeded,99,187.9627325024112,150.1588122293987,156.47622689109704,37.803920273012494,0.20112455149867298,180,True,3837,True
F10,14,SGO,previous_best_seeded,100,238.9650269174079,139.66290111422333,145.34819707222204,99.30212580318457,0.4155508740511463,82,True,464,True
F10,15,SGO,population_persistence,1,377.52614830703794,150.98392828885602,160.2110721953004,226.54222001818192,0.6000702760168485,43,True,224,True
F10,15,SGO,population_persistence,2,330.17442056560327,191.26235429025328,192.86106401552175,138.91206627534999,0.4207232832797511,11,True,11,True
F10,15,SGO,population_persistence,3,268.07399437936317,233.5423135966737,233.78278202923406,34.53168078268948,0.12881398981887887,4,True,90,True
F10,15,SGO,population_persistence,4,277.62635042833745,214.06241714793424,215.07512687609437,63.563933280403205,0.2289549719698192,12,True,292,True
F10,15,SGO,population_persistence,5,251.5763557542601,211.92612671723745,212.3862260106353,39.650229037022655,0.15760713648206676,20,True,67,True
F10,15,SGO,population_persistence,6,316.470007011735,220.38681317836017,221.2435222169115,96.08319383337482,0.30360916265221927,2,True,83,True
F10,15,SGO,population_persistence,7,330.0031158958205,260.98333756151993,261.25880513414734,69.01977833430055,0.20914886863095433,2,True,3,True
F10,15,SGO,population_persistence,8,378.71004995154505,272.1524213010544,272.4042839913132,106.55762865049064,0.28136995219462596,2,True,65,True
F10,15,SGO,population_persistence,9,349.45598441865525,304.563740678754,304.75554210412616,44.89224373990123,0.12846322782133107,16,True,44,True
F10,15,SGO,population_persistence,10,324.6190514844855,324.4821929922186,324.4823574840319,0.13685849226692426,0.00042159722801563644,3,True,13,True
F10,15,SGO,population_persistence,11,264.5596986735579,264.10178912194624,264.1025202106365,0.4579095516116354,0.0017308363817599192,5,True,14,True
F10,15,SGO,population_persistence,12,318.3493681410783,251.0964238043816,259.6212020534508,67.25294433669669,0.21125515256839827,662,True,786,True
F10,15,SGO,population_persistence,13,313.0029459899067,292.3967838980252,292.43171014664864,20.606162091881515,0.0658337640456138,5,True,18,True
F10,15,SGO,population_persistence,14,286.5296987863131,181.64015920347924,197.4775712396177,104.88953958283383,0.366068648475626,935,True,1112,True
F10,15,SGO,population_persistence,15,240.68783959706812,237.46045066389274,237.59512363326098,3.2273889331753765,0.013409023648964982,159,True,159,True
F10,15,SGO,population_persistence,16,301.10481157869225,232.82404614273764,232.86179735299413,68.2807654359546,0.22676743383129155,2,True,5,True
F10,15,SGO,population_persistence,17,299.26315747337145,170.00098825114407,176.38540272078518,129.26216922222739,0.4319347904819496,79,True,532,True
F10,15,SGO,population_persistence,18,338.1754627628305,197.29258491518192,198.5487077100492,140.88287784764856,0.4165969839936396,7,True,95,True
F10,15,SGO,population_persistence,19,307.6208500790398,131.40271659445202,150.35456000265205,176.2181334845878,0.5728419690645496,41,True,3010,True
F10,15,SGO,population_persistence,20,289.9904914101843,168.44921127215144,169.67167847308008,121.54128013803285,0.41912160480502014,21,True,33,True
F10,15,SGO,population_persistence,21,321.9829631516712,230.46797280240452,232.60720273082615,91.51499034926667,0.2842230826547124,16,True,164,True
F10,15,SGO,population_persistence,22,281.543592137611,248.00507650699643,248.21009100318253,33.53851563061454,0.11912370434707607,4,True,140,True
F10,15,SGO,population_persistence,23,276.3239707686231,184.15145656676995,184.40811305918413,92.17251420185315,0.33356684165136297,9,True,24,True
F10,15,SGO,population_persistence,24,346.03440078071765,227.77958555935933,236.13476996015945,118.25481522135831,0.3417429450787366,375,True,392,True
F10,15,SGO,population_persistence,25,320.12597797914884,176.23099345092243,177.86357180268936,143.89498452822642,0.4494948689781087,60,True,115,True
F10,15,SGO,population_persistence,26,368.02101148411344,184.45017880701295,185.91612179849574,183.5708326771005,0.498805304449376,7,True,137,True
F10,15,SGO,population_persistence,27,242.35707817598518,201.0633728318108,201.73391438932865,41.293705344174384,0.1703837397898871,39,True,287,True
F10,15,SGO,population_persistence,28,397.81833483851926,186.96193497594743,221.07180307933618,210.85639986257183,0.5300318798734145,352,True,2797,True
F10,15,SGO,population_persistence,29,312.2491871887178,239.26773801676444,240.13710438072403,72.98144917195339,0.23372822785874764,2,True,258,True
F10,15,SGO,population_persistence,30,253.09573514338632,202.23248598521099,203.1688172398177,50.863249158175336,0.2009644655978094,37,True,37,True
F10,15,SGO,population_persistence,31,281.1417413622907,232.52118650545538,232.78538737443796,48.62055485683533,0.17293965179713708,7,True,90,True
F10,15,SGO,population_persistence,32,272.80734898628305,272.78788343886094,272.7886968897788,0.019465547422100826,7.135272379733278e-05,129,True,465,True
F10,15,SGO,population_persistence,33,399.6787544669493,256.5564475401835,273.5468524358554,143.12230692676576,0.3580933570453293,582,True,903,True
F10,15,SGO,population_persistence,34,266.72191947255146,243.02840637798255,243.50239457655064,23.693513094568914,0.08883226823435945,35,True,145,True
F10,15,SGO,population_persistence,35,248.75504222113798,215.19404298477812,215.2408313816594,33.56099923635986,0.13491585511872697,4,True,36,True
F10,15,SGO,population_persistence,36,292.5417542178764,272.97326062544266,272.98950207482966,19.568493592433754,0.06689128409977237,2,True,12,True
F10,15,SGO,population_persistence,37,268.56469354623374,234.42164085778774,239.2698734417061,34.143052688446005,0.12713157577642736,656,True,1237,True
F10,15,SGO,population_persistence,38,280.4580628947556,238.75648673405686,242.9427903853454,41.70157616069872,0.14869095126121445,534,True,678,True
F10,15,SGO,population_persistence,39,233.9681180411368,218.51031742682937,220.55878051100876,15.457800614307416,0.06606797859351757,112,True,1775,True
F10,15,SGO,population_persistence,40,211.46730219077628,200.47250407255316,200.55596463692243,10.994798118223116,0.051992899158963615,19,True,76,True
F10,15,SGO,population_persistence,41,280.5811940774845,267.5682061137022,267.57727809368856,13.01298796378228,0.04637868908701219,3,True,14,True
F10,15,SGO,population_persistence,42,315.56424401554597,197.91089087188877,198.9235394192148,117.6533531436572,0.37283486762163437,41,True,80,True
F10,15,SGO,population_persistence,43,279.8720260275065,201.86110110150173,209.93826315947445,78.01092492600475,0.2787378432681859,37,True,1836,True
F10,15,SGO,population_persistence,44,236.95067282584552,154.86692632173774,155.1915757700441,82.08374650410778,0.34641702226538035,2,True,41,True
F10,15,SGO,population_persistence,45,227.302304388143,225.94252898312158,225.979829656005,1.3597754050214235,0.0059822332583987425,190,True,190,True
F10,15,SGO,population_persistence,46,268.86444180988724,243.24121041521641,244.41493979889094,25.623231394670825,0.09530167404133302,284,True,284,True
F10,15,SGO,population_persistence,47,291.03016242709145,256.75056637988064,256.79783980483916,34.279596047210816,0.11778709038723263,6,True,26,True
F10,15,SGO,population_persistence,48,316.6446713954843,212.31391332717737,219.0555046692699,104.33075806830692,0.3294884376500352,406,True,522,True
F10,15,SGO,population_persistence,49,235.12165770575223,234.92012301563744,234.9215294861599,0.20153469011478364,0.000857150685654821,12,True,12,True
F10,15,SGO,population_persistence,50,296.02539157031873,197.95119274164642,206.89186108393943,98.07419882867231,0.331303332827027,21,True,1448,True
F10,15,SGO,population_persistence,51,211.54406251462842,206.95798056380852,207.49615138658072,4.586081950819903,0.021679086126573616,439,True,1691,True
F10,15,SGO,population_persistence,52,301.0097347269068,187.71484366194102,196.82153098190105,113.29489106496578,0.3763828142227804,67,True,1250,True
F10,15,SGO,population_persistence,53,328.5677686549541,195.2090554632856,208.91221990763336,133.35871319166847,0.40587886553082847,3,True,4350,True
F10,15,SGO,population_persistence,54,204.43138988666874,184.33106387240565,184.38763449736825,20.10032601426309,0.09832309033072743,8,True,8,True
F10,15,SGO,population_persistence,55,248.9324130606851,218.4805488574844,219.44704979498758,30.4518642032007,0.12232984780401861,124,True,387,True
F10,15,SGO,population_persistence,56,252.71581037500903,233.23088210386544,233.36858551699956,19.484928271143588,0.07710213398294943,20,True,20,True
F10,15,SGO,population_persistence,57,305.3610888373238,173.83200545816334,174.1273368884984,131.52908337916045,0.4307329525184869,5,True,10,True
F10,15,SGO,population_persistence,58,334.7493749683146,286.445916148944,286.545137008979,48.30345881937063,0.14429738315102977,3,True,37,True
F10,15,SGO,population_persistence,59,283.0707970948591,207.90799011994613,209.97189368169018,75.16280697491294,0.2655265316885561,14,True,397,True
F10,15,SGO,population_persistence,60,271.116599155148,184.58863178850075,186.28411576240273,86.52796736664723,0.31915407480134084,35,True,85,True
F10,15,SGO,population_persistence,61,311.74940162394427,217.66448283997255,218.03070853017763,94.08491878397172,0.30179662990168005,21,True,31,True
F10,15,SGO,population_persistence,62,331.251214519529,211.56360480739306,231.66039752764763,119.68760971213595,0.3613197611539013,1274,True,1274,True
F10,15,SGO,population_persistence,63,223.87697611325024,187.86980668605332,188.2325879164129,36.007169427196914,0.1608346246778961,43,True,87,True
F10,15,SGO,population_persistence,64,258.0272538345564,234.93268160906507,235.11487904420662,23.094572225491333,0.08950439103730981,26,True,90,True
F10,15,SGO,population_persistence,65,334.5214511581793,221.0605444168782,256.73583523490464,113.46090674130107,0.3391737849649911,5,True,4603,True
F10,15,SGO,population_persistence,66,349.8226062752612,138.72367654581905,138.8707952978817,211.09892972944215,0.6034456491452042,2,True,6,True
F10,15,SGO,population_persistence,67,284.44967906798763,171.40454074710135,171.95121103594786,113.04513832088628,0.3974170007548746,2,True,85,True
F10,15,SGO,population_persistence,68,229.25476858879495,225.92819621182235,226.09308255299186,3.3265723769725923,0.014510373753399789,6,True,697,True
F10,15,SGO,population_persistence,69,253.45772613004095,240.31582394391285,240.4267216661905,13.141902186128107,0.05185046984673658,31,True,72,True
F10,15,SGO,population_persistence,70,278.4524316119383,223.92224333121766,233.9911086692051,54.530188280720665,0.19583304755160466,347,True,2331,True
F10,15,SGO,population_persistence,71,226.98698347413452,226.98698347413452,226.98698347413455,0.0,0.0,-1,False,-1,False
F10,15,SGO,population_persistence,72,261.2036884409995,233.32381062884235,234.0150865733823,27.879877812157133,0.10673615666975783,17,True,311,True
F10,15,SGO,population_persistence,73,295.01182425007727,231.64420268188044,232.47147935572994,63.367621568196824,0.21479688730876428,67,True,88,True
F10,15,SGO,population_persistence,74,298.33984108574236,232.38788730146635,232.77051296923858,65.95195378427601,0.22106317930672068,7,True,72,True
F10,15,SGO,population_persistence,75,240.48039206852698,218.13501357928376,218.18375538649013,22.345378489243217,0.09291975240491003,7,True,7,True
F10,15,SGO,population_persistence,76,293.3453393387286,232.12301588286994,232.84695945365903,61.22232345585866,0.2087039241662015,2,True,47,True
F10,15,SGO,population_persistence,77,327.79263765877306,171.19763433035757,171.57197269160687,156.5950033284155,0.47772580997206043,5,True,5,True
F10,15,SGO,population_persistence,78,305.78526950585143,234.77213393870656,234.8964527554927,71.01313556714487,0.23223203551270472,11,True,12,True
F10,15,SGO,population_persistence,79,235.64807807885632,199.32931525907753,209.32772605855004,36.31876281977878,0.15412289001408797,1272,True,1684,True
F10,15,SGO,population_persistence,80,277.8357416102699,209.88054122082275,210.3394937377391,67.95520038944716,0.24458768333978548,32,True,55,True
F10,15,SGO,population_persistence,81,260.03298917231524,205.21668040671864,206.1142647669067,54.8163087655966,0.21080520952390258,10,True,277,True
F10,15,SGO,population_persistence,82,344.43390633480755,227.63988141350268,234.96467541052652,116.79402492130487,0.3390898014778343,36,True,590,True
F10,15,SGO,population_persistence,83,280.07841305504866,217.18888117309257,217.56589779934072,62.88953188195609,0.2245425886128372,9,True,9,True
F10,15,SGO,population_persistence,84,302.37430331646465,208.76818715448408,209.1282921315862,93.60611616198057,0.3095703409162137,2,True,20,True
F10,15,SGO,population_persistence,85,315.27499167420115,271.42107789426916,271.4683758376496,43.853913779931986,0.13909734339236696,4,True,4,True
F10,15,SGO,population_persistence,86,278.7521219138743,222.28049216772308,222.76682297380742,56.47162974615122,0.20258726411990935,36,True,167,True
F10,15,SGO,population_persistence,87,338.8855015446353,208.89781998055247,220.07289569278666,129.98768156408283,0.3835740418861262,458,True,689,True
F10,15,SGO,population_persistence,88,312.38494671535597,226.95461124736642,227.31441865811095,85.43033546798955,0.2734777599441543,7,True,7,True
F10,15,SGO,population_persistence,89,297.1045998827436,222.09120897888732,230.70112070053574,75.0133909038563,0.2524814187779703,80,True,1407,True
F10,15,SGO,population_persistence,90,328.1197373649816,223.32388515505556,223.5341899489184,104.79585220992601,0.3193829577321559,5,True,22,True
F10,15,SGO,population_persistence,91,320.54527944015064,261.67600703283847,262.3178367257214,58.86927240731217,0.1836535309773723,4,True,274,True
F10,15,SGO,population_persistence,92,331.4522736759666,211.76133306834413,211.88732998964764,119.69094060762245,0.3611106337578917,6,True,21,True
