case,alg,mode,seed,end_error,post_change_error,recovery_frac_50,recovery_frac_90,late_half_fraction,mean_population_diversity
F12,GWO,cold_restart,3,8.647231486130043,127.71478765507916,0.005119191919191919,0.08624242424242425,0.02027727043792668,0.08000235316848724
F12,GWO,cold_restart,4,9.711404179539729,130.72644328490864,0.006024242424242425,0.09399797979797979,0.022133369992706518,0.08533648617102052
F12,GWO,cold_restart,5,10.882455963124437,131.6818642559925,0.006840404040404041,0.10104646464646465,0.02629020267393617,0.08308963112345588
F12,GWO,cold_restart,6,9.93935627866191,131.56840621431192,0.007672727272727272,0.10406666666666667,0.028237852507500577,0.08232644148533358
F12,GWO,cold_restart,7,9.211852649956471,129.05134160925405,0.006353535353535353,0.08933535353535355,0.023450957990931758,0.08184508589397854
F12,GWO,cold_restart,8,9.192018011344864,128.06408171840394,0.00787878787878788,0.08743636363636363,0.021091783571457887,0.07884639496063436
F12,GWO,cold_restart,9,11.04429211555891,126.49548672830893,0.005282828282828283,0.08602020202020202,0.023187849197643388,0.0832971026421225
F12,GWO,cold_restart,10,10.972872078938497,121.81072112542896,0.006840404040404041,0.08035353535353536,0.01966484443543184,0.07844138982610861
F12,GWO,cold_restart,11,10.00583432619607,130.33021007518994,0.005832323232323232,0.07381818181818181,0.019049162589313957,0.07610108707376959
F12,GWO,cold_restart,12,10.725308948999176,130.2284728886358,0.005226262626262626,0.07264040404040403,0.017924281920463216,0.07890188504388482
F12,GWO,cold_restart,13,10.278898656065772,135.9266162609392,0.0061555555555555565,0.0978929292929293,0.02582197100558174,0.08528915881326606
F12,GWO,cold_restart,14,13.553259668297159,126.63983697633671,0.005442424242424242,0.10912727272727273,0.027163180569975718,0.08405028633037726
F12,GWO,cold_restart,15,11.574189839915329,136.199814600613,0.00724040404040404,0.09861616161616162,0.02649206665329066,0.08629447453754821
F12,GWO,cold_restart,16,11.940693105221026,122.59464595425437,0.00837171717171717,0.08713333333333334,0.023163306623054707,0.07946825217743327
F12,GWO,cold_restart,17,11.503278511381755,131.4252212347184,0.006925252525252525,0.11640808080808081,0.029706519042028565,0.08599359282487197
F12,GWO,cold_restart,18,11.601355484060713,139.3521150899986,0.005258585858585858,0.0895919191919192,0.020837833233557954,0.0824510362821169
F12,GWO,cold_restart,19,9.929226750198133,127.39207837380195,0.008555555555555556,0.10442020202020202,0.02809632417309673,0.08348820289078883
F12,GWO,cold_restart,20,10.81261841358424,133.05664067985433,0.007052525252525253,0.0839858585858586,0.023244766909738326,0.08394787384111498
F12,GWO,cold_restart,21,10.066500292724308,129.73284700024024,0.008670707070707072,0.10043434343434343,0.025492044782768893,0.0829300382612647
F12,GWO,cold_restart,22,7.585606580930597,129.68340376069293,0.006628282828282829,0.09933131313131313,0.02710819631658528,0.08595858965811552
F12,GWO,cold_restart,23,9.023568846411314,123.54740133910566,0.005884848484848485,0.07392323232323232,0.018977094748721283,0.076552449081196
F12,GWO,cold_restart,24,12.344033630534346,131.12465282417568,0.010191919191919193,0.12807878787878788,0.03393974937969468,0.0889593462246682
F12,GWO,cold_restart,25,11.411755493737505,128.13951402965824,0.005911111111111111,0.06724444444444445,0.01837084629992897,0.07913192678851333
F12,GWO,cold_restart,26,10.627552888654776,139.86556813680085,0.005624242424242424,0.09816767676767676,0.02384987536581449,0.08496750557946435
F12,GWO,cold_restart,27,9.742516245884577,132.03576124446337,0.00573939393939394,0.07949696969696969,0.021642612077591415,0.08209595144521767
F12,GWO,cold_restart,28,9.494995012597691,136.45526844665469,0.005345454545454546,0.10063232323232324,0.024300601402464435,0.08384595041247211
F12,GWO,cold_restart,29,8.432556457081303,117.37866166724119,0.006983838383838384,0.07598585858585859,0.021457365599629116,0.07614311844694657
F12,GWO,cold_restart,30,8.522803090125786,123.85331770498343,0.007822222222222222,0.11399999999999999,0.024582498685062758,0.08400786623460886
F12,GWO,cold_restart,31,11.23403719143884,133.76046487848473,0.00661010101010101,0.09484242424242424,0.025509085518548663,0.08515268407933885
F12,GWO,population_persistence,1,49.6190206187113,98.81152899156375,0.012125252525252525,0.04565050505050505,0.0035622568952125623,0.009956806721366392
F12,GWO,population_persistence,2,37.430560876297974,79.27188582485137,0.016474747474747475,0.0903111111111111,0.016186963977141717,0.012217748826152801
F12,GWO,population_persistence,3,21.304291727971282,54.46997156947581,0.02740808080808081,0.18874747474747475,0.04219241324149605,0.02267011106576511
F12,GWO,population_persistence,4,40.15783192906911,70.74070772327516,0.06817777777777778,0.2199010101010101,0.07176583704214352,0.019291672529596827
F12,GWO,population_persistence,5,31.054009829041807,64.88359330981594,0.02714747474747475,0.2165070707070707,0.04657372829260905,0.020659339438643804
F12,GWO,population_persistence,6,15.180061815185244,31.451307748919476,0.11996363636363637,0.5724686868686869,0.19885875381088508,0.03751699843438339
F12,GWO,population_persistence,7,43.21746001208864,91.23065592935914,0.012820202020202018,0.07161414141414142,0.009773776629336012,0.007747191229951539
F12,GWO,population_persistence,8,30.88456871142353,66.91682242199538,0.07234141414141415,0.26528080808080806,0.09064673077911786,0.02184832233847886
F12,GWO,population_persistence,9,52.73002177718791,97.07731219091353,0.020923232323232326,0.08522828282828282,0.012661914594506904,0.010469946354683192
F12,GWO,population_persistence,10,26.26303488365384,52.599144858970035,0.06820808080808081,0.3473737373737374,0.10504542891043205,0.02857469089928955
F12,GWO,population_persistence,11,35.107562866863226,74.16272351273314,0.015797979797979797,0.12702828282828282,0.02790718749580192,0.018066517814132113
F12,GWO,population_persistence,12,42.320772770687455,85.99638182029881,0.02032929292929293,0.08348888888888889,0.015183306555866133,0.011311990277850762
F12,GWO,population_persistence,13,50.97048317950823,88.10889587582561,0.010486868686868687,0.05072323232323232,0.013516638377700051,0.013613826373261157
F12,GWO,population_persistence,14,35.93587281092719,78.97372861532344,0.06785050505050505,0.2221838383838384,0.07804906284593247,0.02290973917734404
F12,GWO,population_persistence,15,20.84685531949283,51.00616065643251,0.11141010101010101,0.4532707070707071,0.17001116698836075,0.034108545769702965
F12,GWO,population_persistence,16,39.17978684519518,69.8410345207133,0.02586060606060606,0.16464444444444445,0.03544115893668622,0.016033164712290982
F12,GWO,population_persistence,17,39.59932350987909,82.77350928261224,0.03753737373737374,0.24000202020202022,0.06552028154710947,0.024428796336538983
F12,GWO,population_persistence,18,10.182018439698655,32.65221461449527,0.20326060606060603,0.6856343434343434,0.27554696151630026,0.04441762651420892
F12,GWO,population_persistence,19,41.35883556565031,83.43152843131634,0.017347474747474747,0.10005858585858585,0.020319368939971678,0.013644550314407467
F12,GWO,population_persistence,20,25.754422801411867,57.37288461106962,0.05843232323232323,0.32063434343434344,0.08342883142333116,0.03140686904905786
F12,GWO,population_persistence,21,26.144494552786036,54.53615658726456,0.09348080808080808,0.40195353535353534,0.13688747701324294,0.0368850926324362
F12,GWO,population_persistence,22,17.751909014448795,54.95224685451894,0.09498989898989899,0.4327757575757576,0.14526832649165689,0.03917935252435701
F12,GWO,population_persistence,23,25.588404275594534,61.65496351127126,0.04038181818181818,0.16903636363636365,0.0465797991289061,0.017819032261849343
F12,GWO,population_persistence,24,32.45500884572482,74.69937668193195,0.09077777777777778,0.3257050505050505,0.11689320803695985,0.03120958535106162
F12,GWO,population_persistence,25,34.793398627350406,64.83662439022702,0.01063030303030303,0.09183434343434344,0.019213479552594885,0.01584300025168367
F12,GWO,population_persistence,26,23.532206321695206,50.53235024320469,0.05423232323232323,0.32936363636363636,0.09917789077077796,0.030039079171323584
F12,GWO,population_persistence,27,33.98094567055934,75.23600901696024,0.08109696969696971,0.2580585858585858,0.09842254044691612,0.024779877125559284
F12,GWO,population_persistence,28,37.439705894013215,87.41413006722033,0.0340989898989899,0.19081818181818183,0.04895254928417696,0.018588559634847013
F12,GWO,population_persistence,29,37.872957781036895,76.73193970034006,0.017694949494949496,0.07993535353535353,0.008898079711725035,0.011535410419053059
F12,GWO,population_persistence,30,44.147157722302026,91.18653572802266,0.015105050505050505,0.05737979797979798,0.008953148166916643,0.011414600370427613
F12,GWO,population_persistence,31,24.203632555666573,57.281738090512995,0.0545050505050505,0.3689070707070707,0.1020990374931091,0.032659470428406265
F12,GWO,previous_best_seeded,1,8.585737523123061,67.28598646391319,0.05790816326530612,0.2963530612244898,0.0863063403541575,0.08729793135311183
F12,GWO,previous_best_seeded,2,7.76144658157428,74.67450077706343,0.06765454545454545,0.28585656565656564,0.0943888625131551,0.0858341853476456
F12,GWO,previous_best_seeded,3,9.897308155339953,59.90241966982804,0.05393061224489796,0.29691632653061223,0.0763636908210424,0.08016449006215683
F12,GWO,previous_best_seeded,4,10.700165079457946,68.4198873054985,0.04724444444444444,0.25418989898989897,0.06586284810501146,0.08577510570438632
F12,GWO,previous_best_seeded,5,11.306819671518866,70.65868129699514,0.02316969696969697,0.22987474747474748,0.05729566297593499,0.08090458644467048
F12,GWO,previous_best_seeded,6,8.870584319346507,63.57746779423683,0.06215757575757576,0.32441616161616166,0.08541364856560882,0.08366141491799561
F12,GWO,previous_best_seeded,7,10.018849511255768,60.37596686144847,0.04692121212121212,0.28792121212121213,0.07305587811539442,0.08069683676728796
F12,GWO,previous_best_seeded,8,8.41210065130319,76.1043410466154,0.04412727272727272,0.22184242424242423,0.05972538874844217,0.08055990876464059
F12,GWO,previous_best_seeded,9,5.858852180648019,41.73599857082295,0.13262424242424242,0.5184282828282828,0.15801191994431063,0.0938597092236432
F12,GWO,previous_best_seeded,10,10.550244403920274,78.73414228708644,0.034111111111111106,0.19524040404040405,0.05015970693871131,0.07780363918643361
F12,GWO,previous_best_seeded,11,9.52485827354187,62.60106276051619,0.0332,0.19815353535353536,0.04341696707972433,0.07250470906544142
F12,GWO,previous_best_seeded,12,10.450636984659743,70.27496209301161,0.037797979797979796,0.23737171717171718,0.056176382233335743,0.0782637326034422
F12,GWO,previous_best_seeded,13,10.935283463814327,86.38519401752265,0.03132121212121212,0.20491919191919192,0.05765705693683945,0.08380331522299883
F12,GWO,previous_best_seeded,14,9.15864849106128,71.4379778333977,0.03612323232323232,0.28342222222222224,0.06819734197884987,0.08328051347661078
F12,GWO,previous_best_seeded,15,8.551530143147353,58.36663761787924,0.05611919191919192,0.35634343434343435,0.08689927665067353,0.08865473578010011
F12,GWO,previous_best_seeded,16,10.725125661302291,86.86308343128553,0.03467551020408163,0.23360408163265306,0.05962135700384425,0.08142124959133405
F12,GWO,previous_best_seeded,17,10.884525137017356,75.57382299338624,0.04537373737373737,0.3144444444444444,0.08248652588482307,0.08593520949080091
F12,GWO,previous_best_seeded,18,8.307859558579688,74.3107460479247,0.06802626262626262,0.30862626262626264,0.0922011838149832,0.0847433350910975
F12,GWO,previous_best_seeded,19,9.998437742329058,67.53023164776097,0.037472727272727276,0.2850707070707071,0.07611190866767031,0.08715680447504903
F12,GWO,previous_best_seeded,20,9.653028802848691,64.20839267314753,0.042448484848484846,0.25293535353535357,0.06939463276223473,0.08339121839757739
F12,GWO,previous_best_seeded,21,8.85758241682935,58.274156323891674,0.051876767676767674,0.3378909090909091,0.08197564889320912,0.08105195610696594
F12,GWO,previous_best_seeded,22,6.967436990404673,56.5410878195519,0.04833061224489796,0.4042571428571428,0.10435892904982916,0.08930778336887635
F12,GWO,previous_best_seeded,23,8.966750696822382,67.78808888592371,0.029193939393939394,0.18715151515151515,0.042580976480645336,0.07339429195605016
F12,GWO,previous_best_seeded,24,9.970198761923236,71.63477097660014,0.04975918367346939,0.3515326530612245,0.09644751894720943,0.09145361028661088
F12,GWO,previous_best_seeded,25,11.067617035211986,65.10088960128435,0.026379797979797982,0.2228929292929293,0.05112453751737681,0.07290375767044745
F12,GWO,previous_best_seeded,26,9.809200424331282,64.17653215638225,0.06725773195876289,0.3186350515463917,0.09632253956360899,0.08827626704327167
F12,GWO,previous_best_seeded,27,8.879417307135148,51.83236968145378,0.06876326530612244,0.43849387755102043,0.1262661650381752,0.08316120209472237
F12,GWO,previous_best_seeded,28,7.23771890297596,68.00617187638164,0.047474747474747475,0.33528080808080807,0.08826500835187644,0.08434641059315098
F12,GWO,previous_best_seeded,29,8.48550283874437,63.893400108811676,0.029834343434343432,0.2153959595959596,0.05501621549907914,0.0748663916300234
F12,GWO,previous_best_seeded,30,7.393879445232238,68.26639266529394,0.05976565656565657,0.31084242424242425,0.09475556188626282,0.08363868402384161
F12,GWO,previous_best_seeded,31,11.161352637511325,80.16468194685267,0.02733131313131313,0.22766464646464646,0.048994794579334894,0.0845362320709665
F12,PSO,cold_restart,1,8.248069717166771,122.9768200492411,0.01003030303030303,0.17260606060606062,0.023646760325374765,0.1211256394592305
F12,PSO,cold_restart,2,9.498207736072956,135.93428741924782,0.009614141414141414,0.1786909090909091,0.02448866252263972,0.11956680664058848
F12,PSO,cold_restart,3,7.085458833306819,125.94667974600316,0.006662626262626262,0.17513939393939393,0.022835265888759244,0.12288021995590331
F12,PSO,cold_restart,4,8.930143850472756,129.51826706149848,0.008414141414141416,0.15300606060606062,0.020331162088320025,0.1169964586812977
F12,PSO,cold_restart,5,10.330671924899814,134.6627114389162,0.0064424242424242426,0.16638585858585858,0.023784262246841808,0.1218543769072104
F12,PSO,cold_restart,6,9.81818948625517,132.6338930044596,0.013264646464646463,0.1937919191919192,0.027917311565269113,0.12889833795821656
F12,PSO,cold_restart,7,7.590948453987014,132.18011699960414,0.005343434343434344,0.1820949494949495,0.026454965183543424,0.13080922891179264
F12,PSO,cold_restart,8,9.2529008500596,126.49523447358153,0.010573737373737374,0.19155555555555553,0.024685480471777415,0.12888190458818263
F12,PSO,cold_restart,9,9.259307655711995,126.04156616564848,0.010933333333333333,0.1641818181818182,0.018485671388301043,0.11737945362770566
F12,PSO,cold_restart,10,8.861205587063077,127.8725061176416,0.015474747474747474,0.20385656565656565,0.030799766585901507,0.12798304890968423
F12,PSO,cold_restart,11,8.294858414671863,127.91768306181953,0.014933333333333335,0.22006464646464646,0.03204368458170447,0.1288657694388013
F12,PSO,cold_restart,12,8.485240757704608,127.13175767579283,0.010850505050505051,0.17834141414141413,0.028937532287294433,0.1238763797658051
F12,PSO,cold_restart,13,12.298237558552131,128.52605785558484,0.009361616161616161,0.14381616161616162,0.020199974695542088,0.11484763110712086
F12,PSO,cold_restart,14,10.279453364941535,131.65724944378744,0.009905050505050505,0.18446666666666667,0.024532327748769987,0.12392495251466668
F12,PSO,cold_restart,15,11.10456825150702,133.3823048908438,0.007137373737373737,0.15185656565656566,0.019885942122156452,0.1201557714455159
F12,PSO,cold_restart,16,8.33194666156303,129.93052077811905,0.009385858585858586,0.20738383838383836,0.029708842757211102,0.12467591547189774
F12,PSO,cold_restart,17,10.870196927219324,134.22618245093733,0.007844444444444446,0.1590040404040404,0.021133128746176982,0.11563326908677286
F12,PSO,cold_restart,18,8.641764274261915,129.44860013367378,0.008193939393939394,0.20394343434343434,0.029371700154562932,0.12714336972607007
F12,PSO,cold_restart,19,7.6491439296115455,135.2328043610861,0.004446464646464646,0.16128080808080808,0.02301250817785153,0.12530688114938265
F12,PSO,cold_restart,20,9.772491022702797,128.12041535073104,0.012577777777777778,0.1718868686868687,0.027882954311700358,0.12242421140494207
F12,PSO,cold_restart,21,9.6710748661266,133.89618266998158,0.011341414141414142,0.16826060606060605,0.01850195963379266,0.11858712474740002
F12,PSO,cold_restart,22,8.97974982268316,136.81867143635031,0.010664646464646465,0.1623252525252525,0.027727801992976,0.11844333572172924
F12,PSO,cold_restart,23,5.828000908892749,125.05499400820823,0.009424242424242424,0.2323090909090909,0.035205175373446876,0.13435351286496372
F12,PSO,cold_restart,24,11.908874478358612,137.06758295483996,0.007371717171717172,0.16456363636363636,0.023419486633194528,0.11648857342539555
F12,PSO,cold_restart,25,8.932370142121812,119.62369341702355,0.010866666666666667,0.1972747474747475,0.026741789576818373,0.12538031656572293
F12,PSO,cold_restart,26,10.24529571904791,134.02415947548369,0.008135353535353535,0.17684242424242425,0.0220443945395449,0.11833231326165998
F12,PSO,cold_restart,27,8.680900893631927,131.15568510737916,0.011636363636363636,0.18153939393939394,0.023732842136225535,0.12355970758884094
F12,PSO,cold_restart,28,8.56286303998828,134.93822609360626,0.007129292929292929,0.1893010101010101,0.030350615948311708,0.12666114963789182
F12,PSO,cold_restart,29,5.69402129908348,121.26038327634618,0.00874949494949495,0.2195151515151515,0.03353114765098436,0.13400133681973445
F12,PSO,cold_restart,30,7.529405475981297,127.91290905708004,0.00717979797979798,0.18136161616161614,0.02418678244703452,0.1275072724979867
F12,PSO,cold_restart,31,9.325815949122125,125.48119871951724,0.009088888888888888,0.19202828282828283,0.024825894140563045,0.12409748771400826
F12,PSO,population_persistence,1,9.838437455085538,24.718567940038362,0.06678585858585859,0.33662424242424244,0.08184394521408252,0.02072080480332097
F12,PSO,population_persistence,2,26.938578106496323,68.57999116203091,0.01768686868686869,0.17897777777777776,0.043664348538335375,0.02979874896195506
F12,PSO,population_persistence,3,14.483093789593283,40.32309702220791,0.03929090909090909,0.24523636363636364,0.04616697634694762,0.03275329478723296
F12,PSO,population_persistence,4,15.777673468291377,35.405217904975096,0.06601414141414141,0.30215959595959596,0.06987395270369251,0.026911268734936777
F12,PSO,population_persistence,5,43.982679441511145,76.64600731651443,0.12521616161616161,0.188589898989899,0.010580757582515117,0.010481177412911769
F12,PSO,population_persistence,6,30.217538813092364,55.07677003301931,0.07177083333333333,0.2594125,0.04645627806872384,0.021601163053201953
F12,PSO,population_persistence,7,8.485426519604566,29.92660203682998,0.044741414141414144,0.31488282828282826,0.06280144416818738,0.026876292492233042
F12,PSO,population_persistence,8,132.50527877378232,161.230337064109,0.1322468085106383,0.1952723404255319,0.02706271956483932,0.010054172938912457
F12,PSO,population_persistence,9,72.82172326954095,86.42687640483435,0.12365769230769232,0.2060153846153846,0.05958767206286911,0.008794631680885056
F12,PSO,population_persistence,10,17.431692093234293,40.16150420047268,0.018917171717171718,0.22279797979797977,0.044888990420774905,0.033540863180465195
F12,PSO,population_persistence,11,17.043288571759525,40.35151359814305,0.06091111111111111,0.2606282828282828,0.0560815093061516,0.028068837657737846
F12,PSO,population_persistence,12,84.50956773549999,111.18285066034882,0.17433506493506493,0.21407792207792206,0.015893120897572378,0.004240263930311436
F12,PSO,population_persistence,13,37.52046943546359,75.5776501983587,0.08037979797979798,0.17778585858585857,0.01607621210507887,0.02647248411350815
F12,PSO,population_persistence,14,38.55074229225245,65.88226827428281,0.11476565656565657,0.20157575757575757,0.01428681160999749,0.010028685326826398
F12,PSO,population_persistence,15,29.59309449122625,72.69449089475046,0.048341414141414144,0.13986060606060605,0.022058949748719307,0.029259565544195495
F12,PSO,population_persistence,16,16.074545536926877,39.353906191281084,0.06201818181818182,0.2601212121212121,0.055859224914839176,0.02809057859458677
F12,PSO,population_persistence,17,41.92466606951504,67.3254907179466,0.07262857142857142,0.21573333333333333,0.03648535168301246,0.017434810953124952
F12,PSO,population_persistence,18,18.309577574512613,39.90632748196673,0.06248282828282828,0.30038787878787876,0.06617563227013057,0.02558458065930718
F12,PSO,population_persistence,19,59.952427455662054,92.9319981654319,0.04896756756756757,0.18479189189189188,0.02929946230242805,0.0268045107455987
F12,PSO,population_persistence,20,83.83023033720087,105.72679175468352,0.05440377358490566,0.20848301886792453,0.03387029515076318,0.015225620372092913
F12,PSO,population_persistence,21,64.42264413695678,116.9790707391721,0.15387272727272727,0.19235353535353536,0.007371355144062228,0.006542473991172056
F12,PSO,population_persistence,22,23.859316346214047,60.26326522857665,0.03475757575757576,0.15072929292929294,0.01895643334239634,0.025595305703363182
F12,PSO,population_persistence,23,13.430079071963174,30.020054477691932,0.07942828282828283,0.3644848484848485,0.08533967854555499,0.024520837939391457
F12,PSO,population_persistence,24,102.17193681844647,115.4660438283366,0.07766511627906976,0.1538186046511628,0.01416169671125836,0.006659897919152036
F12,PSO,population_persistence,25,47.64332713374909,102.19956573651575,0.06320408163265306,0.15974897959183673,0.014222731444216971,0.026356159763964736
F12,PSO,population_persistence,26,103.29824730939312,126.65800425379804,0.09339545454545455,0.21862272727272727,0.033491273436854346,0.01212276285867287
F12,PSO,population_persistence,27,74.69051310135654,101.62374240773514,0.05985365853658537,0.18741951219512196,0.022316650252525036,0.021662757988585128
F12,PSO,population_persistence,28,57.39193464086974,72.90675359865962,0.09648571428571429,0.21188928571428572,0.017720194914313207,0.007493543222082904
F12,PSO,population_persistence,29,93.35654360382594,126.57496664701793,0.07549722222222222,0.21918055555555557,0.030411828426897207,0.022925385353470728
F12,PSO,population_persistence,30,48.38216372056341,90.01476343266197,0.06648941176470588,0.22193176470588236,0.03401129653221629,0.022858134426151182
F12,PSO,population_persistence,31,49.069763939676605,75.16462497892749,0.04035952380952381,0.2611690476190476,0.06079493538119843,0.024562771451833162
F12,PSO,previous_best_seeded,1,8.567749640207767,74.13366423759585,0.08275555555555555,0.34526060606060605,0.08308176506493539,0.11973587191935238
F12,PSO,previous_best_seeded,2,9.488768368775338,77.76513917145519,0.062151515151515145,0.3022262626262626,0.06895283865378066,0.11868280657727213
F12,PSO,previous_best_seeded,3,7.7237137789939805,69.9833419184266,0.08624848484848485,0.32646060606060606,0.06930820866389446,0.12453376039844813
F12,PSO,previous_best_seeded,4,9.330780153276859,63.67423785238992,0.05370303030303031,0.2638282828282828,0.04047255600191961,0.11210828439960102
F12,PSO,previous_best_seeded,5,8.386646609269654,61.74763659257929,0.09446060606060605,0.30745252525252525,0.05826212208840223,0.11581185716300837
F12,PSO,previous_best_seeded,6,9.478275454856158,82.98582725415396,0.05628888888888888,0.28355959595959596,0.05022748743319976,0.12124736914076183
F12,PSO,previous_best_seeded,7,7.087714723126618,57.11479569219989,0.11288888888888889,0.4295919191919192,0.09728724263609516,0.13153870837409565
F12,PSO,previous_best_seeded,8,8.94376230513215,70.45666130846992,0.0679979797979798,0.32715151515151514,0.06458282141721444,0.12214077919315591
F12,PSO,previous_best_seeded,9,8.711828212109086,87.239182728959,0.0366040404040404,0.23594545454545454,0.030468691620916803,0.11276467132393922
F12,PSO,previous_best_seeded,10,8.78445149940326,70.1956968267184,0.0709979797979798,0.3048888888888889,0.054033613450558696,0.12387955998765308
F12,PSO,previous_best_seeded,11,8.508113260241071,81.58544659323417,0.03824646464646465,0.3192707070707071,0.0557345560933544,0.13026348718819605
F12,PSO,previous_best_seeded,12,8.720852029288297,58.663879561162716,0.0706060606060606,0.3233434343434344,0.05316058161616979,0.12229441939466118
F12,PSO,previous_best_seeded,13,11.15642419092218,51.358711817481534,0.061206060606060604,0.31316161616161614,0.05863000213724503,0.10451304762296539
F12,PSO,previous_best_seeded,14,8.080428438015833,77.95671475090558,0.060870707070707075,0.30504848484848485,0.0479280792751352,0.1215683797967027
F12,PSO,previous_best_seeded,15,10.224563723415715,71.49555315405512,0.04894949494949495,0.295230303030303,0.05787239931337316,0.11693482899728061
F12,PSO,previous_best_seeded,16,9.267008163789955,75.49605699569743,0.058454545454545453,0.33425454545454547,0.058493410924619314,0.12435037696611967
F12,PSO,previous_best_seeded,17,9.24078537496476,74.91754556347567,0.06312929292929294,0.3077959595959596,0.053271687921878835,0.11745375509766183
F12,PSO,previous_best_seeded,18,8.788521308640249,73.95455937654917,0.0561030303030303,0.2961919191919192,0.04841427596613067,0.12303402359846465
F12,PSO,previous_best_seeded,19,8.597743161911149,82.80237218387634,0.03876767676767677,0.2751171717171717,0.04243397390101056,0.12192916194250604
F12,PSO,previous_best_seeded,20,9.08337084991581,103.52909381825535,0.02533939393939394,0.21453737373737375,0.03234595269945339,0.12259015025853628
F12,PSO,previous_best_seeded,21,10.480644621695298,82.7044127275598,0.03331717171717172,0.23471919191919194,0.036749574855563114,0.11026154472477742
F12,PSO,previous_best_seeded,22,8.135407651780078,85.0744103752345,0.037658585858585863,0.22948888888888888,0.029231278020107915,0.11784413100560746
F12,PSO,previous_best_seeded,23,6.654854891991687,59.85330981508161,0.07054141414141414,0.3647090909090909,0.06706802423634087,0.12888756010024738
F12,PSO,previous_best_seeded,24,8.483918610323324,62.764161713004164,0.0648969696969697,0.3294969696969697,0.05504902504730785,0.11231166064232566
F12,PSO,previous_best_seeded,25,7.952980692105221,75.56284167318785,0.057804040404040406,0.29993333333333333,0.04131403950729011,0.12234144583454819
F12,PSO,previous_best_seeded,26,10.532071428293678,69.90293320509385,0.057452525252525255,0.2883878787878788,0.05035145736017499,0.11321484962745658
F12,PSO,previous_best_seeded,27,8.118439458126131,60.576083752656594,0.096410101010101,0.3441191919191919,0.07064523823006404,0.12236318010007616
F12,PSO,previous_best_seeded,28,7.049436951622402,64.74642749117325,0.05861212121212121,0.32775757575757575,0.06147379450940059,0.1124589181705841
F12,PSO,previous_best_seeded,29,6.310556268260805,68.82235331161803,0.07646868686868687,0.3609272727272727,0.0806901154498833,0.13273689636833444
F12,PSO,previous_best_seeded,30,4.88427410249286,58.57807958862484,0.08144242424242423,0.3798626262626263,0.08172082265940266,0.128858407907051
F12,PSO,previous_best_seeded,31,8.846813054098616,69.99873036794011,0.08993333333333332,0.3485555555555555,0.0852087009933321,0.12293333413535404
F12,SGO,cold_restart,1,22.58856129513869,131.60682923735385,0.00892929292929293,0.09352525252525253,0.009211614431030603,0.14825945077041702
F12,SGO,cold_restart,2,21.84260001879829,146.0065620656174,0.004353535353535353,0.07639393939393939,0.005822473764121886,0.13150209486792966
F12,SGO,cold_restart,3,20.692884654529376,121.98517737115553,0.004331313131313131,0.07798383838383838,0.008677949711789049,0.12758488554847824
F12,SGO,cold_restart,4,22.993722416345427,130.85455629045234,0.0075171717171717166,0.08707676767676767,0.0076883238820186035,0.15229386119922497
F12,SGO,cold_restart,5,22.157033021532136,136.04262603777738,0.008397979797979798,0.11104646464646466,0.01527049344030287,0.1447437172918911
F12,SGO,cold_restart,6,23.556116742487696,128.37803795411654,0.009490909090909092,0.10678585858585858,0.014386397838006005,0.1493454173335429
F12,SGO,cold_restart,7,18.583712132991927,128.6456810658106,0.0072767676767676774,0.08277373737373737,0.006043608282101859,0.12710771869118645
F12,SGO,cold_restart,8,19.726836110719514,124.22474404620804,0.004773737373737374,0.09072727272727273,0.006962961038462952,0.13251014067188577
F12,SGO,cold_restart,9,21.224180158040657,123.83490149979774,0.006343434343434344,0.11233333333333334,0.017860123527926087,0.1659028850815739
F12,SGO,cold_restart,10,21.704950158285897,125.41545786076064,0.0047535353535353535,0.08362626262626263,0.008980515706218817,0.14829087565306068
F12,SGO,cold_restart,11,21.95452157849777,130.86404759106898,0.0067979797979797986,0.09048686868686869,0.008177399154903568,0.1341846788600631
F12,SGO,cold_restart,12,23.75655487682457,124.57256501877795,0.0061555555555555565,0.07677171717171717,0.006774832978663374,0.13340495761545998
F12,SGO,cold_restart,13,25.43488336491088,136.42717482934444,0.007745454545454546,0.08933737373737374,0.00821259512955164,0.1464113564922497
F12,SGO,cold_restart,14,22.025084549885563,125.24998286933995,0.006832323232323232,0.09483434343434344,0.011263021446957523,0.16128631219611558
F12,SGO,cold_restart,15,22.163309859032353,131.68764533326376,0.006357575757575757,0.10336363636363637,0.013506235779481473,0.17149348502417586
F12,SGO,cold_restart,16,21.964608977168574,131.03549014330363,0.005832323232323232,0.09301818181818182,0.010347647925363647,0.15587244905468542
F12,SGO,cold_restart,17,24.98749610125973,128.79021384163187,0.010024242424242425,0.13689494949494949,0.012564402884326127,0.17763432525951386
F12,SGO,cold_restart,18,23.78817149111565,132.67175598093772,0.0058707070707070715,0.1013010101010101,0.01387527642620687,0.15198749820226023
F12,SGO,cold_restart,19,20.956660605149942,127.6590242866953,0.0075656565656565655,0.08921818181818181,0.009577765679286202,0.12533832725470492
F12,SGO,cold_restart,20,24.12658253355465,129.74444753805332,0.011684848484848485,0.11193939393939395,0.013712547471852434,0.15191395151215362
F12,SGO,cold_restart,21,24.465150037182237,127.0057132429951,0.018303030303030304,0.12006060606060605,0.025103086589339876,0.16626393169577425
