case,seed,alg,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,initialization_FE,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F10,2,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,55.71063020008322,39.92423739359586,0.08485595740370153,50.88453994698648
F10,2,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,118.28940624383884,92.82566444096088,0.08048919291653525,51.786756726010935
F10,2,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,181.3347908918583,173.72928990682732,0.008887736885328764,51.7608203359996
F10,3,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,98.54101697830767,77.8528825074142,0.12179001477147104,26.336426940993988
F10,3,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,137.93961182238212,104.18279049078191,0.13839762750553194,27.893551130007836
F10,3,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,36.01367244471196,25.525605294911443,0.08494577924004541,46.25443568099581
F10,3,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,109.60867450884783,83.98868848618581,0.07936139941247303,47.0350415599969
F10,3,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,131.3599452235209,121.75502796072222,0.019955827591192243,47.05572207599471
F10,3,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,339.30959627852707,331.9494213787714,0.015994890759470394,23.2222980200022
F10,1,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.01300072364677,168.13983552131467,0.10952847115676025,86.11273008899298
F10,2,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.20703134671206,167.59395851548436,0.10901449400678075,87.40250666899374
F10,2,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,186.9722982169985,183.26794814580506,0.05806097845474552,88.05627089600603
F10,1,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,186.90244032273196,181.8730075972899,0.044645030349933286,89.46757513099874
F10,2,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,165.7527650013808,160.1195191460698,0.10889518192842425,90.12981240700174
F10,1,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,169.62892637024487,162.45598745662375,0.1066343941647224,93.66102273599245
F10,3,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,209.37400754218717,205.99971279526238,0.041060864495622205,96.66786592899007
F10,3,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,162.53684299626335,154.54577602364355,0.09664111347886413,99.1865784440015
F10,1,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,216.0440300819286,211.03658972175867,0.0336058457327786,101.6731526430085
F10,2,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,234.69290285390622,230.6185576501509,0.030223530236990075,102.46606380700541
F10,1,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,160.03934350490354,150.79953966123253,0.10056468702262937,104.82373508998717
F10,3,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,163.43862447919386,155.4550210632516,0.10195578377314782,105.78032342999359
F10,2,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,168.96931311150735,159.82558668342338,0.10059172712897148,106.45217219900223
F10,2,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,150.795793866328,142.30487414779338,0.10928674235330882,107.51502945400716
F10,1,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,160.23778900607323,151.50158458133004,0.10053337484682946,108.7016238720098
F10,4,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,143.9284048488195,108.52423954973014,0.13697988662835298,27.239996452000923
F10,4,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,84.27374338055438,66.36186080618019,0.11726902297570514,27.395687137992354
F10,4,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,72.9042802446084,62.328480530918384,0.033042731256545055,26.402151823989698
F10,3,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,169.73940373986716,162.51776237477222,0.11140083820594786,101.15151669099578
F10,3,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,182.99342542882036,179.0650917170225,0.05513129692980491,90.2293528040027
F10,3,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,159.27484844154841,153.8361917467046,0.11298709416217868,93.06808920300682
F10,4,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,122.51142698702866,93.0384015624386,0.08206640009645723,52.96524921999662
F10,4,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,123.91853160814871,111.33866165417727,0.02501517224146293,51.417636559999664
F10,4,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,54.65672998504904,39.262371808436214,0.08406313502153658,54.24864182600868
F10,5,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,133.19173302009335,99.85712490437685,0.13646678636225923,26.888353351998376
F10,4,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,183.9031868630787,174.1746609365513,0.10832667869455442,103.35185322300822
F10,5,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,113.53522334208532,92.7827320668964,0.1138731794237365,28.658061656999053
F10,4,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,182.84271163509038,172.60506773467813,0.10548079194945245,102.50437778799096
F10,5,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,62.79655657335417,54.68407735534288,0.05422854535532533,27.095543516988982
F10,5,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,43.927080315591176,34.43004551492649,0.08877752367961873,50.25019516299653
F10,5,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,119.28974698978729,94.26685602786146,0.08123270281463793,53.888250171003165
F10,5,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,203.4945223670184,198.114785874985,0.0063549684273626,55.97766814100032
F10,6,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,131.71337848266413,96.62510466978536,0.13514817096707082,27.616054840997094
F10,6,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,84.4915409698667,65.41871136447563,0.11473716679612019,26.676257482002256
F10,4,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,257.3383650465203,253.67076571394998,0.03839615333790172,100.33263876599085
F10,6,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,132.91609533730906,119.62473748752812,0.038123758751953014,28.816523539004265
F10,4,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,188.24351657140326,179.3368007548187,0.1119397056904342,91.27289101699716
F10,4,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,168.97980301502827,162.8893528626628,0.11077165767343418,93.62129400500271
F10,6,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,31.753237597527026,20.76510494471399,0.087238955664772,46.09584191799513
F10,6,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,115.42622501681893,88.35076322704379,0.08146541753526397,48.43179162401066
F10,4,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,215.3758682385833,211.37825563841915,0.06098249139581091,98.42352095400565
F10,6,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,190.06985466715736,182.52863094063014,0.012377482151121286,52.929841641001985
F10,5,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,242.3338468065913,240.45616352641642,0.028458145688657635,99.18416077499569
F10,5,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,94.82820117140956,87.45009935863109,0.1239166407975376,103.27805646200432
F10,5,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,168.2227093694824,158.58995777000456,0.10196485895120168,106.51823275598872
F10,5,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.1215894761276,168.61253334209283,0.10816098237557016,84.79533146199537
F10,7,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,130.37226420248945,95.28702710276254,0.13456200068755392,24.4626311250031
F10,5,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,179.43016452339464,171.49831530612693,0.10910133075630882,88.59260267499485
F10,7,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,96.15747520163792,75.87617816310286,0.11054600826939004,26.93773876100022
F10,7,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,98.32062723305583,86.99084950226404,0.046005622221700404,28.701582095003687
F10,6,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,117.74727343312496,110.12171095151514,0.1280091342186932,95.57943075799267
F10,5,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,195.49525927723343,190.73168164266153,0.0498849609415951,97.82921994700155
F10,6,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,244.0190574765583,241.44374286221836,0.027186807897939615,90.38870705598674
F10,6,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,179.56434105819937,170.33270004555638,0.10730247158754919,100.47384733399667
F10,7,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,114.30692742356815,89.5429187888515,0.08136387771522137,49.91513222300273
F10,7,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,35.45786698713474,26.77251092655938,0.08742639748247093,50.09083230199758
F10,7,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,131.32398564256215,117.21300841834805,0.023743201621181233,50.217534651004826
F10,6,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,194.152940741359,187.77088940422718,0.11295061461737027,84.53272608098632
F10,8,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,139.9716109675548,101.91940450878519,0.14159956595095285,24.886384885001462
F10,8,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,84.91666075750511,63.661208898020405,0.12957518109780966,24.868340499000624
F10,6,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,129.0264548024474,124.8765210789129,0.11584041755653751,83.00635474700539
F10,8,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,334.33283045744207,326.14611564142336,0.01817586477512979,25.274100792012177
F10,6,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,212.54389044516878,209.11034881273554,0.053185463626102075,92.77089135500137
F10,8,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,115.96659255954656,90.34319726868546,0.07950098759264465,45.60917088499991
F10,7,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,232.88692114128054,229.68170729370286,0.027713244336538947,92.12875499599613
F10,8,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,37.70613482000728,26.130867426106064,0.08217746272649416,47.799157840010594
F10,7,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,172.98517522050673,164.04244427144346,0.10404170375506876,104.3798685340007
F10,7,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,110.95580702262119,103.85978376579673,0.1331641941600283,100.76846787800605
F10,7,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,181.93670959995217,175.03001621315576,0.11149645521654308,85.12097746100335
F10,8,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,184.21134914112466,178.4832906247695,0.007665638131324558,56.36983843499911
F10,7,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,174.53869101386303,169.1843917807156,0.10446557915665328,87.08986589200504
F10,7,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,194.96836239804864,190.2799035353152,0.04975887679789155,79.72500049500377
F10,9,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,137.8301405644213,103.93854650478298,0.13610970199565567,25.929221589001827
F10,9,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,101.73819151289779,82.06346073596023,0.12548803084164853,26.957385582005372
F10,9,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,143.9334425581549,132.60217544894314,0.035207830655366514,27.29101818399795
F10,9,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,198.87663618687066,192.8171685971252,0.0066226090791927875,42.639852113003144
F10,9,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,117.7657076375627,92.14887534954754,0.08143137927576279,55.14243957099097
F10,9,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,50.03274113851847,33.997943924474306,0.08774223271382083,49.3183028800122
F10,8,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,168.9921221953954,159.99915532054797,0.11191991751015569,103.40829442199902
F10,8,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,165.7226504027246,157.0489738564621,0.10473768930094841,107.32200407200435
F10,8,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,133.03027050562605,128.40750269417467,0.10580246965166798,86.01105278100295
F10,8,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,193.5994134385738,189.30637062311368,0.047270774961307084,80.40953176800394
F10,8,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,184.24716449242348,176.9194853919258,0.11032709258718232,90.99826174898772
F10,8,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,241.56213520399183,240.25777972065367,0.025984899728499673,110.6662313459965
F10,10,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,418.8615456966665,416.1054324755459,0.006957857968344311,22.908729311006027
F10,9,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,170.74488907253286,161.77751717812941,0.10535083425162707,88.57515204399533
F10,10,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,134.4027401754763,97.61130318120813,0.14811892895380022,27.645713069010526
F10,10,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,81.43716141018113,63.50795486096753,0.11008722597753892,27.189657121009077
F10,9,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,168.87173065244318,158.89953670156103,0.10132387118117975,91.32126836299722
F10,9,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,246.85077270983112,244.12588590354218,0.026306156752762436,90.90839270700235
F10,10,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,48.72679196297052,34.65715686617847,0.08684729399399573,46.7427268520114
F10,10,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,104.63063677874807,79.9097984403046,0.0789162706270914,56.31824377299927
F10,10,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,118.28693560215538,106.2507227186015,0.02571558347934317,49.647928316990146
F10,9,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,187.94076678093373,179.83265733516052,0.1125028910652022,81.80409868899733
F10,9,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,216.20750426107378,214.05125812721326,0.05364031153362076,82.16026646600221
F10,9,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,161.57780444535078,155.9881001086389,0.10969713221403757,89.25643947000208
F10,11,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,94.05741763551926,73.81014480815594,0.11492219367450182,26.35725109798659
F10,11,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,139.16012593155995,103.18692401240659,0.1389149464399847,26.69972968600632
F10,11,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,296.9593740853312,287.58440568111195,0.017554636705906984,20.26040350200492
F10,10,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,153.69508987983676,145.29858732124708,0.09496500464110101,90.46937759401044
F10,11,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,117.21254210161442,91.3927410062392,0.08156972954655722,44.197134050002205
F10,10,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,157.03980616829247,148.72292961373398,0.09775759481767121,98.41495634899184
F10,11,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,159.7750943329489,150.9499717622831,0.015490874675375015,48.83680709899636
F10,11,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,50.312568237914206,37.9545792690639,0.08716317255121149,50.60863268800313
F10,10,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,214.7394992917317,213.1990758296718,0.02248896516241374,104.99682237699744
F10,10,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,147.5683891744358,142.66614232746008,0.11106225115838632,83.02798209700268
F10,10,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,171.493039160964,164.86231982290036,0.11281323862344461,90.04936224399717
F10,12,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,133.54742280156484,97.60506112702649,0.13926985572927542,27.86001594699337
F10,12,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,118.62502340284327,92.42389949263023,0.12832864264215307,28.2308970640006
F10,10,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,189.06146585472334,186.2157839177971,0.047284535110690716,88.62980449499446
F10,12,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,346.41437568843844,338.69995536028784,0.014507741429118945,24.198079167996184
F10,12,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,44.371123770508575,32.424964582319475,0.07828107937348677,44.08726576399931
F10,12,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,115.4913965187141,92.45649883137986,0.08094671773575822,53.704086390003795
F10,12,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,189.56287838693606,183.2657470741669,0.008844560577956274,43.75094050899497
F10,11,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,245.94839904665517,243.7858327914008,0.03080028365283532,93.1041549119982
F10,11,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.14193425556326,165.54178721125092,0.10985004427135053,106.09794892898935
F10,11,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,191.2578216443715,185.90350115478702,0.05145301249096109,83.13952974099084
F10,11,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,182.04525723888545,174.57971273495292,0.1110515487226499,88.5059599619999
F10,11,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,144.99231780083193,136.87243961646564,0.12382544212823347,117.9501846130006
F10,11,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.36211641095082,168.3440474615158,0.11071547681658725,89.02464503899682
F10,13,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,132.15526842416523,94.41011923182849,0.14051417759246174,28.15093808999518
F10,13,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,96.8003522852711,74.76726822692865,0.12651641902585822,28.293223097993177
F10,13,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,109.72555411057064,98.55798476194619,0.038870270783788144,29.038323689994286
F10,13,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,109.7028584034045,82.37814167252938,0.08161586161152065,51.90265579400875
F10,13,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,200.9148412099415,196.06027365646005,0.005174197678671992,50.17540798999835
F10,12,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,170.09007977976756,161.82685159980437,0.09790251738698268,96.70963963000395
F10,12,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,170.24099052260777,160.78704646932385,0.1026270018724748,105.20785717299441
F10,13,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,62.77008655625851,44.461078074193544,0.0833189252942106,53.93044968500908
F10,12,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,240.01851916285935,236.89300057488964,0.031105141780278792,107.61904178299301
F10,12,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.19936573474726,167.77949932071658,0.11196638614999188,90.46354305300338
F10,14,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,412.9892116134103,405.14330646895183,0.009964238625631481,21.20458161199349
F10,12,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,177.0882103608303,170.3991370696266,0.11099096654289509,90.77461320500879
F10,14,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,139.54737970031877,101.5475969191514,0.14557791400558484,25.0755087340076
F10,12,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,193.61428799499552,189.38124489840652,0.05161007764506181,87.16035260699573
F10,14,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,97.14567927189583,76.49479636430465,0.11877581505949024,26.852497761006816
F10,14,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,117.71552011547661,91.07372442505566,0.081153805896217,44.359378381006536
F10,13,SGO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,140.33844537339246,131.3531400567005,0.13481810643567987,96.51945595399593
F10,14,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,60.54948547976315,43.35222883794758,0.08673745423029561,47.547285287990235
F10,13,SGO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,234.4745775519403,231.3369801978689,0.019887431940085055,96.43538392799383
F10,13,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,174.52709441454542,167.12949272755867,0.11230660648473158,79.93632727400109
F10,13,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,164.20503765358097,155.02361149514155,0.10241438786725672,103.68647481600055
F10,14,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,156.34997954668688,148.94698581894414,0.013090861663510336,52.35692499199649
F10,15,PSO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,248.44707955268012,236.17482802395676,0.033389400844615925,21.973021326004528
F10,13,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,190.3494096478083,186.31128730105567,0.05899735893687409,86.61297109900624
F10,15,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,139.5046616617263,104.62098513998264,0.14192417681291897,23.36450603499543
F10,15,PSO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,91.26923000730997,69.88724753885826,0.13092602998091885,25.45074975999887
F10,15,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,190.14640181866747,183.18481525937688,0.007019172743303195,43.9770065049961
F10,15,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,115.92041169681968,89.36793043980897,0.08053966826238078,46.61846536899975
F10,15,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,36.06447750346698,26.435043616885565,0.08480332101475153,48.38215289499203
F10,16,GWO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,108.29276888280518,82.70013517459105,0.0798945458242511,49.989833700004965
F10,16,PSO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,138.3063291984561,101.463293090916,0.14519939180341881,28.771895287005464
F10,15,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,185.6422894152067,177.7260204741743,0.11194771641208287,78.31359158399573
F10,15,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,188.67385214381784,183.93558002171335,0.04335963835968622,80.47978757601231
F10,15,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,183.77420533262855,176.93129857839796,0.1104786882181659,81.79917554899293
F10,14,WOA,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,175.6328108440541,168.2107825274232,0.11266986149408047,85.0362794190005
F10,15,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,167.0485225934821,157.95143043394614,0.1028149898552482,87.16409990300599
F10,14,WOA,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,204.57768806412062,201.05481878419042,0.0477501305555734,87.86989554099273
F10,16,GWO,population_persistence,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,195.91596964031572,191.2402707603111,0.004216439462797193,42.5377139350021
F10,16,GWO,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,49.39637167481929,36.03611136443685,0.08965271009275083,45.44454655400477
F10,16,SGO,cold_restart,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,158.33710648625288,149.09353203239615,0.09914356647119092,89.88704457199492
F10,13,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,174.5931997196857,168.04044593427457,0.11009084397726432,90.15472145700187
F10,14,WOA,previous_best_seeded,20,20,10,5000,1.0,100,500000,500000,True,100,99,20,1980,173.67263379469892,168.0053630503911,0.0995278229648064,91.2308521209925
