part,mode,system,alg,trial,step,P,Nc,Q_scale,J_star,J_alg,signed_gap,abs_gap,norm_gap,below_ref,control_error,time_ms,nfe,iters,mean_metric_rmse,nrmse,Nsim
single_step,tuned,uav,SGO,13,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.958355009672232,314.0,15.0,,,
single_step,tuned,uav,SGO,14,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8845180097268894,292.0,15.0,,,
single_step,tuned,uav,SGO,15,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.6870829935651273,284.0,15.0,,,
single_step,tuned,uav,SGO,16,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.10746899433434,334.0,15.0,,,
single_step,tuned,uav,SGO,17,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.029398987768218,326.0,15.0,,,
single_step,tuned,uav,SGO,18,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.9966449985513464,314.0,15.0,,,
single_step,tuned,uav,SGO,19,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.0777990070637316,332.0,15.0,,,
single_step,tuned,uav,SGO,20,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.830781002761796,302.0,15.0,,,
single_step,tuned,uav,SGO,21,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.075566001120023,332.0,15.0,,,
single_step,tuned,uav,SGO,22,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.023244997370057,332.0,15.0,,,
single_step,tuned,uav,SGO,23,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8096019998192787,328.0,15.0,,,
single_step,tuned,uav,SGO,24,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8990020111668855,322.0,15.0,,,
single_step,tuned,uav,SGO,25,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.085338005097583,344.0,15.0,,,
single_step,tuned,uav,SGO,26,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.903748991433531,324.0,15.0,,,
single_step,tuned,uav,SGO,27,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.013572994153947,334.0,15.0,,,
single_step,tuned,uav,SGO,28,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.762148000532761,314.0,15.0,,,
single_step,tuned,uav,SGO,29,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.049137991387397,350.0,15.0,,,
single_step,tuned,uav,SGO,30,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.898045004461892,330.0,15.0,,,
single_step,tuned,uav,SGO,31,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.967105003539473,338.0,15.0,,,
single_step,tuned,uav,SGO,32,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.638613998191431,298.0,15.0,,,
single_step,tuned,uav,SGO,33,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.894516994478181,334.0,15.0,,,
single_step,tuned,uav,SGO,34,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8327910006046295,322.0,15.0,,,
single_step,tuned,uav,SGO,35,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8660140126012266,324.0,15.0,,,
single_step,tuned,uav,SGO,36,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.047132999403402,354.0,15.0,,,
single_step,tuned,uav,SGO,37,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.9258120086742565,340.0,15.0,,,
single_step,tuned,uav,SGO,38,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.7707820010837168,314.0,15.0,,,
single_step,tuned,uav,SGO,39,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8259610009845346,320.0,15.0,,,
single_step,tuned,uav,SGO,40,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.862813988234848,328.0,15.0,,,
single_step,tuned,uav,SGO,41,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.712877005455084,310.0,15.0,,,
single_step,tuned,uav,SGO,42,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.773378994083032,316.0,15.0,,,
single_step,tuned,uav,SGO,43,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.03401700896211,348.0,15.0,,,
single_step,tuned,uav,SGO,44,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.988958997069858,338.0,15.0,,,
single_step,tuned,uav,SGO,45,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.9143909962149337,330.0,15.0,,,
single_step,tuned,uav,SGO,46,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.6482159921433777,306.0,15.0,,,
single_step,tuned,uav,SGO,47,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8339300081133842,338.0,15.0,,,
single_step,tuned,uav,SGO,48,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.8576130027649924,326.0,15.0,,,
single_step,tuned,uav,SGO,49,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,3.605753998272121,294.0,15.0,,,
single_step,tuned,uav,GWO,0,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.785786004504189,224.0,15.0,,,
single_step,tuned,uav,GWO,1,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.752879991428927,224.0,15.0,,,
single_step,tuned,uav,GWO,2,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.748055987874977,224.0,15.0,,,
single_step,tuned,uav,GWO,3,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.83492600324098,224.0,15.0,,,
single_step,tuned,uav,GWO,4,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.870813005254604,224.0,15.0,,,
single_step,tuned,uav,GWO,5,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.8613440012559295,224.0,15.0,,,
single_step,tuned,uav,GWO,6,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.840296009206213,224.0,15.0,,,
single_step,tuned,uav,GWO,7,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.880439009866677,224.0,15.0,,,
single_step,tuned,uav,GWO,8,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.946164001012221,224.0,15.0,,,
single_step,tuned,uav,GWO,9,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.867297000600956,224.0,15.0,,,
single_step,tuned,uav,GWO,10,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.883403002168052,224.0,15.0,,,
single_step,tuned,uav,GWO,11,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.897910010186024,224.0,15.0,,,
single_step,tuned,uav,GWO,12,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.8207859945250675,224.0,15.0,,,
single_step,tuned,uav,GWO,13,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.786510005942546,224.0,15.0,,,
single_step,tuned,uav,GWO,14,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,5.3292369993869215,224.0,15.0,,,
single_step,tuned,uav,GWO,15,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.739201001939364,224.0,15.0,,,
single_step,tuned,uav,GWO,16,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.791034996742383,224.0,15.0,,,
single_step,tuned,uav,GWO,17,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.771754000103101,224.0,15.0,,,
single_step,tuned,uav,GWO,18,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.736129005323164,224.0,15.0,,,
single_step,tuned,uav,GWO,19,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.762751996167935,224.0,15.0,,,
single_step,tuned,uav,GWO,20,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.741209995700046,224.0,15.0,,,
single_step,tuned,uav,GWO,21,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.732689005322754,224.0,15.0,,,
single_step,tuned,uav,GWO,22,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.740450996905565,224.0,15.0,,,
single_step,tuned,uav,GWO,23,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.761894000694156,224.0,15.0,,,
single_step,tuned,uav,GWO,24,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.850140991038643,224.0,15.0,,,
single_step,tuned,uav,GWO,25,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.895605001365766,224.0,15.0,,,
single_step,tuned,uav,GWO,26,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.869565003900789,224.0,15.0,,,
single_step,tuned,uav,GWO,27,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.871380006079562,224.0,15.0,,,
single_step,tuned,uav,GWO,28,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,5.093346000649035,224.0,15.0,,,
single_step,tuned,uav,GWO,29,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.744902005768381,224.0,15.0,,,
single_step,tuned,uav,GWO,30,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.729210995719768,224.0,15.0,,,
single_step,tuned,uav,GWO,31,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.78011199447792,224.0,15.0,,,
single_step,tuned,uav,GWO,32,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.639946011593565,224.0,15.0,,,
single_step,tuned,uav,GWO,33,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.71583400212694,224.0,15.0,,,
single_step,tuned,uav,GWO,34,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.7350490058306605,224.0,15.0,,,
single_step,tuned,uav,GWO,35,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.708718988695182,224.0,15.0,,,
single_step,tuned,uav,GWO,36,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.657444005715661,224.0,15.0,,,
single_step,tuned,uav,GWO,37,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.736438000691123,224.0,15.0,,,
single_step,tuned,uav,GWO,38,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.762726995977573,224.0,15.0,,,
single_step,tuned,uav,GWO,39,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.728885993245058,224.0,15.0,,,
single_step,tuned,uav,GWO,40,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.7865990054560825,224.0,15.0,,,
single_step,tuned,uav,GWO,41,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.755975998705253,224.0,15.0,,,
single_step,tuned,uav,GWO,42,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.726600003778003,224.0,15.0,,,
single_step,tuned,uav,GWO,43,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.716695999377407,224.0,15.0,,,
single_step,tuned,uav,GWO,44,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.72192199958954,224.0,15.0,,,
single_step,tuned,uav,GWO,45,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.621717002009973,224.0,15.0,,,
single_step,tuned,uav,GWO,46,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.723293997813016,224.0,15.0,,,
single_step,tuned,uav,GWO,47,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.741537995869294,224.0,15.0,,,
single_step,tuned,uav,GWO,48,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.710013003204949,224.0,15.0,,,
single_step,tuned,uav,GWO,49,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,4.707407992100343,224.0,15.0,,,
single_step,tuned,uav,PSO,0,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1165259929839522,320.0,16.0,,,
single_step,tuned,uav,PSO,1,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1010340094799176,320.0,16.0,,,
single_step,tuned,uav,PSO,2,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.116247003665194,320.0,16.0,,,
single_step,tuned,uav,PSO,3,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1207069910597056,320.0,16.0,,,
single_step,tuned,uav,PSO,4,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1201349989278242,320.0,16.0,,,
single_step,tuned,uav,PSO,5,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1284380016149953,320.0,16.0,,,
single_step,tuned,uav,PSO,6,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1222439934499562,320.0,16.0,,,
single_step,tuned,uav,PSO,7,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.122159999795258,320.0,16.0,,,
single_step,tuned,uav,PSO,8,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1164629977429286,320.0,16.0,,,
single_step,tuned,uav,PSO,9,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1170020006829873,320.0,16.0,,,
single_step,tuned,uav,PSO,10,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1224500049138442,320.0,16.0,,,
single_step,tuned,uav,PSO,11,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1234839912503958,320.0,16.0,,,
single_step,tuned,uav,PSO,12,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1210410011699423,320.0,16.0,,,
single_step,tuned,uav,PSO,13,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.122956004110165,320.0,16.0,,,
single_step,tuned,uav,PSO,14,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1179629946127534,320.0,16.0,,,
single_step,tuned,uav,PSO,15,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1240660096518695,320.0,16.0,,,
single_step,tuned,uav,PSO,16,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1180550063727424,320.0,16.0,,,
single_step,tuned,uav,PSO,17,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1228020011913031,320.0,16.0,,,
single_step,tuned,uav,PSO,18,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1199390137335286,320.0,16.0,,,
single_step,tuned,uav,PSO,19,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.122770001529716,320.0,16.0,,,
single_step,tuned,uav,PSO,20,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1118989932583645,320.0,16.0,,,
single_step,tuned,uav,PSO,21,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1223710025660694,320.0,16.0,,,
single_step,tuned,uav,PSO,22,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1195030092494562,320.0,16.0,,,
single_step,tuned,uav,PSO,23,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1233270051889122,320.0,16.0,,,
single_step,tuned,uav,PSO,24,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1181409936398268,320.0,16.0,,,
single_step,tuned,uav,PSO,25,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.120022003306076,320.0,16.0,,,
single_step,tuned,uav,PSO,26,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1249849922023714,320.0,16.0,,,
single_step,tuned,uav,PSO,27,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.1258219892624766,320.0,16.0,,,
single_step,tuned,uav,PSO,28,125.0,10.0,1.0,1.0,-2.0710009246109516e-09,0.0,2.0710009246109516e-09,2.0710009246109516e-09,2.0710009246109516e-09,False,2.0637607596682347e-07,1.121435998356901,320.0,16.0,,,
