system,alg,regime,seed,trial,ic,NP,fe_budget,maxIter_derived,realized_nfe_total,realized_nfe_per_step_mean,realized_nfe_per_step_min,realized_nfe_per_step_max,nfe_exactly_on_budget,nrmse,deterministic_reference_nrmse,nrmse_minus_reference,mean_first_input_error_vs_reference,time_ms_mean,time_ms_median,time_ms_p95,time_ms_max,dt_s,p95_time_over_dt,max_time_over_dt,Nsim,P,Nc,Q_scale,termination
flight,PSO,A_tuned_NP,11002013,13,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.018195377457255017,0.018195653502689445,-2.760454344274965e-07,0.01951406766639174,3.3602069112627455,3.354542510351166,3.417837076995056,3.4892050025518984,0.1,0.03417837076995056,0.034892050025518984,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002014,14,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.018204402964346524,0.018195653502689445,8.749461657079488e-06,0.017426048452719275,3.354262186524769,3.3415879879612476,3.4279675426660106,3.643431991804391,0.1,0.034279675426660106,0.03643431991804391,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002015,15,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.01819553417007796,0.018195653502689445,-1.193326114833082e-07,0.021405232902798547,3.334280524868518,3.332567008328624,3.3762007544282824,3.5676069965120405,0.1,0.033762007544282824,0.035676069965120405,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002016,16,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.01819052414317422,0.018195653502689445,-5.129359515226167e-06,0.022008559062576167,3.337714741161714,3.331911502755247,3.388204248039983,3.638257010607049,0.1,0.03388204248039983,0.03638257010607049,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002017,17,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.01820267057920666,0.018195653502689445,7.017076517214227e-06,0.022327024916627337,3.3414349590505785,3.339301998494193,3.4033060030196793,3.437990992097184,0.1,0.03403306003019679,0.03437990992097184,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002018,18,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.018192589963404435,0.018195653502689445,-3.063539285010075e-06,0.020840230696668367,3.3636216807644814,3.3551470114616677,3.4152594773331657,3.475939010968432,0.1,0.03415259477333166,0.03475939010968432,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,A_tuned_NP,11002019,19,eval,30,1000,39,150000.0,1000.0,1000.0,1000.0,True,0.018197483374678306,0.018195653502689445,1.8298719888613924e-06,0.021188766838758883,3.328325392988821,3.328218503156677,3.363701757916715,3.388184995856136,0.1,0.03363701757916715,0.03388184995856136,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003000,0,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018186681039184617,0.018195653502689445,-8.972463504827721e-06,0.005806315495590388,7.523730766649048,7.529039503424428,7.694795906718355,7.785198016790673,0.1,0.07694795906718355,0.07785198016790673,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003001,1,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018192660268831165,0.018195653502689445,-2.993233858279709e-06,0.004845035682636088,7.519396306985679,7.525389490183443,7.669591087324079,8.23638800648041,0.1,0.07669591087324079,0.08236388006480411,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003002,2,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018203962856319887,0.018195653502689445,8.309353630442384e-06,0.004432097180518055,7.490442340883116,7.487408991437405,7.639109849696979,7.710870006121695,0.1,0.07639109849696979,0.07710870006121695,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003003,3,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01820586787553574,0.018195653502689445,1.0214372846296949e-05,0.005325737285775266,7.504011833613428,7.496463003917597,7.672551150608342,7.942535012261942,0.1,0.07672551150608342,0.07942535012261942,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003004,4,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018194437143218806,0.018195653502689445,-1.2163594706390835e-06,0.0055093595367502485,7.511407226556912,7.497995000449009,7.718632850446738,7.779310981277376,0.1,0.07718632850446738,0.07779310981277376,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003005,5,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018187845807258598,0.018195653502689445,-7.80769543084689e-06,0.004412995193897428,7.537578177871183,7.531712995842099,7.716167194303125,8.068877010373399,0.1,0.07716167194303125,0.08068877010373399,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003006,6,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018194591014001463,0.018195653502689445,-1.0624886879820328e-06,0.004002293011228183,7.452089134603739,7.447868003509939,7.5538693883572705,7.8782649943605065,0.1,0.0755386938835727,0.07878264994360507,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003007,7,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018196108994076542,0.018195653502689445,4.554913870975785e-07,0.003909637433040284,7.472773286087128,7.469475516700186,7.584573699568864,7.6698740012943745,0.1,0.07584573699568864,0.07669874001294374,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003008,8,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018187255373099075,0.018195653502689445,-8.398129590369424e-06,0.006215437266423785,7.470593347291772,7.4600139778340235,7.632874888076913,7.7242440020199865,0.1,0.07632874888076913,0.07724244002019987,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003009,9,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018199192825494412,0.018195653502689445,3.5393228049671044e-06,0.004619316297913324,7.513307439706598,7.5207319896435365,7.665498941787519,8.005454001249745,0.1,0.07665498941787519,0.08005454001249745,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003010,10,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018191558318662437,0.018195653502689445,-4.095184027008009e-06,0.0057493273906334685,7.496075958867247,7.4981404904974625,7.605065948155243,7.804442022461444,0.1,0.07605065948155243,0.07804442022461444,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003011,11,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018187165329696275,0.018195653502689445,-8.48817299316934e-06,0.0038836684178525384,7.547389534108031,7.54562349175103,7.672260257822927,8.248808997450396,0.1,0.07672260257822927,0.08248808997450396,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003012,12,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01818601259772833,0.018195653502689445,-9.640904961114721e-06,0.006911513410055918,7.467316354547317,7.47547100763768,7.576505198085215,7.706653006607667,0.1,0.07576505198085215,0.07706653006607667,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003013,13,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01805486944224217,0.018195653502689445,-0.00014078406044727362,0.036629000681682365,7.513814031650933,7.511472998885438,7.614698992983904,7.767529983539134,0.1,0.07614698992983904,0.07767529983539134,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003014,14,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018194711614053928,0.018195653502689445,-9.418886355166967e-07,0.003721404267490283,7.487245559653577,7.494141013012268,7.659703190438449,7.735054998192936,0.1,0.0765970319043845,0.07735054998192936,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003015,15,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018193957207998157,0.018195653502689445,-1.6962946912876808e-06,0.0038309206409414967,7.441877680636632,7.4281205161241814,7.568382043973543,7.767966017127037,0.1,0.07568382043973543,0.07767966017127037,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003016,16,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01817611178774187,0.018195653502689445,-1.9541714947574756e-05,0.005780919613824192,7.440140700394598,7.438708998961374,7.575414680468384,7.703590003075078,0.1,0.07575414680468384,0.07703590003075078,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003017,17,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018196252132115977,0.018195653502689445,5.986294265326875e-07,0.0055960607861676925,7.574043885106221,7.563107486930676,7.737011958670337,7.786842004861683,0.1,0.07737011958670337,0.07786842004861683,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003018,18,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018195712021578065,0.018195653502689445,5.8518888620268106e-08,0.005995345265140976,7.4403691400463385,7.439561493811198,7.592324614233803,7.964857999468222,0.1,0.07592324614233803,0.07964857999468222,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,WOA,A_tuned_NP,11003019,19,eval,10,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01819172412693595,0.018195653502689445,-3.92937575349403e-06,0.006148647809258483,7.52642891893629,7.523022490204312,7.689716549066361,7.76835999567993,0.1,0.07689716549066361,0.0776835999567993,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010000,0,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018176847087192294,0.018195653502689445,-1.880641549715026e-05,0.01058015545023021,11.814476093277335,11.798546503996477,12.083771156903822,12.311365979257971,0.1,0.12083771156903822,0.12311365979257971,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010001,1,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018174655863340224,0.018195653502689445,-2.0997639349221164e-05,0.012095366897139631,11.470386974009065,11.451705999206752,11.794077495869715,12.026398006128147,0.1,0.11794077495869715,0.12026398006128147,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010002,2,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018196677029495924,0.018195653502689445,1.0235268064796854e-06,0.011056865555195163,11.430363873951137,11.395480993087403,11.772122846741695,11.96169201284647,0.1,0.11772122846741695,0.1196169201284647,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010003,3,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018235247688366492,0.018195653502689445,3.959418567704709e-05,0.01127459715340918,11.646224946986573,11.603253995417617,11.929282241908368,14.416560996323824,0.1,0.11929282241908368,0.14416560996323824,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010004,4,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018171274063410583,0.018195653502689445,-2.437943927886127e-05,0.012478286766917847,11.589255446645742,11.585093481699005,11.880743551591877,12.030704005155712,0.1,0.11880743551591877,0.12030704005155712,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010005,5,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018176893252498973,0.018195653502689445,-1.8760250190472116e-05,0.011129205070472199,11.559102100048525,11.569977999897674,11.777652744785883,11.951819993555546,0.1,0.11777652744785883,0.11951819993555546,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010006,6,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01818500892342095,0.018195653502689445,-1.0644579268494908e-05,0.007450077500574175,11.546381547620209,11.531732001458295,11.848007605294697,12.153098999988288,0.1,0.11848007605294697,0.12153098999988288,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010007,7,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018194892216172646,0.018195653502689445,-7.612865167982985e-07,0.013676614559295454,11.51550084759947,11.490809003589675,11.859774704498705,12.081588007276878,0.1,0.11859774704498705,0.12081588007276878,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010008,8,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018186339935312688,0.018195653502689445,-9.313567376757065e-06,0.011828731922638506,11.501692967334142,11.511571501614526,11.750555640901439,11.871156981214881,0.1,0.11750555640901439,0.11871156981214881,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010009,9,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018214594525881655,0.018195653502689445,1.8941023192210055e-05,0.010743494127080765,11.491450859078517,11.47609249164816,11.746772055630572,11.927619023481384,0.1,0.11746772055630572,0.11927619023481384,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010010,10,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018204616321724584,0.018195653502689445,8.962819035139569e-06,0.009654682911659213,11.531227499751063,11.525588983204216,11.754708434455097,11.946098995395005,0.1,0.11754708434455097,0.11946098995395005,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010011,11,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018215990474273174,0.018195653502689445,2.0336971583729407e-05,0.010369213675386145,11.504641427115226,11.481352499686182,11.79848179599503,12.08286199835129,0.1,0.1179848179599503,0.12082861998351291,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010012,12,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01817028025395716,0.018195653502689445,-2.5373248732283443e-05,0.011978501975042345,11.541307579221515,11.52330549666658,11.793627297447529,12.480439007049426,0.1,0.11793627297447529,0.12480439007049426,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010013,13,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018169295421424935,0.018195653502689445,-2.6358081264509642e-05,0.011229618296818816,11.505023005690115,11.513591496623121,11.787347818608396,11.947624996537343,0.1,0.11787347818608396,0.11947624996537343,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010014,14,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018152777720416225,0.018195653502689445,-4.287578227321967e-05,0.010837775964304125,11.57883768551983,11.572619507205673,11.78592035867041,12.595400010468438,0.1,0.1178592035867041,0.12595400010468438,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010015,15,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018162987897553624,0.018195653502689445,-3.266560513582109e-05,0.011183654273075907,11.482824038830586,11.470196492155083,11.750298499828205,12.354981008684263,0.1,0.11750298499828205,0.12354981008684263,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010016,16,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018162782691105533,0.018195653502689445,-3.2870811583912e-05,0.01255572354017048,11.45101013923219,11.444432006101124,11.738520105427597,11.92095602164045,0.1,0.11738520105427597,0.1192095602164045,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010017,17,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018136848769154473,0.018195653502689445,-5.8804733534971454e-05,0.01418559200680544,11.604104253347032,11.607757507590577,11.904587740718853,12.436899996828288,0.1,0.11904587740718853,0.12436899996828288,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010018,18,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.01820277954571786,0.018195653502689445,7.126043028413825e-06,0.01034146380696026,11.560352108596513,11.52869701036252,11.943565054389182,12.207954976474866,0.1,0.11943565054389182,0.12207954976474866,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,SGO,B_common_NP,11010019,19,eval,20,1000,105,150000.0,1000.0,1000.0,1000.0,True,0.018197103756432888,0.018195653502689445,1.4502537434429863e-06,0.012111375364328046,11.57206426083576,11.554495999007486,11.895877117058262,12.323600996751338,0.1,0.11895877117058262,0.12323600996751338,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011000,0,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819663092495222,0.018195653502689445,9.774222627760565e-07,0.0038168641945921593,12.655848053400405,12.63174699852243,12.896140049269889,12.934414990013465,0.1,0.12896140049269889,0.12934414990013465,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011001,1,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018173119589803683,0.018195653502689445,-2.2533912885761703e-05,0.004269786245877945,12.574787320724377,12.56078299775254,12.819510747794993,12.974402983672917,0.1,0.12819510747794993,0.12974402983672917,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011002,2,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.0182116338368371,0.018195653502689445,1.5980334147656233e-05,0.003106323619528337,12.552794720007418,12.540998504846357,12.790348251292016,12.951531010912731,0.1,0.12790348251292016,0.1295153101091273,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011003,3,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018192668153901217,0.018195653502689445,-2.985348788227954e-06,0.003490336224420754,12.534720687350879,12.544133511255495,12.768976640654728,12.97166501171887,0.1,0.12768976640654728,0.1297166501171887,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011004,4,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018203683188594024,0.018195653502689445,8.029685904579337e-06,0.003829615502650782,12.718440267102173,12.727550987619907,13.023183881887235,13.162098999600857,0.1,0.13023183881887235,0.13162098999600857,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011005,5,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01820055185619968,0.018195653502689445,4.898353510234682e-06,0.003244902570703255,12.596984507399611,12.576959998114035,12.804928040714003,13.438507012324408,0.1,0.12804928040714003,0.13438507012324408,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011006,6,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819549271750447,0.018195653502689445,-1.6078518497511518e-07,0.003847432923082319,12.564928666882528,12.557005509734154,12.6802507424145,12.850219995016232,0.1,0.126802507424145,0.12850219995016232,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011007,7,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018204051939962988,0.018195653502689445,8.398437273543502e-06,0.0037374732439772384,12.5928491934125,12.580026494106278,12.72876934526721,13.158215006114915,0.1,0.1272876934526721,0.13158215006114915,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011008,8,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018187871122354836,0.018195653502689445,-7.782380334608874e-06,0.003614721994906629,12.515952207225686,12.495296992710792,12.70495339849731,13.055660005193204,0.1,0.1270495339849731,0.13055660005193204,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011009,9,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819742393442586,0.018195653502689445,1.770431736415612e-06,0.003255432763936146,12.591399720598323,12.578355002915487,12.861316805356182,12.950128002557904,0.1,0.12861316805356182,0.12950128002557904,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011010,10,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018205761746819073,0.018195653502689445,1.0108244129627963e-05,0.004199931498519198,12.546015073894523,12.531801505247131,12.797685357509181,13.001940009417012,0.1,0.1279768535750918,0.13001940009417012,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011011,11,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018202349341138957,0.018195653502689445,6.695838449512215e-06,0.00352976205877658,12.606596866583763,12.582938012201339,12.81378734856844,13.303118001203984,0.1,0.1281378734856844,0.13303118001203984,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011012,12,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018192098905033958,0.018195653502689445,-3.554597655486963e-06,0.003411810641081089,12.609703347164517,12.59407150791958,12.865526603127364,12.978045007912442,0.1,0.12865526603127364,0.12978045007912442,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011013,13,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018181351912249347,0.018195653502689445,-1.4301590440097406e-05,0.004409924874449427,12.587325139902532,12.575271000969224,12.781380601518322,13.111373002175242,0.1,0.12781380601518322,0.13111373002175242,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011014,14,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01818576432105553,0.018195653502689445,-9.889181633915278e-06,0.003962956712176648,12.665469027512396,12.645203998545185,12.898620351916179,12.94688499183394,0.1,0.1289862035191618,0.1294688499183394,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011015,15,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819076002193576,0.018195653502689445,-4.8934807536857305e-06,0.003481288668101079,12.664177042315714,12.65127951046452,12.878781402832828,13.585870998213068,0.1,0.12878781402832828,0.13585870998213068,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011016,16,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018191531501009866,0.018195653502689445,-4.122001679578852e-06,0.0037030483288721856,12.86548150218247,12.625205999938771,12.943181445007212,30.408302001887932,0.1,0.12943181445007212,0.3040830200188793,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011017,17,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018187470169579115,0.018195653502689445,-8.1833331103294e-06,0.0045610739722072935,12.614843812577115,12.571003491757438,12.855766636494081,18.253054993692786,0.1,0.12855766636494081,0.18253054993692786,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011018,18,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01818997667613546,0.018195653502689445,-5.676826553984576e-06,0.0033032004022160878,12.52116218189864,12.513617999502458,12.794038647552952,13.044361025094986,0.1,0.12794038647552952,0.13044361025094986,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,GWO,B_common_NP,11011019,19,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01821034590786429,0.018195653502689445,1.4692405174845241e-05,0.0035929907285182703,12.53358790728574,12.552526488434523,12.714667402906343,12.872710009105504,0.1,0.12714667402906343,0.12872710009105504,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012000,0,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018194834952351847,0.018195653502689445,-8.185503375980618e-07,0.004647480523657871,3.5163093715285263,3.4720954863587394,3.535923405434005,7.590383000206202,0.1,0.03535923405434005,0.07590383000206202,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012001,1,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018421844587868705,0.018195653502689445,0.00022619108517926007,0.03112175646699655,3.4948975406587124,3.4927384986076504,3.5654053979669698,3.690199984703213,0.1,0.0356540539796697,0.03690199984703213,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012002,2,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018193197469066818,0.018195653502689445,-2.456033622626891e-06,0.006080960396834206,3.5067478934070095,3.4948199900100008,3.5642662129248492,4.530781006906182,0.1,0.03564266212924849,0.045307810069061816,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012003,3,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819839391362045,0.018195653502689445,2.740410931005577e-06,0.005229125431176222,3.5076266732842973,3.499971513519995,3.5661277957842685,3.619467024691403,0.1,0.035661277957842685,0.03619467024691403,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012004,4,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018195454364349033,0.018195653502689445,-1.9913834041138112e-07,0.004710940262540433,3.498897785320878,3.4923375060316175,3.5689725060365163,3.7985669914633036,0.1,0.03568972506036516,0.037985669914633036,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012005,5,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018199360720058587,0.018195653502689445,3.707217369142146e-06,0.005517678998459083,3.5025583465661234,3.49431399081368,3.5733144351979718,3.6973499809391797,0.1,0.03573314435197972,0.0369734998093918,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012006,6,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01842122248759856,0.018195653502689445,0.00022556898490911498,0.0307569219833691,3.4858334669843316,3.484433502308093,3.58089133806061,3.661741007817909,0.1,0.0358089133806061,0.03661741007817909,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012007,7,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819692735821096,0.018195653502689445,1.2738555215142944e-06,0.006111785152523694,3.4765976727552093,3.482942993286997,3.5251667475677095,3.568159998394549,0.1,0.035251667475677095,0.03568159998394549,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012008,8,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.01819329358628182,0.018195653502689445,-2.3599164076237855e-06,0.005007859853761242,3.4724069066578522,3.4705769940046594,3.5209086432587355,5.052837019320577,0.1,0.035209086432587355,0.050528370193205774,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012009,9,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.018200288082168243,0.018195653502689445,4.6345794787981676e-06,0.006169639418416036,3.5074648410469913,3.4984049998456612,3.592676641710568,3.675398009363562,0.1,0.03592676641710568,0.03675398009363562,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
flight,PSO,B_common_NP,11012010,10,eval,20,1000,55,150000.0,1000.0,1000.0,1000.0,True,0.0181953667767723,0.018195653502689445,-2.867259171444869e-07,0.005271189798390418,3.486638919566758,3.487641501124017,3.5443612505332567,3.625885001383722,0.1,0.03544361250533257,0.03625885001383722,150,20,1,1.0,exact FE budget; early stopping and stagnation disabled
