lambda_min,lambda_max,cond_H,J_lbfgsb,lbfgsb_multistart_spread,lbfgsb_success,osqp_status,J_osqp,osqp_iterations,osqp_primal_residual,osqp_dual_residual,obj_abs_diff,obj_rel_diff,sol_inf_diff,osqp_minus_lbfgsb,proj_grad_norm,subopt_bound_abs,n_free,n_active,subopt_bound_norm,reference_solver,J_reference,system,step,P,Nc,Q_scale
0.02015975703252567,0.02015975708343763,1.0000000025254252,-92.06419145503662,0.0,True,solved,-92.06419145503662,75,,,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,OSQP,-92.06419145503662,hvac,62,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-36.16202718995202,6.860290113763767e-11,True,solved,-36.16202718995267,75,,,6.465938895416912e-13,1.788046577547383e-14,6.784788901370575e-06,-6.465938895416912e-13,7.850462293418876e-16,1.5285342507094294e-29,3,0,4.226904212754203e-31,OSQP,-36.16202718995267,hvac,124,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-13.529661196458093,7.219114195322618e-12,True,solved,-13.529661196458221,50,,,1.2789769243681803e-13,9.453133421426706e-15,3.236263410144602e-06,-1.2789769243681803e-13,5.926969055564841e-16,8.712645229043748e-30,3,0,6.439662532957243e-31,OSQP,-13.529661196458221,hvac,187,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-5.233073317660141,1.3029577417000837e-12,True,solved,-5.233073317660238,25,,,9.681144774731365e-14,1.8499921914069582e-14,3.0911385433540772e-06,-9.681144774731365e-14,8.150158112753573e-14,1.647467207955754e-25,3,0,3.1481829279861e-26,OSQP,-5.233073317660238,hvac,249,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-2.049892472562922,6.057376822354854e-13,True,solved,-2.0498924725629246,25,,,2.6645352591003757e-15,1.299841476938048e-15,4.136005280486188e-07,-2.6645352591003757e-15,9.614813431917819e-17,2.2928013760641436e-31,3,0,1.1184983635739276e-31,OSQP,-2.0498924725629246,hvac,312,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.8497380171615199,2.398081733190338e-14,True,solved,-0.8497380171615203,25,,,4.440892098500626e-16,4.440892098500626e-16,1.358235151016629e-07,-4.440892098500626e-16,4.3885418357208765e-17,4.776669533466968e-32,3,0,4.776669533466968e-32,OSQP,-0.8497380171615203,hvac,374,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.36933880674580255,3.885780586188048e-15,True,solved,-0.3693388067458028,25,,,2.220446049250313e-16,2.220446049250313e-16,1.0233548675131487e-07,-2.220446049250313e-16,4.163336342344337e-17,4.29900258012027e-32,3,0,4.29900258012027e-32,OSQP,-0.3693388067458028,hvac,437,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.17668745621675225,1.7486012637846216e-15,True,solved,-0.1766874562167523,25,,,5.551115123125783e-17,5.551115123125783e-17,7.40635601736983e-08,-5.551115123125783e-17,2.712291053118108e-15,1.8245564033722113e-28,3,0,1.8245564033722113e-28,OSQP,-0.1766874562167523,hvac,499,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.09282101152224814,2.7755575615628914e-16,True,solved,-0.09282101152224814,50,,,0.0,0.0,2.5179978324629815e-08,0.0,6.938893903907228e-18,1.1941673833667417e-33,3,0,1.1941673833667417e-33,OSQP,-0.09282101152224814,hvac,562,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.055410780444076116,1.249000902703301e-16,True,solved,-0.055410780444076144,50,,,2.7755575615628914e-17,2.7755575615628914e-17,3.4498966572371614e-08,-2.7755575615628914e-17,4.9065389333867974e-18,5.97083691683371e-34,3,0,5.97083691683371e-34,OSQP,-0.055410780444076144,hvac,624,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.03700892384371544,1.8735013540549517e-16,True,solved,-0.03700892384371544,50,,,0.0,0.0,2.07433743515395e-08,0.0,6.938893903907228e-18,1.1941673833667417e-33,3,0,1.1941673833667417e-33,OSQP,-0.03700892384371544,hvac,687,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.027677149236399308,3.469446951953614e-17,True,solved,-0.027677149236399308,50,,,0.0,0.0,1.6070415775892855e-08,0.0,4.9065389333867974e-18,5.97083691683371e-34,3,0,5.97083691683371e-34,OSQP,-0.027677149236399308,hvac,749,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.022548217844645484,2.42861286636753e-17,True,solved,-0.022548217844645484,50,,,0.0,0.0,1.206202016046376e-08,0.0,4.9065389333867974e-18,5.97083691683371e-34,3,0,5.97083691683371e-34,OSQP,-0.022548217844645484,hvac,811,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.019540107049363438,2.0816681711721685e-17,True,solved,-0.01954010704936344,50,,,3.469446951953614e-18,3.469446951953614e-18,6.830670029600583e-09,-3.469446951953614e-18,3.469446951953614e-18,2.985418458416854e-34,3,0,2.985418458416854e-34,OSQP,-0.01954010704936344,hvac,874,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.017744450540265272,1.3877787807814457e-17,True,solved,-0.017744450540265275,50,,,3.469446951953614e-18,3.469446951953614e-18,1.680655026259359e-08,-3.469446951953614e-18,5.485677294651096e-18,7.463546146042137e-34,3,0,7.463546146042137e-34,OSQP,-0.017744450540265275,hvac,936,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.016577953300463674,2.0816681711721685e-17,True,solved,-0.01657795330046367,50,,,3.469446951953614e-18,3.469446951953614e-18,8.326577760620069e-09,3.469446951953614e-18,1.9221983619725925e-10,9.163916352783586e-19,3,0,9.163916352783586e-19,L-BFGS-B,-0.016577953300463674,hvac,999,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.015801448378360144,1.3877787807814457e-17,True,solved,-0.01580144837836014,50,,,3.469446951953614e-18,3.469446951953614e-18,1.0252059090554155e-08,3.469446951953614e-18,2.2493206253816358e-10,1.254837364260975e-18,3,0,1.254837364260975e-18,L-BFGS-B,-0.015801448378360144,hvac,1061,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.015232586529020379,1.0408340855860843e-17,True,solved,-0.015232586529020375,50,,,3.469446951953614e-18,3.469446951953614e-18,3.1978030223811515e-09,3.469446951953614e-18,9.086434428544263e-11,2.0477253394231692e-19,3,0,2.0477253394231692e-19,L-BFGS-B,-0.015232586529020379,hvac,1124,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.014801362659451027,1.5612511283791264e-17,True,solved,-0.014801362659451027,50,,,0.0,0.0,3.9782427352363925e-09,0.0,8.136574330657297e-18,1.64198015212927e-33,3,0,1.64198015212927e-33,OSQP,-0.014801362659451027,hvac,1186,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.01444147452545547,1.214306433183765e-17,True,solved,-0.014441474525455463,50,,,6.938893903907228e-18,6.938893903907228e-18,9.903163067370713e-09,6.938893903907228e-18,2.2386820731472687e-10,1.242995492590784e-18,3,0,1.242995492590784e-18,L-BFGS-B,-0.01444147452545547,hvac,1249,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.014134150754786773,1.734723475976807e-17,True,solved,-0.014134150754786766,50,,,6.938893903907228e-18,6.938893903907228e-18,2.2540599386999816e-09,6.938893903907228e-18,4.82436847364776e-11,5.772522737247126e-20,3,0,5.772522737247126e-20,L-BFGS-B,-0.014134150754786773,hvac,1311,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.013851174446552133,6.938893903907228e-18,True,solved,-0.013851174446552133,50,,,0.0,0.0,1.133881533110781e-08,0.0,3.878959614448864e-18,3.7317730730210686e-34,3,0,3.7317730730210686e-34,OSQP,-0.013851174446552133,hvac,1374,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.013590854143898726,1.3877787807814457e-17,True,solved,-0.013590854143898722,50,,,3.469446951953614e-18,3.469446951953614e-18,4.005622833425093e-09,3.469446951953614e-18,8.60127242812778e-11,1.8348903526840397e-19,3,0,1.8348903526840397e-19,L-BFGS-B,-0.013590854143898726,hvac,1436,20,1,1.0
0.02015975703252567,0.02015975708343763,1.0000000025254252,-0.013338273986749317,1.9081958235744878e-17,True,solved,-0.013338273986749312,50,,,5.204170427930421e-18,5.204170427930421e-18,1.835893881363404e-09,5.204170427930421e-18,4.715190053782638e-11,5.514207638370854e-20,3,0,5.514207638370854e-20,L-BFGS-B,-0.013338273986749317,hvac,1499,20,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1866.5028362954088,9.040377335622907e-10,True,solved,-1866.5028362955595,75,,,1.5074874681886286e-10,8.076534569755353e-14,2.8656352750518256e-08,-1.5074874681886286e-10,2.0579515874459978e-11,2.2211317891417618e-25,3,1,1.1899964714492654e-28,OSQP,-1866.5028362955595,uav,0,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-0.37537940517249435,1.7266721386022255e-10,True,solved,-0.37537940533988656,50,,,1.6739221120332104e-10,1.6739221120332104e-10,1.5159490070800613e-08,-1.6739221120332104e-10,7.40275055495276e-12,2.8740230773476755e-26,4,0,2.8740230773476755e-26,OSQP,-0.37537940533988656,uav,20,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-9.430776668277214e-06,2.330420529707072e-10,True,solved,-9.430809484467974e-06,50,,,3.281619076074527e-11,3.281619076074527e-11,1.144140937240517e-07,-3.281619076074527e-11,3.517007441415695e-14,6.487100025254448e-31,4,0,6.487100025254448e-31,OSQP,-9.430809484467974e-06,uav,41,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-9.467614019824739e-05,3.2913358370939127e-10,True,solved,-9.467627564543863e-05,50,,,1.35447191236906e-10,1.35447191236906e-10,6.662302215173997e-08,-1.35447191236906e-10,1.1599487763008708e-13,7.056374829205376e-30,4,0,7.056374829205376e-30,OSQP,-9.467627564543863e-05,uav,62,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-4.670848215622708e-06,2.098084129315191e-08,True,solved,-4.670921871680975e-06,50,,,7.365605826776774e-11,7.365605826776774e-11,2.6585342227136404e-07,-7.365605826776774e-11,1.7763602275288083e-15,1.6548784539752632e-33,4,0,1.6548784539752632e-33,OSQP,-4.670921871680975e-06,uav,83,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.549382578369516e-07,2.5205643356184683e-10,True,solved,-1.5499873871399433e-07,50,,,6.048087704272506e-11,6.048087704272506e-11,2.1090265627732668e-07,-6.048087704272506e-11,2.220446049250313e-16,2.5857377205297366e-35,4,0,2.5857377205297366e-35,OSQP,-1.5499873871399433e-07,uav,103,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-2.1278404618387393e-09,9.350252861858856e-11,True,solved,-2.3023336979612444e-09,50,,,1.744932361225051e-10,1.744932361225051e-10,3.0836718794889595e-08,-1.744932361225051e-10,1.3877801042697947e-17,1.0100557236066573e-37,4,0,1.0100557236066573e-37,OSQP,-2.3023336979612444e-09,uav,124,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.7541212649677008e-10,1.79928138678523e-10,True,solved,-2.613260376994084e-10,50,,,8.591391120263834e-11,8.591391120263834e-11,5.576302447832381e-08,-8.591391120263834e-11,6.938893903907228e-18,2.525134492704821e-38,4,0,2.525134492704821e-38,OSQP,-2.613260376994084e-10,uav,145,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-8.786994831936823e-11,1.326948477243596e-10,True,solved,-2.2107290677961282e-10,50,,,1.332029584602446e-10,1.332029584602446e-10,1.4506364306629614e-07,-1.332029584602446e-10,2.787728152806505e-17,4.07572489307206e-37,4,0,4.07572489307206e-37,OSQP,-2.2107290677961282e-10,uav,166,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.7892210668883326e-10,5.549631093610284e-11,True,solved,-3.897978341000818e-10,50,,,2.1087572741124853e-10,2.1087572741124853e-10,1.5776652426986597e-07,-2.1087572741124853e-10,6.939770659965777e-18,2.52577265402128e-38,4,0,2.52577265402128e-38,OSQP,-3.897978341000818e-10,uav,187,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-3.385236773322044e-10,3.276286396996083e-10,True,solved,-3.609040669408266e-10,50,,,2.2380389608622243e-11,2.2380389608622243e-11,1.4626754344860914e-07,-2.2380389608622243e-11,3.469446951953614e-18,6.312836231762052e-39,4,0,6.312836231762052e-39,OSQP,-3.609040669408266e-10,uav,207,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.0546371972108897e-10,1.795049601984298e-10,True,solved,-1.9222613740816936e-10,50,,,8.676241768708038e-11,8.676241768708038e-11,2.9871346544316825e-07,-8.676241768708038e-11,7.757978416898484e-18,3.1564662789992494e-38,4,0,3.1564662789992494e-38,OSQP,-1.9222613740816936e-10,uav,228,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-6.332467744219331e-12,6.624579727723801e-11,True,solved,-2.0592162426076267e-10,50,,,1.9958915651654333e-10,1.9958915651654333e-10,2.1929283088332457e-07,-1.9958915651654333e-10,7.152448122690996e-18,2.682955398498872e-38,4,0,2.682955398498872e-38,OSQP,-2.0592162426076267e-10,uav,249,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-3.2759863111828014e-10,2.4158646196972713e-10,True,solved,-3.518434113311265e-10,50,,,2.4244780212846346e-11,2.4244780212846346e-11,1.7335158382471188e-07,-2.4244780212846346e-11,1.551583993750105e-17,1.2625674871680018e-37,4,0,1.2625674871680018e-37,OSQP,-3.518434113311265e-10,uav,270,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-3.061178331755955e-10,1.25241807279336e-10,True,solved,-4.467096266784167e-10,50,,,1.405917935028212e-10,1.405917935028212e-10,1.4709593839000112e-07,-1.405917935028212e-10,1.9626155770103753e-17,2.020107601689344e-37,4,0,2.020107601689344e-37,OSQP,-4.467096266784167e-10,uav,291,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,0.0,2.092346723756137e-10,True,solved,-5.663331206271533e-11,50,,,5.663331206271533e-11,5.663331206271533e-11,8.445871329190082e-08,-5.663331206271533e-11,6.938907138784407e-18,2.5251441253284656e-38,4,0,2.5251441253284656e-38,OSQP,-5.663331206271533e-11,uav,311,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.3154950659047615e-11,6.101087975090498e-11,True,solved,-2.1799407988572905e-10,50,,,2.0483912922668142e-10,2.0483912922668142e-10,6.077904511108009e-07,-2.0483912922668142e-10,3.880474537222671e-18,7.897210168835146e-39,4,0,7.897210168835146e-39,OSQP,-2.1799407988572905e-10,uav,332,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-1.6510276465148608e-10,2.325979205227118e-10,True,solved,-1.984565356482835e-10,50,,,3.335377099679742e-11,3.335377099679742e-11,3.78034079196804e-08,-3.335377099679742e-11,2.715794227328107e-20,3.868100432307358e-43,4,0,3.868100432307358e-43,OSQP,-1.984565356482835e-10,uav,353,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-2.7728829708272336e-10,1.1743302696600758e-10,True,solved,-4.262291900514497e-10,50,,,1.4894089296872634e-10,1.4894089296872634e-10,1.0701580430972105e-07,-1.4894089296872634e-10,1.551584585632201e-17,1.262568450430366e-37,4,0,1.262568450430366e-37,OSQP,-4.262291900514497e-10,uav,374,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-2.206869118973041e-10,9.796818552413336e-11,True,solved,-3.8935613008172634e-10,50,,,1.6866921818442224e-10,1.6866921818442224e-10,6.454393268105358e-08,-1.6866921818442224e-10,2.5018556119025198e-17,3.2826796568280893e-37,4,0,3.2826796568280893e-37,OSQP,-3.8935613008172634e-10,uav,395,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-2.0447123096317448e-09,2.043203266946594e-09,True,solved,-2.1944989900112522e-09,50,,,1.4978668037950742e-10,1.4978668037950742e-10,6.924803182650719e-08,-1.4978668037950742e-10,4.925667812690175e-18,1.2724310529645387e-38,4,0,1.2724310529645387e-38,OSQP,-2.1944989900112522e-09,uav,415,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-8.804507911727284e-11,2.570570087095877e-10,True,solved,-9.682471556517441e-11,50,,,8.779636447901568e-12,8.779636447901568e-12,1.0792080854487612e-08,-8.779636447901568e-12,3.5035838449310354e-18,6.4376750341968e-39,4,0,6.4376750341968e-39,OSQP,-9.682471556517441e-11,uav,436,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-2.129136627900185e-10,1.1341953413290134e-10,True,solved,-3.6600479675419224e-10,50,,,1.5309113396417375e-10,1.5309113396417375e-10,1.0340231289846056e-07,-1.5309113396417375e-10,1.3879508236847792e-17,1.0103042452966892e-37,4,0,1.0103042452966892e-37,OSQP,-3.6600479675419224e-10,uav,457,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-3.8087022065104966e-10,2.0686490424382483e-10,True,solved,-4.474102332898737e-10,50,,,6.654001263882403e-11,6.654001263882403e-11,2.8438534283231444e-07,-6.654001263882403e-11,3.030437198788175e-20,4.816311822328227e-43,4,0,4.816311822328227e-43,OSQP,-4.474102332898737e-10,uav,478,10,1,1.0
953.3798842949244,10620917.678640964,11140.278763586146,-5.381233247454442,4.502176409459935e-11,True,solved,-5.381233247675698,50,,,2.212559024883376e-10,4.111620744055302e-11,2.5995474989271017e-07,-2.212559024883376e-10,2.251803538152025e-11,2.65928579885235e-25,4,0,4.941777612038966e-26,OSQP,-5.381233247675698,uav,499,10,1,1.0
