system,alg,NP,requested_FE,realized_FE,trial,difference,overshoot,shortfall,J,interrupted,termination
cstr,PSO,14,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,14,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,14,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,14,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,14,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,200,200,4,0,0,0,-3395.6949840567167,False,optimizer loop ended at budget
cstr,GWO,20,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,20,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,20,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,20,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,20,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,200,200,0,0,0,0,-3350.143781493667,False,optimizer loop ended at budget
cstr,SGO,30,200,200,1,0,0,0,-3335.9160145937567,False,optimizer loop ended at budget
cstr,SGO,30,200,200,2,0,0,0,-3331.2986552249363,False,optimizer loop ended at budget
cstr,SGO,30,200,200,3,0,0,0,-3332.7669071918826,False,optimizer loop ended at budget
cstr,SGO,30,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,200,200,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,200,200,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,200,200,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,200,200,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,200,200,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,500,500,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,500,500,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,500,500,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,500,500,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,500,500,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,1000,1000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,1000,1000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,1000,1000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,1000,1000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,1000,1000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,SGO,30,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,GWO,30,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,PSO,30,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,2000,2000,0,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,2000,2000,1,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,2000,2000,2,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,2000,2000,3,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
cstr,WOA,30,2000,2000,4,0,0,0,-3404.760030526873,False,optimizer loop ended at budget
flight,SGO,8,200,200,0,0,0,0,-7.344257746210765,False,optimizer loop ended at budget
flight,SGO,8,200,200,1,0,0,0,-7.3303558518466865,False,optimizer loop ended at budget
flight,SGO,8,200,200,2,0,0,0,-7.190984042162241,False,optimizer loop ended at budget
flight,SGO,8,200,200,3,0,0,0,-7.252095942647143,False,optimizer loop ended at budget
flight,SGO,8,200,200,4,0,0,0,-6.321422760571063,False,optimizer loop ended at budget
flight,GWO,8,200,200,0,0,0,0,-7.344862968980429,False,optimizer loop ended at budget
flight,GWO,8,200,200,1,0,0,0,-7.344862982995579,False,optimizer loop ended at budget
flight,GWO,8,200,200,2,0,0,0,-7.344861048915023,False,optimizer loop ended at budget
flight,GWO,8,200,200,3,0,0,0,-7.344855556160533,False,optimizer loop ended at budget
flight,GWO,8,200,200,4,0,0,0,-7.344862630656802,False,optimizer loop ended at budget
flight,PSO,8,200,200,0,0,0,0,-7.344820239082464,False,optimizer loop ended at budget
flight,PSO,8,200,200,1,0,0,0,-7.344852295356663,False,optimizer loop ended at budget
flight,PSO,8,200,200,2,0,0,0,-7.344842456474147,False,optimizer loop ended at budget
flight,PSO,8,200,200,3,0,0,0,-7.344823864813666,False,optimizer loop ended at budget
flight,PSO,8,200,200,4,0,0,0,-7.344711967480762,False,optimizer loop ended at budget
flight,WOA,8,200,200,0,0,0,0,-7.344862138695099,False,optimizer loop ended at budget
flight,WOA,8,200,200,1,0,0,0,-7.344862891575007,False,optimizer loop ended at budget
flight,WOA,8,200,200,2,0,0,0,-7.34486291346926,False,optimizer loop ended at budget
flight,WOA,8,200,200,3,0,0,0,-7.344862983090227,False,optimizer loop ended at budget
flight,WOA,8,200,200,4,0,0,0,-7.3448629831099055,False,optimizer loop ended at budget
flight,SGO,8,500,500,0,0,0,0,-7.344827436657032,False,optimizer loop ended at budget
flight,SGO,8,500,500,1,0,0,0,-7.34449829443121,False,optimizer loop ended at budget
flight,SGO,8,500,500,2,0,0,0,-7.190984042162241,False,optimizer loop ended at budget
flight,SGO,8,500,500,3,0,0,0,-7.344826486856041,False,optimizer loop ended at budget
flight,SGO,8,500,500,4,0,0,0,-6.659578285331808,False,optimizer loop ended at budget
flight,GWO,8,500,500,0,0,0,0,-7.344862980721789,False,optimizer loop ended at budget
flight,GWO,8,500,500,1,0,0,0,-7.344862970934028,False,optimizer loop ended at budget
flight,GWO,8,500,500,2,0,0,0,-7.3448628612608164,False,optimizer loop ended at budget
flight,GWO,8,500,500,3,0,0,0,-7.344862116412601,False,optimizer loop ended at budget
flight,GWO,8,500,500,4,0,0,0,-7.344862962979592,False,optimizer loop ended at budget
flight,PSO,8,500,500,0,0,0,0,-7.344862979835794,False,optimizer loop ended at budget
flight,PSO,8,500,500,1,0,0,0,-7.34486297964905,False,optimizer loop ended at budget
flight,PSO,8,500,500,2,0,0,0,-7.3448629831088095,False,optimizer loop ended at budget
flight,PSO,8,500,500,3,0,0,0,-7.344862982723883,False,optimizer loop ended at budget
flight,PSO,8,500,500,4,0,0,0,-7.344862981319846,False,optimizer loop ended at budget
flight,WOA,8,500,500,0,0,0,0,-7.34486298309944,False,optimizer loop ended at budget
flight,WOA,8,500,500,1,0,0,0,-7.344862983095648,False,optimizer loop ended at budget
flight,WOA,8,500,500,2,0,0,0,-7.344862982973154,False,optimizer loop ended at budget
flight,WOA,8,500,500,3,0,0,0,-7.34486297843816,False,optimizer loop ended at budget
flight,WOA,8,500,500,4,0,0,0,-7.3448629830424865,False,optimizer loop ended at budget
flight,SGO,8,1000,1000,0,0,0,0,-7.344846339829992,False,optimizer loop ended at budget
flight,SGO,8,1000,1000,1,0,0,0,-7.344846390718902,False,optimizer loop ended at budget
flight,SGO,8,1000,1000,2,0,0,0,-7.2630807280505785,False,optimizer loop ended at budget
flight,SGO,8,1000,1000,3,0,0,0,-7.344826486856041,False,optimizer loop ended at budget
flight,SGO,8,1000,1000,4,0,0,0,-6.75257921448937,False,optimizer loop ended at budget
flight,GWO,8,1000,1000,0,0,0,0,-7.3448629807320085,False,optimizer loop ended at budget
flight,GWO,8,1000,1000,1,0,0,0,-7.344862983109819,False,optimizer loop ended at budget
flight,GWO,8,1000,1000,2,0,0,0,-7.344862978594426,False,optimizer loop ended at budget
flight,GWO,8,1000,1000,3,0,0,0,-7.344862982082342,False,optimizer loop ended at budget
flight,GWO,8,1000,1000,4,0,0,0,-7.344862960885065,False,optimizer loop ended at budget
flight,PSO,8,1000,1000,0,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,1000,1000,1,0,0,0,-7.344862983109914,False,optimizer loop ended at budget
flight,PSO,8,1000,1000,2,0,0,0,-7.344862983109914,False,optimizer loop ended at budget
flight,PSO,8,1000,1000,3,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,1000,1000,4,0,0,0,-7.344862983109914,False,optimizer loop ended at budget
flight,WOA,8,1000,1000,0,0,0,0,-7.344862983103458,False,optimizer loop ended at budget
flight,WOA,8,1000,1000,1,0,0,0,-7.344862983025344,False,optimizer loop ended at budget
flight,WOA,8,1000,1000,2,0,0,0,-7.344862983090062,False,optimizer loop ended at budget
flight,WOA,8,1000,1000,3,0,0,0,-7.344862983108941,False,optimizer loop ended at budget
flight,WOA,8,1000,1000,4,0,0,0,-7.344862983054498,False,optimizer loop ended at budget
flight,SGO,8,2000,2000,0,0,0,0,-7.344846724818048,False,optimizer loop ended at budget
flight,SGO,8,2000,2000,1,0,0,0,-7.344846390718902,False,optimizer loop ended at budget
flight,SGO,8,2000,2000,2,0,0,0,-7.314478510418445,False,optimizer loop ended at budget
flight,SGO,8,2000,2000,3,0,0,0,-7.344831522016957,False,optimizer loop ended at budget
flight,SGO,8,2000,2000,4,0,0,0,-6.870500991557936,False,optimizer loop ended at budget
flight,GWO,8,2000,2000,0,0,0,0,-7.344862982256991,False,optimizer loop ended at budget
flight,GWO,8,2000,2000,1,0,0,0,-7.344862982552723,False,optimizer loop ended at budget
flight,GWO,8,2000,2000,2,0,0,0,-7.344862981922408,False,optimizer loop ended at budget
flight,GWO,8,2000,2000,3,0,0,0,-7.344862983051026,False,optimizer loop ended at budget
flight,GWO,8,2000,2000,4,0,0,0,-7.344862980180082,False,optimizer loop ended at budget
flight,PSO,8,2000,2000,0,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,2000,2000,1,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,2000,2000,2,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,2000,2000,3,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,PSO,8,2000,2000,4,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,WOA,8,2000,2000,0,0,0,0,-7.344862983109914,False,optimizer loop ended at budget
flight,WOA,8,2000,2000,1,0,0,0,-7.344862983109912,False,optimizer loop ended at budget
flight,WOA,8,2000,2000,2,0,0,0,-7.344862983100418,False,optimizer loop ended at budget
flight,WOA,8,2000,2000,3,0,0,0,-7.344862983109916,False,optimizer loop ended at budget
flight,WOA,8,2000,2000,4,0,0,0,-7.344862983109912,False,optimizer loop ended at budget
flight,SGO,10,200,200,0,0,0,0,-7.3434278950738605,False,optimizer loop ended at budget
flight,SGO,10,200,200,1,0,0,0,-7.135621270802658,False,optimizer loop ended at budget
flight,SGO,10,200,200,2,0,0,0,-7.342009924446056,False,optimizer loop ended at budget
flight,SGO,10,200,200,3,0,0,0,-6.4073294282086755,False,optimizer loop ended at budget
flight,SGO,10,200,200,4,0,0,0,-1.4537136165721718,False,optimizer loop ended at budget
flight,GWO,10,200,200,0,0,0,0,-7.344861416990998,False,optimizer loop ended at budget
flight,GWO,10,200,200,1,0,0,0,-7.344862789847239,False,optimizer loop ended at budget
flight,GWO,10,200,200,2,0,0,0,-7.344859817514871,False,optimizer loop ended at budget
flight,GWO,10,200,200,3,0,0,0,-7.34486202062124,False,optimizer loop ended at budget
flight,GWO,10,200,200,4,0,0,0,-7.344862930756723,False,optimizer loop ended at budget
flight,PSO,10,200,200,0,0,0,0,-7.344862047549427,False,optimizer loop ended at budget
flight,PSO,10,200,200,1,0,0,0,-7.344860607881591,False,optimizer loop ended at budget
flight,PSO,10,200,200,2,0,0,0,-7.344649336391203,False,optimizer loop ended at budget
flight,PSO,10,200,200,3,0,0,0,-7.344839968940026,False,optimizer loop ended at budget
