system,k,stratum,warm_gap_norm,cold_gap_norm_drift,df_over_max,dU_shift,alg,start,trial,seed,NP,J_star,J_start,J_final,start_gap_norm,final_gap_norm,final_gap_abs,trivial_start,converged_1e4,control_error,first_control_error,returned_incumbent,improvement_fraction,time_ms,requested_fe,realized_fe,fe_exact,warm_start_provenance
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,5,13013005,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.840005213754976e-05,2.9377087831780193e-06,1.3325633396157801e-08,1.3325633396157801e-08,True,True,0.0005662952018885008,0.0005662952018885008,False,0.9954639365642832,8.488426014082506,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,6,13013006,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.8334564126273956e-05,2.9377087831780193e-06,7.881364467196388e-08,7.881364467196388e-08,True,True,0.0013422006397596049,0.0013422006397596049,False,0.97317172991303,8.570747973863035,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,7,13013007,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.832804248849442e-05,2.9377087831780193e-06,8.533528245149792e-08,8.533528245149792e-08,True,True,0.0015211080563264899,0.0015211080563264899,False,0.9709517556879201,8.438510005362332,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,8,13013008,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.83698729882034e-05,2.9377087831780193e-06,4.3504782742521226e-08,4.3504782742521226e-08,True,True,0.0010733824928887048,0.0010733824928887048,False,0.9851909137516831,8.492654975270852,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,9,13013009,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.841337478834083e-05,2.9377087831780193e-06,2.9826050890148156e-12,2.9826050890148156e-12,True,True,8.484228437328206e-06,8.484228437328206e-06,False,0.9999989847172375,8.611835015472025,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,10,13013010,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.838558569834387e-05,2.9377087831780193e-06,2.779207260205155e-08,2.779207260205155e-08,True,True,0.0008527715960170708,0.0008527715960170708,False,0.9905395413047082,8.485697995638475,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,11,13013011,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.8180016926745525e-05,2.9377087831780193e-06,2.333608442003953e-07,2.333608442003953e-07,True,True,0.002581856958918523,0.002581856958918523,False,0.9205636564329752,8.385070017538965,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,12,13013012,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.789012165904045e-05,2.9377087831780193e-06,5.232561119054683e-07,5.232561119054683e-07,True,True,0.0039904641297975885,0.0039904641297975885,False,0.8218829194705239,8.496644004480913,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,13,13013013,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.8357185562229955e-05,2.9377087831780193e-06,5.619220871596486e-08,5.619220871596486e-08,True,True,0.0012249101097910509,0.0012249101097910509,False,0.9808720969764825,8.415834017796442,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,14,13013014,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.841159091323003e-05,2.9377087831780193e-06,1.7868577158883171e-09,1.7868577158883171e-09,True,True,0.0002097891121821013,0.0002097891121821013,False,0.9993917512429685,8.527317986590788,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,15,13013015,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.841315517381115e-05,2.9377087831780193e-06,2.2259713476901208e-10,2.2259713476901208e-10,True,True,7.433110357970467e-05,7.433110357970467e-05,False,0.9999242276375236,8.433584996964782,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,16,13013016,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.8256742217243735e-05,2.9377087831780193e-06,1.5663555370218525e-07,1.5663555370218525e-07,True,True,0.0020904800672058937,0.0020904800672058937,False,0.9466810479653002,8.314937993418425,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,17,13013017,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.841162091808485e-05,2.9377087831780193e-06,1.7568528610728356e-09,1.7568528610728356e-09,True,True,0.00020933161662957988,0.00020933161662957988,False,0.9994019649356897,8.459997014142573,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,18,13013018,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.8406981187355876e-05,2.9377087831780193e-06,6.396583590043625e-09,6.396583590043625e-09,True,True,0.0004040139120484455,0.0004040139120484455,False,0.9978225943882961,8.476969000184909,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,reference_warm,19,13013019,10,-3.841337777094592e-05,-3.54756689877679e-05,-3.840704347251537e-05,2.9377087831780193e-06,6.334298430551034e-09,6.334298430551034e-09,True,True,0.0004018698002148969,0.0004018698002148969,False,0.9978437963399154,8.506507001584396,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,0,13023000,10,-3.841337777094592e-05,-3.564013781931788e-05,-3.82403631661243e-05,2.7732399516280408e-06,1.7301460482161763e-07,1.7301460482161763e-07,True,True,0.0022033383692907447,0.0022033383692907447,False,0.937612825489533,8.303445996716619,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003000, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,1,13023001,10,-3.841337777094592e-05,-3.5423672839847114e-05,-3.841336433043747e-05,2.989704931098806e-06,1.3440508451480985e-11,1.3440508451480985e-11,True,True,1.8279925428037803e-05,1.8279925428037803e-05,False,0.9999955044030227,8.516731992131099,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003001, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,2,13023002,10,-3.841337777094592e-05,-3.5354313031753324e-05,-3.84131618880831e-05,3.059064739192596e-06,2.158828628218818e-10,2.158828628218818e-10,True,True,7.364314093052318e-05,7.364314093052318e-05,False,0.9999294284752931,8.547908015316352,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003002, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,3,13023003,10,-3.841337777094592e-05,-3.544443172916723e-05,-3.8398058251509574e-05,2.968946041778691e-06,1.5319519436346333e-08,1.5319519436346333e-08,True,True,0.0006291860962247528,0.0006291860962247528,False,0.994840081557303,8.40996199985966,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003003, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,4,13023004,10,-3.841337777094592e-05,-3.517504690063536e-05,-3.8238367377804395e-05,3.238330870310559e-06,1.7501039314152473e-07,1.7501039314152473e-07,True,True,0.0022164567012156423,0.0022164567012156423,False,0.9459566053777757,8.320070017362013,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003004, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,5,13023005,10,-3.841337777094592e-05,-3.5536558806270354e-05,-3.8355697293266985e-05,2.8768189646755663e-06,5.7680477678934714e-08,5.7680477678934714e-08,True,True,0.0011557123462278907,0.0011557123462278907,False,0.9799499105132465,8.29783600056544,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003005, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,6,13023006,10,-3.841337777094592e-05,-3.467448790003511e-05,-3.8241661375123716e-05,3.7388898709108084e-06,1.7171639582220372e-07,1.7171639582220372e-07,True,True,0.002195168065189303,0.002195168065189303,False,0.9540728928235661,8.553409978048876,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003006, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,7,13023007,10,-3.841337777094592e-05,-3.440596079221965e-05,-3.838419442499986e-05,4.007416978726271e-06,2.918334594606011e-08,2.918334594606011e-08,True,True,0.0008743732166155454,0.0008743732166155454,False,0.9927176667411995,8.410863985773176,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003007, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,8,13023008,10,-3.841337777094592e-05,-3.5516796239342055e-05,-3.841181831561808e-05,2.8965815316038646e-06,1.5594553278374355e-09,1.5594553278374355e-09,True,True,0.00019866852084905818,0.00019866852084905818,False,0.9994616221532787,8.54557499405928,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003008, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,9,13023009,10,-3.841337777094592e-05,-3.533565910223119e-05,-3.7928639849788286e-05,3.077718668714733e-06,4.847379211576341e-07,4.847379211576341e-07,True,True,0.0038277260033511284,0.0038277260033511284,False,0.8425008997459594,8.547867997549474,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003009, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,10,13023010,10,-3.841337777094592e-05,-3.578784665724583e-05,-3.824939555164221e-05,2.6255311137000873e-06,1.6398221930371258e-07,1.6398221930371258e-07,True,True,0.0021418249621660995,0.0021418249621660995,False,0.9375432199420342,8.530802006134763,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003010, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,11,13023011,10,-3.841337777094592e-05,-3.544648418316768e-05,-3.8413377713826484e-05,2.9668935877782404e-06,5.711943640513209e-14,5.711943640513209e-14,True,True,7.788477792450567e-07,7.788477792450567e-07,False,0.99999998074773,8.394740987569094,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003011, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,12,13023012,10,-3.841337777094592e-05,-3.5321224958934174e-05,-3.8408910353163e-05,3.092152812011746e-06,4.467417782920587e-09,4.467417782920587e-09,True,True,0.0003365079821234675,0.0003365079821234675,False,0.9985552402955098,8.423507999395952,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003012, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,13,13023013,10,-3.841337777094592e-05,-3.515411945121886e-05,-3.84119274941297e-05,3.259258319727063e-06,1.4502768162216457e-09,1.4502768162216457e-09,True,True,0.00019082093455487646,0.00019082093455487646,False,0.9995550285758439,8.41112298076041,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003013, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,14,13023014,10,-3.841337777094592e-05,-3.5503807272357145e-05,-3.841175826975096e-05,2.9095704985887747e-06,1.6195011949603298e-09,1.6195011949603298e-09,True,True,0.00019939679665362023,0.00019939679665362023,False,0.9994433882266315,8.550628990633413,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003014, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,15,13023015,10,-3.841337777094592e-05,-3.553221714114434e-05,-3.789303537864859e-05,2.8811606298015827e-06,5.203423922973301e-07,5.203423922973301e-07,True,True,0.0032083597623258023,0.0032083597623258023,False,0.8193983400595181,8.550564001780003,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003015, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,16,13023016,10,-3.841337777094592e-05,-3.501412941926046e-05,-3.8409632211443716e-05,3.3992483516854616e-06,3.745559502203559e-09,3.745559502203559e-09,True,True,0.0003027984680036534,0.0003027984680036534,False,0.9988981212566165,8.551382983569056,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003016, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,17,13023017,10,-3.841337777094592e-05,-3.5275186713376785e-05,-3.840626075567797e-05,3.138191057569135e-06,7.117015267946907e-09,7.117015267946907e-09,True,True,0.00042388699141340016,0.00042388699141340016,False,0.9977321281154055,8.384229004150257,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003017, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,18,13023018,10,-3.841337777094592e-05,-3.4986248651652105e-05,-3.84094314490463e-05,3.4271291192938154e-06,3.946321899619162e-09,3.946321899619162e-09,True,True,0.00031704215063566157,0.00031704215063566157,False,0.9988485050424851,8.325600007083267,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003018, step k-1"
flight,77,Benign,2.058006186049685e-06,5.721469242970091e-05,0.0003435976508283,0.0102881837212689,WOA,optimizer_warm,19,13023019,10,-3.841337777094592e-05,-3.559370040092061e-05,-3.83886058987083e-05,2.819677370025313e-06,2.4771872237619626e-08,2.4771872237619626e-08,True,True,0.0007671573924563077,0.0007671573924563077,False,0.9912146430293912,8.55441900785081,1000,1000,True,"matched Phase-2A Regime-A run, alg=WOA, seed=11003019, step k-1"
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,0,13000000,8,-9.117596555734391e-05,0.0,-9.114033309209645e-05,9.117596555734391e-05,3.563246524746031e-08,3.563246524746031e-08,True,True,0.0011406875146578257,0.0011406875146578257,False,0.9996091901519261,14.774315000977367,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,1,13000001,8,-9.117596555734391e-05,0.0,-9.116623620283893e-05,9.117596555734391e-05,9.729354504979504e-09,9.729354504979504e-09,True,True,0.0002894962940192439,0.0002894962940192439,False,0.9998932903595207,14.704208995681256,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,2,13000002,8,-9.117596555734391e-05,0.0,-9.116268340793732e-05,9.117596555734391e-05,1.3282149406596022e-08,1.3282149406596022e-08,True,True,0.0003995547462773388,0.0003995547462773388,False,0.9998543240060536,14.245182974264026,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,3,13000003,8,-9.117596555734391e-05,0.0,-9.112055833196644e-05,9.117596555734391e-05,5.5407225377468146e-08,5.5407225377468146e-08,True,True,0.001084760023634868,0.001084760023634868,False,0.9993923044846438,14.374090998899192,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,4,13000004,8,-9.117596555734391e-05,0.0,-9.112609095941033e-05,9.117596555734391e-05,4.987459793358469e-08,4.987459793358469e-08,True,True,0.0009300577305931183,0.0009300577305931183,False,0.9994529852507872,14.532175002386793,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,5,13000005,8,-9.117596555734391e-05,0.0,-9.046498750449462e-05,9.117596555734391e-05,7.109780528492929e-07,7.109780528492929e-07,True,True,0.003443884663150742,0.003443884663150742,False,0.9922021330017927,14.52037101262249,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,6,13000006,8,-9.117596555734391e-05,0.0,-9.073469320905985e-05,9.117596555734391e-05,4.4127234828406645e-07,4.4127234828406645e-07,True,True,0.0021521200156048364,0.0021521200156048364,False,0.9951602119529347,14.683499000966549,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,7,13000007,8,-9.117596555734391e-05,0.0,-9.115653837072286e-05,9.117596555734391e-05,1.9427186621052517e-08,1.9427186621052517e-08,True,True,0.0006440551001929961,0.0006440551001929961,False,0.9997869264503831,14.831442007562146,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,8,13000008,8,-9.117596555734391e-05,0.0,-9.103003390606168e-05,9.117596555734391e-05,1.4593165128223677e-07,1.4593165128223677e-07,True,True,0.0018657349304016552,0.0018657349304016552,False,0.9983994504429958,14.543475001119077,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,9,13000009,8,-9.117596555734391e-05,0.0,-9.056570439782312e-05,9.117596555734391e-05,6.102611595207899e-07,6.102611595207899e-07,True,True,0.0038767386606072805,0.0038767386606072805,False,0.9933067760150346,14.818413008470088,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,10,13000010,8,-9.117596555734391e-05,0.0,-9.098807323643543e-05,9.117596555734391e-05,1.87892320908478e-07,1.87892320908478e-07,True,True,0.002203607778873246,0.002203607778873246,False,0.9979392340979344,14.710257004480809,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,11,13000011,8,-9.117596555734391e-05,0.0,-9.117097229449171e-05,9.117596555734391e-05,4.993262852197593e-09,4.993262852197593e-09,True,True,0.0002477368214007203,0.0002477368214007203,False,0.9999452348782744,14.6133319940418,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,12,13000012,8,-9.117596555734391e-05,0.0,-9.11649330872214e-05,9.117596555734391e-05,1.1032470122507884e-08,1.1032470122507884e-08,True,True,0.0007698698463650866,0.0007698698463650866,False,0.9998789980445497,14.493621012661606,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,13,13000013,8,-9.117596555734391e-05,0.0,-9.109235512161094e-05,9.117596555734391e-05,8.361043573297338e-08,8.361043573297338e-08,True,True,0.0008672601925946191,0.0008672601925946191,False,0.9990829772383338,14.601153001422063,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,14,13000014,8,-9.117596555734391e-05,0.0,-8.980041515524445e-05,9.117596555734391e-05,1.3755504020994598e-06,1.3755504020994598e-06,True,True,0.004265691914502126,0.004265691914502126,False,0.984913234604197,14.829578984063119,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,15,13000015,8,-9.117596555734391e-05,0.0,-8.452695766970693e-05,9.117596555734391e-05,6.649007887636979e-06,6.649007887636979e-06,True,True,0.007914861562137138,0.007914861562137138,False,0.9270749934262537,14.317006018245593,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,16,13000016,8,-9.117596555734391e-05,0.0,-9.116687950394907e-05,9.117596555734391e-05,9.086053394844157e-09,9.086053394844157e-09,True,True,0.000525499352009631,0.000525499352009631,False,0.9999003459591648,14.486136002233252,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,17,13000017,8,-9.117596555734391e-05,0.0,-9.117413597221659e-05,9.117596555734391e-05,1.829585127320686e-09,1.829585127320686e-09,True,True,0.0002867816764692395,0.0002867816764692395,False,0.9999799334713251,14.38487198902294,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,18,13000018,8,-9.117596555734391e-05,0.0,-9.109826071869883e-05,9.117596555734391e-05,7.770483864508345e-08,7.770483864508345e-08,True,True,0.0010739320960701682,0.0010739320960701682,False,0.9991477486619408,14.579200011212379,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,cold,19,13000019,8,-9.117596555734391e-05,0.0,-9.066419100809434e-05,9.117596555734391e-05,5.117745492495764e-07,5.117745492495764e-07,True,True,0.0027278091414140535,0.0027278091414140535,False,0.9943869577237687,14.098746003583074,1000,1000,True,zero sequence
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,0,13010000,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.089547866268512e-05,8.214055185728206e-07,2.804868946587911e-07,2.804868946587911e-07,True,True,0.0023129261550767404,0.0023129261550767404,False,0.6585281102735556,14.417621016036719,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,1,13010001,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.117334468267275e-05,8.214055185728206e-07,2.620874671165085e-09,2.620874671165085e-09,True,True,0.00024323700366407449,0.00024323700366407449,False,0.9968092804200794,14.206681022187695,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,2,13010002,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.117569985797712e-05,8.214055185728206e-07,2.65699366791528e-10,2.65699366791528e-10,True,True,9.606338608076694e-05,9.606338608076694e-05,False,0.9996765308233463,14.308553014416248,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,3,13010003,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.117350374794939e-05,8.214055185728206e-07,2.4618093945219348e-09,2.4618093945219348e-09,True,True,0.00029915739497675593,0.00029915739497675593,False,0.9970029305393525,14.524636004352942,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,4,13010004,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.098213812115692e-05,8.214055185728206e-07,1.9382743618699412e-07,1.9382743618699412e-07,True,True,0.0017512809704001047,0.0017512809704001047,False,0.7640295422853182,13.961389020550996,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,5,13010005,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.112995118300381e-05,8.214055185728206e-07,4.6014374340103115e-08,4.6014374340103115e-08,True,True,0.0008380418003968638,0.0008380418003968638,False,0.9439809286647448,14.304599986644462,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,6,13010006,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.11185527972515e-05,8.214055185728206e-07,5.7412760092411495e-08,5.7412760092411495e-08,True,True,0.0015610031719405402,0.0015610031719405402,False,0.9301042435261876,14.767052984097973,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,7,13010007,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.117560450377563e-05,8.214055185728206e-07,3.610535682821263e-10,3.610535682821263e-10,True,True,0.00011430016143187128,0.00011430016143187128,False,0.9995604441897232,14.654533006250858,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,8,13010008,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.107838001342185e-05,8.214055185728206e-07,9.75855439220609e-08,9.75855439220609e-08,True,True,0.0016425405399449658,0.0016425405399449658,False,0.8811968732671601,14.491019013803452,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,9,13010009,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.116811718151503e-05,8.214055185728206e-07,7.848375828886102e-09,7.848375828886102e-09,True,True,0.0003105736491647405,0.0003105736491647405,False,0.9904451873630913,14.428857015445828,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,10,13010010,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.111766509126983e-05,8.214055185728206e-07,5.830046607407783e-08,5.830046607407783e-08,True,True,0.0014052969464123982,0.0014052969464123982,False,0.9290235276537051,14.441484992858022,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
flight,80,Benign,4.417133271181493e-07,0.0001035845323137,0.0001391228366255,0.0048943491731773,SGO,reference_warm,11,13010011,8,-9.117596555734391e-05,-9.035456003877109e-05,-9.112734069975272e-05,8.214055185728206e-07,4.862485759118973e-08,4.862485759118973e-08,True,True,0.00126486272429608,0.00126486272429608,False,0.9408028598643035,14.458849997026846,1000,1000,True,previous OSQP optimum (identity shift at Nc=1)
