system,step,Nc,dim,J_star,ref_spread,ref_starts,H_symmetry_rel,lambda_min,lambda_max,H_psd,cond_H,has_soft_penalty,kkt_free_residual,kkt_lower_residual,kkt_upper_residual,kkt_residual_abs,kkt_residual_rel,proj_grad_norm,subopt_bound_abs,subopt_bound_norm,n_free,n_at_lower,n_at_upper,grad_inf_norm,model_fidelity_rel,convexity_midpoint_worst,convexity_second_diff_min,convex_ok,grad_fd_rel_worst,grad_fd_rel_worst_in_penalty,max_abs_predicted_cart,penalty_limit,n_samples_in_penalty_region,penalty_active,J_osqp,osqp_status,osqp_rel_diff,osqp_minus_ref
hvac,687,1,3,-0.03700892217829788,1.3183898417423734e-16,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,2.9248199001630226e-10,0.0,0.0,2.9248199001630226e-10,2.9248198993075654e-10,3.686652697006893e-10,3.3709255737606052e-18,3.3709255737606052e-18,3,0,0,2.9248199001630226e-10,0.0,0.0,0.00031463141945342165,True,1.8636664433913097e-09,,,,0,False,-0.037008922178297876,solved,6.938893903907228e-18,6.938893903907228e-18
hvac,749,1,3,-0.027677148462588518,4.5102810375396984e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.9318632804576907e-10,0.0,0.0,1.9318632804576907e-10,1.931863280084481e-10,2.0053740320043043e-10,9.974140565654855e-19,9.974140565654855e-19,3,0,0,1.9318632804576907e-10,0.0,0.0,0.00034938233421275087,True,1.8110957178407716e-09,,,,0,False,-0.027677148462588515,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,811,1,3,-0.02254821731678111,2.42861286636753e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.490393503056353e-10,0.0,0.0,1.490393503056353e-10,1.4903935028342256e-10,1.8894892680985766e-10,8.854694251769993e-19,8.854694251769993e-19,3,0,0,1.490393503056353e-10,0.0,0.0,0.0004598537576583924,True,2.54181034206602e-09,,,,0,False,-0.022548217316781114,solved,3.469446951953614e-18,-3.469446951953614e-18
hvac,874,1,3,-0.01954010670196415,1.734723475976807e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,4.184809963836411e-10,0.0,0.0,4.184809963836411e-10,4.184809962085148e-10,4.765535532104187e-10,5.632589934270236e-18,5.632589934270236e-18,3,0,0,4.184809963836411e-10,0.0,0.0,0.00037840829636489416,True,2.093082415721703e-09,,,,0,False,-0.019540106701964148,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,936,1,3,-0.01774445031894597,1.734723475976807e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,3.220250646002176e-10,0.0,0.0,3.220250646002176e-10,3.2202506449651746e-10,3.429375784647312e-10,2.916855161833259e-18,2.916855161833259e-18,3,0,0,3.220250646002176e-10,0.0,0.0,0.00038495657680611843,True,7.868873365401985e-10,,,,0,False,-0.017744450318945962,solved,6.938893903907228e-18,6.938893903907228e-18
hvac,999,1,3,-0.01657795322298953,2.7755575615628914e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.0508173151069222e-10,0.0,0.0,1.0508173151069222e-10,1.0508173149965006e-10,1.2823228003041554e-10,4.07830253491374e-19,4.07830253491374e-19,3,0,0,1.0508173151069222e-10,0.0,0.0,0.00034129321411837803,True,5.048627765846803e-10,,,,0,False,-0.016577953222989526,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,1061,1,3,-0.015801448377179887,1.3877787807814457e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.2946817923298326e-10,0.0,0.0,1.2946817923298326e-10,1.2946817921622125e-10,1.8185106050225062e-10,8.201936202018338e-19,8.201936202018338e-19,3,0,0,1.2946817923298326e-10,0.0,0.0,0.00032223790874153445,True,1.35490737032673e-09,,,,0,False,-0.015801448377179884,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,1124,1,3,-0.015232586540416362,8.673617379884035e-18,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.738185168714823e-10,0.0,0.0,1.738185168714823e-10,1.7381851684126943e-10,1.8658032108106894e-10,8.634086253755164e-19,8.634086253755164e-19,3,0,0,1.738185168714823e-10,0.0,0.0,0.000319646427158547,True,1.736409377395276e-09,,,,0,False,-0.01523258654041636,solved,1.734723475976807e-18,1.734723475976807e-18
hvac,1186,1,3,-0.01480136265198347,1.0408340855860843e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,8.403708805226895e-11,0.0,0.0,8.403708805226895e-11,8.403708804520673e-11,1.0503663358555161e-10,2.736316310059026e-19,2.736316310059026e-19,3,0,0,8.403708805226895e-11,0.0,0.0,0.00039645848208839934,True,8.998597422760213e-10,,,,0,False,-0.01480136265198346,solved,8.673617379884035e-18,8.673617379884035e-18
hvac,1249,1,3,-0.014441474514653635,8.673617379884035e-18,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,2.1848082371045408e-10,0.0,0.0,2.1848082371045408e-10,2.1848082366272022e-10,2.365165450378839e-10,1.3874194015930812e-18,1.3874194015930812e-18,3,0,0,2.1848082371045408e-10,0.0,0.0,0.000365148374695086,True,6.13749705571931e-10,,,,0,False,-0.014441474514653635,solved,0.0,0.0
hvac,1311,1,3,-0.01413415074645339,6.938893903907228e-18,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.7314662030532002e-10,0.0,0.0,1.7314662030532002e-10,1.7314662027534028e-10,1.9339128325207653e-10,9.275952179766748e-19,9.275952179766748e-19,3,0,0,1.7314662030532002e-10,0.0,0.0,0.0003029547346151261,True,2.33556549100733e-10,,,,0,False,-0.014134150746453387,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,1374,1,3,-0.013851174441693965,1.0408340855860843e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.9314921884117098e-10,0.0,0.0,1.9314921884117098e-10,1.9314921880386436e-10,2.131606341597675e-10,1.126934612408414e-18,1.126934612408414e-18,3,0,0,1.9314921884117098e-10,0.0,0.0,0.0003750118549534125,True,1.6921134771141766e-09,,,,0,False,-0.013851174441693962,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,1436,1,3,-0.013590854139476586,1.5612511283791264e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,8.88619421102188e-11,0.0,0.0,8.88619421102188e-11,8.886194210232236e-11,1.2883492462553635e-10,4.116725657082022e-19,4.116725657082022e-19,3,0,0,8.88619421102188e-11,0.0,0.0,0.0003590126675897501,True,6.33320770826451e-10,,,,0,False,-0.013590854139476586,solved,0.0,0.0
hvac,1499,1,3,-0.013338273921372271,1.3877787807814457e-17,21,0.0,0.02015975703252567,0.02015975708343763,True,1.0000000025254252,False,1.0674594021209405e-10,0.0,0.0,1.0674594021209405e-10,1.0674594020069935e-10,1.0780735538445415e-10,2.8825808406912895e-19,2.8825808406912895e-19,3,0,0,1.0674594021209405e-10,0.0,0.0,0.00033151138700225386,True,7.526926443235382e-10,,,,0,False,-0.01333827392137227,solved,1.734723475976807e-18,1.734723475976807e-18
hvac,0,2,6,-308.1962628247522,0.0,21,0.0,0.020003947617365566,0.020307590827494268,True,1.0151791644297803,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.6224899754145252,0.0,0.0,7.384562274336525e-05,True,2.1735506168860617e-09,,,,0,False,-308.1962628247522,solved,0.0,0.0
hvac,374,2,6,-1.604823499150904,2.1671553440683056e-13,21,0.0,0.020003947617365566,0.020307590827494268,True,1.0151791644297803,False,1.0238169673160158e-08,0.0,0.0,1.0238169673160158e-08,1.023816956834004e-08,1.4367508009833386e-08,5.159613751273455e-15,3.2150661764383154e-15,6,0,0,1.0238169673160158e-08,0.0,0.0,0.0001692575755711748,True,2.9243611421314597e-09,,,,0,False,-1.6048234991509092,solved,3.1822975647962507e-15,-5.10702591327572e-15
hvac,749,2,6,-0.052258444506675335,3.469446951953614e-16,21,0.0,0.020003947617365566,0.020307590827494268,True,1.0151791644297803,False,6.989511122656999e-10,0.0,0.0,6.989511122656999e-10,6.989511117771673e-10,7.773106983604145e-10,1.510231713616953e-17,1.510231713616953e-17,6,0,0,6.989511122656999e-10,0.0,0.0,0.00021955382911960011,True,1.482091123439222e-09,,,,0,False,-0.052258444506675356,solved,2.0816681711721685e-17,-2.0816681711721685e-17
hvac,1124,2,6,-0.028753226432822354,8.326672684688674e-17,21,0.0,0.020003947617365566,0.020307590827494268,True,1.0151791644297803,False,3.5075847434895557e-10,0.0,0.0,3.5075847434895557e-10,3.5075847422592404e-10,5.378251791830847e-10,7.229971026124167e-18,7.229971026124167e-18,6,0,0,3.5075847434895557e-10,0.0,0.0,0.00022442468703578526,True,2.3654689942920193e-09,,,,0,False,-0.02875322643282235,solved,3.469446951953614e-18,3.469446951953614e-18
hvac,1499,2,6,-0.025171522776868443,1.0408340855860843e-16,21,0.0,0.020003947617365566,0.020307590827494268,True,1.0151791644297803,False,2.865789688888398e-10,0.0,0.0,2.865789688888398e-10,2.865789688067123e-10,4.5437501778544537e-10,5.16039785587864e-18,5.16039785587864e-18,6,0,0,2.865789688888398e-10,0.0,0.0,0.00024209801500088963,True,3.4443636692804702e-09,,,,0,False,-0.025171522776868446,solved,3.469446951953614e-18,-3.469446951953614e-18
hvac,0,3,9,-443.6201492317171,0.0,21,0.0,0.02000265849588253,0.02044490303936082,True,1.0221092883013188,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0.6155884690853821,0.0,0.0,4.9495452866575233e-05,True,1.0331722868229907e-08,,,,0,False,-443.6201492317171,solved,0.0,0.0
hvac,374,3,9,-2.272683574598572,4.720668300706166e-13,21,0.0,0.02000265849588253,0.02044490303936082,True,1.0221092883013188,False,4.406320611161085e-08,0.0,0.0,4.406320611161085e-08,4.4063204170044803e-08,5.803910844359068e-08,8.420226015507589e-14,3.7049706829490624e-14,9,0,0,4.406320611161085e-08,0.0,0.0,0.00014797676178866624,True,5.37335610728551e-09,,,,0,False,-2.2726835745986556,solved,3.67357657638541e-14,-8.348877145181177e-14
hvac,749,3,9,-0.07398868645437498,2.4424906541753444e-15,21,0.0,0.02000265849588253,0.02044490303936082,True,1.0221092883013188,False,1.4516180271706425e-09,0.0,0.0,1.4516180271706425e-09,1.4516180250634476e-09,2.350433828915653e-09,1.3809512333693801e-16,1.3809512333693801e-16,9,0,0,1.4516180271706425e-09,0.0,0.0,0.00016886153942482127,True,1.2649326489033719e-08,,,,0,False,-0.07398868645437506,solved,8.326672684688674e-17,-8.326672684688674e-17
hvac,1124,3,9,-0.04069846983254536,2.8449465006019636e-16,21,0.0,0.02000265849588253,0.02044490303936082,True,1.0221092883013188,False,9.265844740785623e-10,0.0,0.0,9.265844740785623e-10,9.265844732200036e-10,1.6038985334557628e-09,6.430371508244976e-17,6.430371508244976e-17,9,0,0,9.265844740785623e-10,0.0,0.0,0.00017696471369159226,True,1.0533671108980958e-08,,,,0,False,-0.04069846983254542,solved,6.245004513516506e-17,-6.245004513516506e-17
hvac,1499,3,9,-0.035620663149111984,3.3306690738754696e-16,21,0.0,0.02000265849588253,0.02044490303936082,True,1.0221092883013188,False,1.0569925889408749e-09,0.0,0.0,1.0569925889408749e-09,1.0569925878236417e-09,1.5965639375910034e-09,6.371694060918939e-17,6.371694060918939e-17,9,0,0,1.0569925889408749e-09,0.0,0.0,0.0001829163888527641,True,6.690604639758568e-09,,,,0,False,-0.03562066314911202,solved,3.469446951953614e-17,-3.469446951953614e-17
uav,0,1,4,-1866.5028362954092,9.042651072377339e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.04187820125662256,0.0,0.0,0.04187820125662256,0.00016474413581227886,0.05491378327635009,1.581491094681575e-06,8.473017366641034e-10,3,0,1,253.20146853871358,0.0,0.0,0.026058613249594197,True,8.866292913297592e-07,,,,0,False,-1866.5028362955595,solved,8.052170966226677e-14,-1.502939994679764e-10
uav,20,1,4,-0.3753794266584628,1.736474297686641e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.047328460366315994,0.0,0.0,0.047328460366315994,0.04518970137578643,0.05968305031401779,1.8681254731003259e-06,1.8681254731003259e-06,4,0,0,0.047328460366315994,0.0,0.0,0.0785870047266655,True,1.1409987568422456e-05,,,,0,False,-0.3753794268262911,solved,1.678283068073938e-10,-1.678283068073938e-10
uav,41,1,4,-9.372274698122955e-06,2.2931481302017624e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.01943139016846729,0.0,0.0,0.01943139016846729,0.019061008279582337,0.020624390290630002,2.2308288745509545e-07,2.2308288745509545e-07,4,0,0,0.01943139016846729,0.0,0.0,0.04886504179223769,True,1.124511066946886e-05,,,,0,False,-9.372311241416221e-06,solved,3.654329326662799e-11,-3.654329326662799e-11
uav,62,1,4,-9.467662473735773e-05,2.110796302746661e-09,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.03572812495358235,0.0,0.0,0.03572812495358235,0.03449565971300003,0.0418954592816358,9.205299678193283e-07,9.205299678193283e-07,4,0,0,0.03572812495358235,0.0,0.0,0.0447575916750079,True,6.055953011004946e-06,,,,0,False,-9.467676033990237e-05,solved,1.356025446417426e-10,-1.356025446417426e-10
uav,83,1,4,-4.648195931232228e-06,3.291502907905308e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.0176281987766016,0.0,0.0,0.0176281987766016,0.017322828512215286,0.023328564083419507,2.854171307572175e-07,2.854171307572175e-07,4,0,0,0.0176281987766016,0.0,0.0,0.009087631200414425,True,2.827982282223663e-06,,,,0,False,-4.648268887351797e-06,solved,7.295611956881454e-11,-7.295611956881454e-11
uav,103,1,4,-1.5485560971498957e-07,2.5253061020111716e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.02235597630734154,0.0,0.0,0.02235597630734154,0.021867115589316873,0.02239674931793082,2.6307161933734605e-07,2.6307161933734605e-07,4,0,0,0.02235597630734154,0.0,0.0,0.07827957962339041,True,1.8733521734355936e-05,,,,0,False,-1.5491556160757054e-07,solved,5.995189258097549e-11,-5.995189258097549e-11
uav,124,1,4,-2.1248756190980846e-09,9.349660597303511e-11,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.043006191257853627,0.0,0.0,0.043006191257853627,0.0412329203971346,0.05889747688907343,1.819271017273658e-06,1.819271017273658e-06,4,0,0,0.043006191257853627,0.0,0.0,0.003263880271266803,True,1.1876253665008033e-05,,,,0,False,-2.299375796807169e-09,solved,1.7450017770908456e-10,-1.7450017770908456e-10
uav,145,1,4,-2.054574375010186e-10,1.8750058406765316e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.02965362349960684,0.0,0.0,0.02965362349960684,0.02879961068734894,0.039824071724019756,8.317548517675985e-07,8.317548517675985e-07,4,0,0,0.02965362349960684,0.0,0.0,0.02935669009016004,True,8.873372580262912e-05,,,,0,False,-2.913963617365521e-10,solved,8.593892423553346e-11,-8.593892423553346e-11
uav,166,1,4,-1.5890571352074255e-09,1.313051318136988e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.033249273932861166,0.0,0.0,0.033249273932861166,0.03217933442750394,0.04115008664141223,8.880665821096285e-07,8.880665821096285e-07,4,0,0,0.033249273932861166,0.0,0.0,0.011359595979214241,True,2.6739846069921716e-06,,,,0,False,-1.724102212158451e-09,solved,1.3504507695102557e-10,-1.3504507695102557e-10
uav,187,1,4,0.0,1.0541299315234758e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.02587373878611743,0.0,0.0,0.02587373878611743,0.025221172750491665,0.026317051937817165,3.6322731059611753e-07,3.6322731059611753e-07,4,0,0,0.02587373878611743,0.0,0.0,0.004172694902162313,True,1.8912607070668384e-06,,,,0,False,-1.6041689819567452e-10,solved,1.6041689819567452e-10,-1.6041689819567452e-10
uav,207,1,4,-3.6350884312513175e-10,2.4356553341658754e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.014999739981587386,0.0,0.0,0.014999739981587386,0.014778072733160985,0.015606508685487188,1.2773665427727953e-07,1.2773665427727953e-07,4,0,0,0.014999739981587386,0.0,0.0,0.03875097629301356,True,6.275957044138414e-05,,,,0,False,-3.858614713997009e-10,solved,2.2352628274569134e-11,-2.2352628274569134e-11
uav,228,1,4,-3.799154721633576e-10,1.7995275821936234e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.026377964503220747,0.0,0.0,0.026377964503220747,0.025700049509527416,0.03039207001123987,4.844228071012927e-07,4.844228071012927e-07,4,0,0,0.026377964503220747,0.0,0.0,0.03359818723544942,True,2.6947782293718805e-05,,,,0,False,-4.66659097730468e-10,solved,8.67436255671104e-11,-8.67436255671104e-11
uav,249,1,4,-9.789082531042288e-11,9.789082531042288e-11,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.049405946385205665,0.0,0.0,0.049405946385205665,0.047079918458047515,0.05921546987744892,1.8389688782873179e-06,1.8389688782873179e-06,4,0,0,0.049405946385205665,0.0,0.0,0.059556991874051966,True,3.1851406333642213e-06,,,,0,False,-3.001464562647495e-10,solved,2.0225563095432663e-10,-2.0225563095432663e-10
uav,270,1,4,-7.023215085584168e-11,2.4157470466647974e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.00811452394752054,0.0,0.0,0.00811452394752054,0.008049208452771938,0.0101234938270327,5.3748316360672135e-08,5.3748316360672135e-08,4,0,0,0.00811452394752054,0.0,0.0,0.014942360538874691,True,8.136905891438511e-06,,,,0,False,-9.448861813650497e-11,solved,2.4256467280663285e-11,-2.4256467280663285e-11
uav,291,1,4,-4.0426744631669473e-11,1.2289366983661362e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.027452469606449436,0.0,0.0,0.027452469606449436,0.02671896795086268,0.03801671499100009,7.579720542225337e-07,7.579720542225337e-07,4,0,0,0.027452469606449436,0.0,0.0,0.007589396759202364,True,2.032032956760134e-06,,,,0,False,-1.8336667480736298e-10,solved,1.429399301756935e-10,-1.429399301756935e-10
uav,311,1,4,-2.601999081867804e-10,5.918803607100232e-11,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.056845932406109745,0.0,0.0,0.056845932406109745,0.05378828707481442,0.06266875664621699,2.0597104702325817e-06,2.0597104702325817e-06,4,0,0,0.056845932406109745,0.0,0.0,0.014516617346993834,True,2.512004131392278e-06,,,,0,False,-4.69801702835587e-10,solved,2.0960179464880663e-10,-2.0960179464880663e-10
uav,332,1,4,-2.755654534638904e-10,2.4770088378773765e-11,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.055993038098846135,0.0,0.0,0.055993038098846135,0.05302405989309649,0.07146521515895146,2.6785109806949256e-06,2.6785109806949256e-06,4,0,0,0.055993038098846135,0.0,0.0,0.014724014474871719,True,8.603255304821347e-06,,,,0,False,-5.18215025724536e-10,solved,2.4264957226064567e-10,-2.4264957226064567e-10
uav,353,1,4,-3.17456426070336e-10,3.174512415194899e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.01781682230789193,0.0,0.0,0.01781682230789193,0.017504939904110076,0.01863490582605176,1.8212032835297074e-07,1.8212032835297074e-07,4,0,0,0.01781682230789193,0.0,0.0,0.04773298437583397,True,3.626718105160431e-06,,,,0,False,-3.50811642570364e-10,solved,3.3355216500028e-11,-3.3355216500028e-11
uav,374,1,4,-3.065625613074086e-09,3.059502089942825e-09,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.05453667410991175,0.0,0.0,0.05453667410991175,0.05171624225961014,0.05487042753200038,1.578994830466308e-06,1.578994830466308e-06,4,0,0,0.05453667410991175,0.0,0.0,0.03851179631631502,True,1.795805240261797e-05,,,,0,False,-3.2155437372420756e-09,solved,1.4991812416798954e-10,-1.4991812416798954e-10
uav,395,1,4,-3.2244134042711993e-10,1.740131936376732e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.031606836992219334,0.0,0.0,0.031606836992219334,0.030638452420859365,0.034135244345534645,6.110968595645868e-07,6.110968595645868e-07,4,0,0,0.031606836992219334,0.0,0.0,0.07784831384315691,True,4.388785916455876e-05,,,,0,False,-4.150642951315441e-10,solved,9.262295470442419e-11,-9.262295470442419e-11
uav,415,1,4,-8.145870258925697e-10,8.103471589821044e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.04235700986732732,0.0,0.0,0.04235700986732732,0.04063579893103859,0.0539574142403276,1.5268848228612702e-06,1.5268848228612702e-06,4,0,0,0.04235700986732732,0.0,0.0,0.019601718420462495,True,6.015336906422942e-06,,,,0,False,-9.644392167718827e-10,solved,1.4985219087931294e-10,-1.4985219087931294e-10
uav,436,1,4,-6.478190058390618e-09,6.4741892675697436e-09,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.01041239245245704,0.0,0.0,0.01041239245245704,0.0103050917924554,0.012619918900226672,8.352512763895865e-08,8.352512763895865e-08,4,0,0,0.01041239245245704,0.0,0.0,0.046440729011124456,True,1.6014903320079066e-05,,,,0,False,-6.486951645677934e-09,solved,8.761587287316322e-12,-8.761587287316322e-12
uav,457,1,4,0.0,1.4612888476722066e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.026221597765982096,0.0,0.0,0.026221597765982096,0.025551594142108114,0.029537498190627384,4.575635660734282e-07,4.575635660734282e-07,4,0,0,0.026221597765982096,0.0,0.0,0.0108275944925088,True,4.290801389950596e-05,,,,0,False,-1.2048771428131392e-10,solved,1.2048771428131392e-10,-1.2048771428131392e-10
uav,478,1,4,-3.9961461141320973e-10,2.0022204165953356e-10,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.016532599799752024,0.0,0.0,0.016532599799752024,0.016263718254592916,0.020694718917342092,2.2460689496534027e-07,2.2460689496534027e-07,4,0,0,0.016532599799752024,0.0,0.0,0.013957165347136678,True,4.6276983407637155e-06,,,,0,False,-4.661503593107788e-10,solved,6.653574789756905e-11,-6.653574789756905e-11
uav,499,1,4,-5.38122789088401,4.503952766299335e-11,21,0.0,953.3798842949244,10620917.678640964,True,11140.278763586146,False,0.04776076210237079,0.0,0.0,0.04776076210237079,0.04558365213690294,0.0626789915516639,2.060383298751371e-06,3.828834869160128e-07,4,0,0,0.04776076210237079,0.0,0.0,0.0259509103823427,True,6.748805385619635e-06,,,,0,False,-5.381227891105067,solved,4.107927688712144e-11,-2.2105695052232477e-10
uav,0,2,8,-2160.9109238059164,3.8764301280025393e-07,21,0.0,3.9353295535705115,14959918.651840704,True,3801439.8662667572,False,0.04412820824654773,0.0,0.0,0.04412820824654773,0.003853020069187934,0.06673411842375546,0.0005658284142626916,2.6184717196307343e-07,7,0,1,10.452888241988376,0.0,0.0,0.0024752474289070027,True,4.436384887389618e-06,,,,0,False,-2160.9109238083697,solved,1.1353369225009407e-12,-2.453361958032474e-09
uav,124,2,8,-0.0075354715274417875,0.0007198651055139874,21,0.0,3.9353295535705115,14959918.651840704,True,3801439.8662667572,False,0.062211939476290834,0.0,0.0,0.062211939476290834,0.058568292413436425,0.08878329944146417,0.0010015011643130303,0.0010015011643130303,8,0,0,0.062211939476290834,0.0,0.0,0.016409401641898493,True,4.780131574370423e-05,,,,0,False,-0.007535473089839289,solved,1.5623975013062674e-09,-1.5623975013062674e-09
uav,249,2,8,-0.00754452814369882,0.001515186658961996,21,0.0,3.9353295535705115,14959918.651840704,True,3801439.8662667572,False,0.028477023948751505,0.0,0.0,0.028477023948751505,0.027688536822549865,0.03457462701674584,0.0001518811597700254,0.0001518811597700254,8,0,0,0.028477023948751505,0.0,0.0,0.0071629057987266705,True,0.0002099200097849807,,,,0,False,-0.007544529150822327,solved,1.0071235069866735e-09,-1.0071235069866735e-09
uav,374,2,8,-0.007545046769772122,3.078772652853265e-07,21,0.0,3.9353295535705115,14959918.651840704,True,3801439.8662667572,False,0.07321670349338553,0.0,0.0,0.07321670349338553,0.06822173308993489,0.08473152238098755,0.0009121765772431841,0.0009121765772431841,8,0,0,0.07321670349338553,0.0,0.0,0.0070275183601848906,True,2.9792493182634346e-06,,,,0,False,-0.007545049762685182,solved,2.9929130606135e-09,-2.9929130606135e-09
uav,499,2,8,-22.0993386304512,8.817544028261182e-09,21,0.0,3.9353295535705115,14959918.651840704,True,3801439.8662667572,False,0.07165184331461205,0.0,0.0,0.07165184331461205,0.006978764371285203,0.09414499458279206,0.0011261166167077826,5.0957027969881416e-05,7,1,0,9.267124594352325,0.0,0.0,0.011467627963268529,True,5.311769392009321e-05,,,,0,False,-22.099338632113856,solved,7.52355452182133e-11,-1.6626557908239192e-09
uav,0,3,12,-2172.5631738687593,14.954253564812007,21,0.0,0.7176458188604807,16497763.169858627,True,22988726.10454935,False,0.06750565934635233,0.0,0.0,0.06750565934635233,0.00741687479862288,0.08548557663276697,0.0050914975188181225,2.3435440589520418e-06,10,0,2,8.101631236769208,0.0,0.0,0.0015522677608785906,True,3.308543406902408e-06,,,,0,False,-2172.563173881019,solved,5.642889458867704e-12,-1.2259533832548186e-08
uav,124,3,12,-0.007979115241661285,2.567980847409053,21,0.0,0.7176458188604807,16497763.169858627,True,22988726.10454935,False,0.05188821030776883,0.0,0.0,0.05188821030776883,0.04932863568514282,0.06988013319007608,0.0034022583886969826,0.0034022583886969826,12,0,0,0.05188821030776883,0.0,0.0,0.002463703465149157,True,0.00020749078180194128,,,,0,False,-0.00797995237264637,solved,8.371309850856851e-07,-8.371309850856851e-07
uav,249,3,12,-0.00798794387600444,2.691180711691683,21,0.0,0.7176458188604807,16497763.169858627,True,22988726.10454935,False,0.05536304961332249,0.0,0.0,0.05536304961332249,0.05245877201557049,0.0788321179964259,0.004329784041430186,0.004329784041430186,12,0,0,0.05536304961332249,0.0,0.0,0.006496274223488443,True,6.7539551446836165e-06,,,,0,False,-0.007988770546263235,solved,8.266702587952923e-07,-8.266702587952923e-07
uav,374,3,12,-0.00798844424456843,2.7216054693166973,21,0.0,0.7176458188604807,16497763.169858627,True,22988726.10454935,False,0.052660713209951304,0.0,0.0,0.052660713209951304,0.05002629294425679,0.07716358551152414,0.004148438388764494,0.004148438388764494,12,0,0,0.052660713209951304,0.0,0.0,0.003983562552740821,True,3.3036781872674135e-05,,,,0,False,-0.007989274856130915,solved,8.306115624849564e-07,-8.306115624849564e-07
uav,499,3,12,-27.635400512628365,27.08495974435562,21,0.0,0.7176458188604807,16497763.169858627,True,22988726.10454935,False,0.12423289776870661,0.0,0.0,0.12423289776870661,0.02831690773799236,0.14889442708698344,0.015446024929653402,0.0005589216961988712,10,1,1,3.387233906971602,0.0,0.0,0.01038442853416846,True,0.00017895483619880244,,,,0,False,-27.635400527987283,solved,5.557696797700327e-10,-1.5358917693220064e-08
