system,k,stratum,drift_warm_gap,alg,NP,budget_fe,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,realized_fe,fe_exact,time_ms
flight,7,High,0.0101959682201341,PSO,30,5000,2,16002002,-1.120334473155334,-1.120334473155334,0.0,True,3.185006831723101e-08,5000,True,17.191939987242222
flight,7,High,0.0101959682201341,PSO,30,5000,3,16002003,-1.120334473155334,-1.120334473155334,0.0,True,1.2915645992637073e-08,5000,True,16.99020800879225
flight,7,High,0.0101959682201341,PSO,30,5000,4,16002004,-1.120334473155334,-1.1203344731553335,3.9638984650657074e-16,True,1.1373948442708596e-07,5000,True,17.105090024415404
flight,7,High,0.0101959682201341,PSO,30,5000,5,16002005,-1.120334473155334,-1.120334473155334,0.0,True,6.507183263170706e-08,5000,True,17.315204022452235
flight,7,High,0.0101959682201341,PSO,30,5000,6,16002006,-1.120334473155334,-1.1203344731553335,3.9638984650657074e-16,True,1.1052011746102349e-07,5000,True,17.343978979624808
flight,7,High,0.0101959682201341,PSO,30,5000,7,16002007,-1.120334473155334,-1.1203344731553335,3.9638984650657074e-16,True,3.2926981305437445e-08,5000,True,17.133006011135876
flight,7,High,0.0101959682201341,PSO,30,5000,8,16002008,-1.120334473155334,-1.1203344731553333,5.945847697598561e-16,True,6.704183461955574e-08,5000,True,17.059581994544715
flight,7,High,0.0101959682201341,PSO,30,5000,9,16002009,-1.120334473155334,-1.120334473155333,7.927796930131415e-16,True,1.7606632519648295e-07,5000,True,17.177626956254244
flight,7,High,0.0101959682201341,PSO,30,5000,10,16002010,-1.120334473155334,-1.1203344731553337,1.9819492325328537e-16,True,1.1870506494690988e-07,5000,True,17.09571899846196
flight,7,High,0.0101959682201341,PSO,30,5000,11,16002011,-1.120334473155334,-1.1203344731553342,1.9819492325328537e-16,True,3.2230674706765967e-08,5000,True,17.17253599781543
flight,7,High,0.0101959682201341,PSO,30,5000,12,16002012,-1.120334473155334,-1.120334473155334,0.0,True,3.873557454852374e-08,5000,True,17.29878399055451
flight,7,High,0.0101959682201341,PSO,30,5000,13,16002013,-1.120334473155334,-1.1203344731553337,1.9819492325328537e-16,True,7.000911143544225e-08,5000,True,17.37286295974627
flight,7,High,0.0101959682201341,PSO,30,5000,14,16002014,-1.120334473155334,-1.1203344731553313,2.3783390790394243e-15,True,3.607926744705442e-07,5000,True,17.44209905155003
flight,7,High,0.0101959682201341,PSO,30,5000,15,16002015,-1.120334473155334,-1.12033447315533,3.5675086185591366e-15,True,2.3784474144114935e-07,5000,True,17.395753995515406
flight,7,High,0.0101959682201341,PSO,30,5000,16,16002016,-1.120334473155334,-1.1203344731553315,2.180144155786139e-15,True,1.5604968253489658e-07,5000,True,17.438484996091574
flight,7,High,0.0101959682201341,PSO,30,5000,17,16002017,-1.120334473155334,-1.1203344731553337,1.9819492325328537e-16,True,9.274710028498835e-08,5000,True,17.32086401898414
flight,7,High,0.0101959682201341,PSO,30,5000,18,16002018,-1.120334473155334,-1.1203344731553333,5.945847697598561e-16,True,1.6555269924225046e-07,5000,True,17.169827013276517
flight,7,High,0.0101959682201341,PSO,30,5000,19,16002019,-1.120334473155334,-1.1203344731553342,1.9819492325328537e-16,True,7.696276850591852e-08,5000,True,17.2835270059295
flight,7,High,0.0101959682201341,PSO,30,5000,20,16002020,-1.120334473155334,-1.120334473155334,0.0,True,6.872935282940901e-08,5000,True,17.318597994744778
flight,7,High,0.0101959682201341,PSO,30,5000,21,16002021,-1.120334473155334,-1.1203344731553342,1.9819492325328537e-16,True,5.0770027250454556e-08,5000,True,17.19652401516214
flight,7,High,0.0101959682201341,PSO,30,5000,22,16002022,-1.120334473155334,-1.1203344731553209,1.1693500471943836e-14,True,4.862217419078992e-07,5000,True,17.062642029486597
flight,7,High,0.0101959682201341,PSO,30,5000,23,16002023,-1.120334473155334,-1.1203344731553333,5.945847697598561e-16,True,4.5509941797549395e-08,5000,True,17.08732801489532
flight,7,High,0.0101959682201341,PSO,30,5000,24,16002024,-1.120334473155334,-1.120334473155334,0.0,True,9.350406828721512e-08,5000,True,17.067973036319017
flight,7,High,0.0101959682201341,PSO,30,5000,25,16002025,-1.120334473155334,-1.120334473155333,7.927796930131415e-16,True,1.5646289252644704e-07,5000,True,17.14269199874252
flight,7,High,0.0101959682201341,PSO,30,5000,26,16002026,-1.120334473155334,-1.1203344731553337,1.9819492325328537e-16,True,9.724614926293203e-08,5000,True,17.283733002841473
flight,7,High,0.0101959682201341,PSO,30,5000,27,16002027,-1.120334473155334,-1.120334473155334,0.0,True,5.893244842590172e-08,5000,True,17.451273975893855
flight,7,High,0.0101959682201341,PSO,30,5000,28,16002028,-1.120334473155334,-1.1203344731553257,7.333212160371558e-15,True,6.650604347800264e-07,5000,True,17.397704010363668
flight,7,High,0.0101959682201341,PSO,30,5000,29,16002029,-1.120334473155334,-1.120334473155332,1.7837543092795683e-15,True,2.5929963137498565e-07,5000,True,17.243026988580823
flight,7,High,0.0101959682201341,WOA,10,250,0,16003000,-1.120334473155334,-1.1195333508846237,0.0007150741942751946,False,0.10499977972066084,250,True,2.024017972871661
flight,7,High,0.0101959682201341,WOA,10,250,1,16003001,-1.120334473155334,-1.1202629490443654,6.384174787295005e-05,True,0.05839555776439175,250,True,1.9630250171758235
flight,7,High,0.0101959682201341,WOA,10,250,2,16003002,-1.120334473155334,-1.1195799899578651,0.0006734445967228915,False,0.10618451067795788,250,True,1.998867024667561
flight,7,High,0.0101959682201341,WOA,10,250,3,16003003,-1.120334473155334,-1.1198762394559898,0.00040901508462342414,False,0.08636522123498455,250,True,1.9783779862336814
flight,7,High,0.0101959682201341,WOA,10,250,4,16003004,-1.120334473155334,-1.1196113625109367,0.0006454417513018632,False,0.09321498266779606,250,True,1.9516909960657358
flight,7,High,0.0101959682201341,WOA,10,250,5,16003005,-1.120334473155334,-1.1201321209517752,0.00018061767124677384,False,0.041789833259497505,250,True,1.9382829777896404
flight,7,High,0.0101959682201341,WOA,10,250,6,16003006,-1.120334473155334,-1.1203250948679255,8.370971020843005e-06,True,0.010928649115817661,250,True,1.983795955311507
flight,7,High,0.0101959682201341,WOA,10,250,7,16003007,-1.120334473155334,-1.119440395919478,0.0007980449207617305,False,0.1208067624958745,250,True,1.9538829801604152
flight,7,High,0.0101959682201341,WOA,10,250,8,16003008,-1.120334473155334,-1.1201510685558382,0.00016370521829894632,False,0.05310864777241097,250,True,1.9655119976960123
flight,7,High,0.0101959682201341,WOA,10,250,9,16003009,-1.120334473155334,-1.1200880359536853,0.00021996752537173963,False,0.04937917479980315,250,True,1.9600210362114012
flight,7,High,0.0101959682201341,WOA,10,250,10,16003010,-1.120334473155334,-1.1202641123594597,6.28033837753263e-05,True,0.030694188683139452,250,True,1.954629027750343
flight,7,High,0.0101959682201341,WOA,10,250,11,16003011,-1.120334473155334,-1.118418481443895,0.0017101961577979637,False,0.15704627842056104,250,True,1.9628630252555013
flight,7,High,0.0101959682201341,WOA,10,250,12,16003012,-1.120334473155334,-1.1203060659267843,2.5356024678666292e-05,True,0.02002904769410508,250,True,1.9501729984767735
flight,7,High,0.0101959682201341,WOA,10,250,13,16003013,-1.120334473155334,-1.1196313933550484,0.0006275624084881026,False,0.09817543680845421,250,True,1.9538740161806345
flight,7,High,0.0101959682201341,WOA,10,250,14,16003014,-1.120334473155334,-1.1203333503015998,1.002248668696298e-06,True,0.0061239416149241775,250,True,1.9487430108711123
flight,7,High,0.0101959682201341,WOA,10,250,15,16003015,-1.120334473155334,-1.1199014565778236,0.00038650651915657293,False,0.060030633069602234,250,True,1.9735430250875652
flight,7,High,0.0101959682201341,WOA,10,250,16,16003016,-1.120334473155334,-1.12029745235841,3.3044414691408475e-05,True,0.02220573314424185,250,True,2.095444011501968
flight,7,High,0.0101959682201341,WOA,10,250,17,16003017,-1.120334473155334,-1.1203319249407004,2.2745123840985053e-06,True,0.006478849124401958,250,True,1.958723005373031
flight,7,High,0.0101959682201341,WOA,10,250,18,16003018,-1.120334473155334,-1.1202921953732619,3.773675012698369e-05,True,0.02262720457535237,250,True,1.9470099941827357
flight,7,High,0.0101959682201341,WOA,10,250,19,16003019,-1.120334473155334,-1.0887804794858835,0.028164797589938565,False,0.8120809598333868,250,True,1.9413650152273476
flight,7,High,0.0101959682201341,WOA,10,250,20,16003020,-1.120334473155334,-1.1191132676653048,0.001090036519709781,False,0.14010271049040557,250,True,1.941876020282507
flight,7,High,0.0101959682201341,WOA,10,250,21,16003021,-1.120334473155334,-1.1187105372489452,0.0014495098966428078,False,0.14605355903782202,250,True,1.9338519778102636
flight,7,High,0.0101959682201341,WOA,10,250,22,16003022,-1.120334473155334,-0.908097878145573,0.18944038596974822,False,2.689558613755957,250,True,1.9511799910105765
flight,7,High,0.0101959682201341,WOA,10,250,23,16003023,-1.120334473155334,-1.119623808069607,0.0006343329628386712,False,0.09684315921044263,250,True,1.9158240174874663
flight,7,High,0.0101959682201341,WOA,10,250,24,16003024,-1.120334473155334,-1.1200428325262133,0.0002603156790304765,False,0.06689621701085585,250,True,1.9216059590689838
flight,7,High,0.0101959682201341,WOA,10,250,25,16003025,-1.120334473155334,-1.118814014679701,0.0013571469164478426,False,0.14244612880557941,250,True,1.9436320289969444
flight,7,High,0.0101959682201341,WOA,10,250,26,16003026,-1.120334473155334,-1.1194464381854332,0.0007926516510731586,False,0.11651657660619252,250,True,1.9664040300995111
flight,7,High,0.0101959682201341,WOA,10,250,27,16003027,-1.120334473155334,-1.1198073401287063,0.0004705139752979561,False,0.09358509183539643,250,True,1.9948199624195695
flight,7,High,0.0101959682201341,WOA,10,250,28,16003028,-1.120334473155334,-1.1168916128225255,0.0030730647099628645,False,0.20261453223570308,250,True,1.9988539861515164
flight,7,High,0.0101959682201341,WOA,10,250,29,16003029,-1.120334473155334,-1.1202830227332727,4.592416219802795e-05,True,0.02148585368417463,250,True,1.9643969717435539
flight,7,High,0.0101959682201341,WOA,10,500,0,16003000,-1.120334473155334,-1.1194361617549502,0.0008018242961441178,False,0.11780320816343492,500,True,3.8758149603381753
flight,7,High,0.0101959682201341,WOA,10,500,1,16003001,-1.120334473155334,-1.1203283601153577,5.456441913281414e-06,True,0.009259711160275306,500,True,3.8824619841761887
flight,7,High,0.0101959682201341,WOA,10,500,2,16003002,-1.120334473155334,-1.1201883281446112,0.00013044766025197503,False,0.046638732131910624,500,True,3.942313021980226
flight,7,High,0.0101959682201341,WOA,10,500,3,16003003,-1.120334473155334,-1.1202545478426695,7.134058138845557e-05,True,0.03449288478611293,500,True,3.920201037544757
flight,7,High,0.0101959682201341,WOA,10,500,4,16003004,-1.120334473155334,-1.120329228058953,4.681723634040239e-06,True,0.008520584329988829,500,True,3.9329479914158583
flight,7,High,0.0101959682201341,WOA,10,500,5,16003005,-1.120334473155334,-1.120334435423674,3.367892439511202e-08,True,0.0006139222655903214,500,True,4.046652989927679
flight,7,High,0.0101959682201341,WOA,10,500,6,16003006,-1.120334473155334,-1.1199412632522714,0.00035097545642341063,False,0.07690867388821752,500,True,4.026850045192987
flight,7,High,0.0101959682201341,WOA,10,500,7,16003007,-1.120334473155334,-1.1202617657214313,6.489797077998186e-05,True,0.032375521637680545,500,True,3.950026002712548
flight,7,High,0.0101959682201341,WOA,10,500,8,16003008,-1.120334473155334,-1.119886264223648,0.000400067071419851,False,0.0826711771030191,500,True,3.943710995372385
flight,7,High,0.0101959682201341,WOA,10,500,9,16003009,-1.120334473155334,-1.1153137149180792,0.004481481519634235,False,0.2910260415874518,500,True,3.9086000178940594
flight,7,High,0.0101959682201341,WOA,10,500,10,16003010,-1.120334473155334,-1.120149579213448,0.0001650345912906649,False,0.050482053131531326,500,True,3.938499023206532
flight,7,High,0.0101959682201341,WOA,10,500,11,16003011,-1.120334473155334,-1.120142721936749,0.0001711553318937812,False,0.05352150694694107,500,True,3.940662951208651
flight,7,High,0.0101959682201341,WOA,10,500,12,16003012,-1.120334473155334,-1.119927042594137,0.0003636686819512641,False,0.07432127249787734,500,True,3.966223041061312
flight,7,High,0.0101959682201341,WOA,10,500,13,16003013,-1.120334473155334,-1.120331655447679,2.5150593171007325e-06,True,0.007284033712026288,500,True,4.043910012114793
flight,7,High,0.0101959682201341,WOA,10,500,14,16003014,-1.120334473155334,-1.1200788708505571,0.00022814821011171114,False,0.05975020380855197,500,True,3.986686991993338
flight,7,High,0.0101959682201341,WOA,10,500,15,16003015,-1.120334473155334,-1.1202814036192748,4.73693681046407e-05,True,0.027247993405933948,500,True,3.917196998372674
flight,7,High,0.0101959682201341,WOA,10,500,16,16003016,-1.120334473155334,-1.1203320296919164,2.1810124352586316e-06,True,0.005767414040853073,500,True,3.9244319777935743
flight,7,High,0.0101959682201341,WOA,10,500,17,16003017,-1.120334473155334,-1.1203340562923962,3.720879324103085e-07,True,0.002499999293348756,500,True,3.9454700308851898
flight,7,High,0.0101959682201341,WOA,10,500,18,16003018,-1.120334473155334,-1.0885511458777561,0.028369498608806155,False,0.8173913853248775,500,True,4.06219600699842
flight,7,High,0.0101959682201341,WOA,10,500,19,16003019,-1.120334473155334,-1.11768122231899,0.002368266709557961,False,0.20693215070616766,500,True,3.9798880461603403
flight,7,High,0.0101959682201341,WOA,10,500,20,16003020,-1.120334473155334,-1.1202037341359405,0.00011669641747718961,False,0.044141834407761066,500,True,3.9440789842046797
flight,7,High,0.0101959682201341,WOA,10,500,21,16003021,-1.120334473155334,-1.1198182949524318,0.0004607358028075294,False,0.08351791047823913,500,True,4.0168059640564024
flight,7,High,0.0101959682201341,WOA,10,500,22,16003022,-1.120334473155334,-1.0359793485558373,0.07529458980398693,False,1.477414911832225,500,True,4.007597977761179
flight,7,High,0.0101959682201341,WOA,10,500,23,16003023,-1.120334473155334,-1.1201180924688956,0.00019313936295198292,False,0.05462820477270215,500,True,3.9274069713428617
flight,7,High,0.0101959682201341,WOA,10,500,24,16003024,-1.120334473155334,-1.120329952196109,4.035365628134383e-06,True,0.007991218798142184,500,True,3.9007210289128125
flight,7,High,0.0101959682201341,WOA,10,500,25,16003025,-1.120334473155334,-1.1202603763876093,6.613807706545159e-05,True,0.032301431603822164,500,True,3.9923950098454952
flight,7,High,0.0101959682201341,WOA,10,500,26,16003026,-1.120334473155334,-1.1194471716049623,0.0007919970077084472,False,0.1165949346675663,500,True,4.039997991640121
flight,7,High,0.0101959682201341,WOA,10,500,27,16003027,-1.120334473155334,-1.1203306825595623,3.3834500879343127e-06,True,0.00792172349439303,500,True,4.010300966911018
flight,7,High,0.0101959682201341,WOA,10,500,28,16003028,-1.120334473155334,-1.1203032588986792,2.7861551530090952e-05,True,0.02110987443341399,500,True,4.0548930410295725
flight,7,High,0.0101959682201341,WOA,10,500,29,16003029,-1.120334473155334,-1.1199388414222011,0.0003531371591365692,False,0.07705233305702022,500,True,3.931029001250863
flight,7,High,0.0101959682201341,WOA,10,1000,0,16003000,-1.120334473155334,-1.1203325099733978,1.752317707940735e-06,True,0.005445484682181466,1000,True,7.890377019066364
flight,7,High,0.0101959682201341,WOA,10,1000,1,16003001,-1.120334473155334,-1.1200223072096156,0.0002786363833286117,False,0.06857399604964703,1000,True,7.83855898771435
flight,7,High,0.0101959682201341,WOA,10,1000,2,16003002,-1.120334473155334,-1.1203341337030432,3.0299191790885667e-07,True,0.0022171457325436367,1000,True,7.85603397525847
flight,7,High,0.0101959682201341,WOA,10,1000,3,16003003,-1.120334473155334,-1.1203032449899788,2.7873966305095106e-05,True,0.02110425159062975,1000,True,7.848026987630874
flight,7,High,0.0101959682201341,WOA,10,1000,4,16003004,-1.120334473155334,-1.1203130003559592,1.916641850208759e-05,True,0.017525654842927108,1000,True,7.8448159620165825
flight,7,High,0.0101959682201341,WOA,10,1000,5,16003005,-1.120334473155334,-1.1203227591701783,1.0455792833595947e-05,True,0.01295282400521019,1000,True,7.860974001232535
flight,7,High,0.0101959682201341,WOA,10,1000,6,16003006,-1.120334473155334,-1.1201848621479027,0.00013354137627301973,False,0.04715250150395,1000,True,7.6554459519684315
flight,7,High,0.0101959682201341,WOA,10,1000,7,16003007,-1.120334473155334,-1.1203048500621193,2.6441294028207255e-05,True,0.02057255240762325,1000,True,7.640252006240189
flight,7,High,0.0101959682201341,WOA,10,1000,8,16003008,-1.120334473155334,-1.1203088202660074,2.2897527427050088e-05,True,0.01937040319951412,1000,True,7.641410978976637
flight,7,High,0.0101959682201341,WOA,10,1000,9,16003009,-1.120334473155334,-1.1200721795596433,0.0002341207933662018,False,0.0627253711812002,1000,True,7.704135961830616
flight,7,High,0.0101959682201341,WOA,10,1000,10,16003010,-1.120334473155334,-1.1202700311092781,5.752036342711811e-05,True,0.030727500255683424,1000,True,7.629829982761294
flight,7,High,0.0101959682201341,WOA,10,1000,11,16003011,-1.120334473155334,-1.1203004717132825,3.0349366966897245e-05,True,0.022326585850952627,1000,True,7.823463995009661
flight,7,High,0.0101959682201341,WOA,10,1000,12,16003012,-1.120334473155334,-1.1203320039198943,2.2040162994523354e-06,True,0.0060011677491618905,1000,True,8.238836016971618
flight,7,High,0.0101959682201341,WOA,10,1000,13,16003013,-1.120334473155334,-1.1202735706979443,5.436095991773645e-05,True,0.02944188300764208,1000,True,7.780569023452699
flight,7,High,0.0101959682201341,WOA,10,1000,14,16003014,-1.120334473155334,-1.1198741514494648,0.0004108788195838715,False,0.07969169981791886,1000,True,7.864815997891128
flight,7,High,0.0101959682201341,WOA,10,1000,15,16003015,-1.120334473155334,-1.1202250284095623,9.768934938102744e-05,True,0.040271801043271445,1000,True,7.6773869805037975
flight,7,High,0.0101959682201341,WOA,10,1000,16,16003016,-1.120334473155334,-1.120331222361055,2.9016283590020083e-06,True,0.0068451968152875315,1000,True,7.657126989215612
flight,7,High,0.0101959682201341,WOA,10,1000,17,16003017,-1.120334473155334,-1.1203316507639685,2.519239953011486e-06,True,0.006431683016362803,1000,True,7.631441985722631
flight,7,High,0.0101959682201341,WOA,10,1000,18,16003018,-1.120334473155334,-1.1203060208755622,2.5396236975231012e-05,True,0.020407702505248163,1000,True,7.6653240248560905
flight,7,High,0.0101959682201341,WOA,10,1000,19,16003019,-1.120334473155334,-1.1203267101247194,6.929208018295145e-06,True,0.010555258325443783,1000,True,7.689168036449701
flight,7,High,0.0101959682201341,WOA,10,1000,20,16003020,-1.120334473155334,-1.1203261363829147,7.44132454999176e-06,True,0.010707492943898767,1000,True,7.6274239690974355
flight,7,High,0.0101959682201341,WOA,10,1000,21,16003021,-1.120334473155334,-1.120277092956569,5.121702504010466e-05,True,0.02906323337641399,1000,True,7.647824997548014
flight,7,High,0.0101959682201341,WOA,10,1000,22,16003022,-1.120334473155334,-1.0650389442988635,0.04935626831220767,False,1.1375073865099694,1000,True,7.654602988623083
flight,7,High,0.0101959682201341,WOA,10,1000,23,16003023,-1.120334473155334,-1.1203246830811513,8.73852801752726e-06,True,0.011844752518935079,1000,True,7.5920880190096796
flight,7,High,0.0101959682201341,WOA,10,1000,24,16003024,-1.120334473155334,-1.1203211860525064,1.1859942852718495e-05,True,0.013810917752483439,1000,True,7.599848031532019
flight,7,High,0.0101959682201341,WOA,10,1000,25,16003025,-1.120334473155334,-1.1198872322703664,0.0003992030020356294,False,0.08229101128134599,1000,True,7.696917047724128
flight,7,High,0.0101959682201341,WOA,10,1000,26,16003026,-1.120334473155334,-1.1202441684862388,8.060509719108543e-05,True,0.03576399157970748,1000,True,7.71883298875764
flight,7,High,0.0101959682201341,WOA,10,1000,27,16003027,-1.120334473155334,-1.120306571121009,2.4905093071382052e-05,True,0.020181799291179327,1000,True,7.800762017723173
flight,7,High,0.0101959682201341,WOA,10,1000,28,16003028,-1.120334473155334,-1.1203262313679836,7.356541771993469e-06,True,0.010950454346277344,1000,True,7.816873025149107
flight,7,High,0.0101959682201341,WOA,10,1000,29,16003029,-1.120334473155334,-1.1203344623438178,9.650257477445671e-09,True,0.0004272102913968641,1000,True,7.80721299815923
flight,7,High,0.0101959682201341,WOA,10,2000,0,16003000,-1.120334473155334,-1.120296382252574,3.399958108286044e-05,True,0.02361786744987684,2000,True,15.65555902197957
flight,7,High,0.0101959682201341,WOA,10,2000,1,16003001,-1.120334473155334,-1.1203308375856014,3.2450753053746263e-06,True,0.007272095893989157,2000,True,15.40848903823644
flight,7,High,0.0101959682201341,WOA,10,2000,2,16003002,-1.120334473155334,-1.1202948721645178,3.5347471460546295e-05,True,0.024099306545258898,2000,True,15.557505015749484
flight,7,High,0.0101959682201341,WOA,10,2000,3,16003003,-1.120334473155334,-1.12033059867276,3.458326657549319e-06,True,0.0075019400488205,2000,True,15.688157000113279
flight,7,High,0.0101959682201341,WOA,10,2000,4,16003004,-1.120334473155334,-1.1202966123681164,3.379418211682592e-05,True,0.02324264064356338,2000,True,15.59076301055029
flight,7,High,0.0101959682201341,WOA,10,2000,5,16003005,-1.120334473155334,-1.1203307542924452,3.3194219921417383e-06,True,0.007352400269166896,2000,True,15.585925022605807
flight,7,High,0.0101959682201341,WOA,10,2000,6,16003006,-1.120334473155334,-1.1203258863524308,7.664499405236935e-06,True,0.011190714953896124,2000,True,15.66677400842309
flight,7,High,0.0101959682201341,WOA,10,2000,7,16003007,-1.120334473155334,-1.1203344545107798,1.6641953425127027e-08,True,0.0004909960845769171,2000,True,15.729997016023844
flight,7,High,0.0101959682201341,WOA,10,2000,8,16003008,-1.120334473155334,-1.1203317091055562,2.4671648011876317e-06,True,0.006322118938153949,2000,True,15.614862029906362
flight,7,High,0.0101959682201341,WOA,10,2000,9,16003009,-1.120334473155334,-1.120334447215928,2.3153269472700152e-08,True,0.0006130701110819036,2000,True,15.589286980684847
flight,7,High,0.0101959682201341,WOA,10,2000,10,16003010,-1.120334473155334,-1.1203303946561451,3.6404299667161803e-06,True,0.007672987281105766,2000,True,15.30435198219493
flight,7,High,0.0101959682201341,WOA,10,2000,11,16003011,-1.120334473155334,-1.120334036221173,3.9000331735199157e-07,True,0.0025145081173826222,2000,True,15.461131988558918
flight,7,High,0.0101959682201341,WOA,10,2000,12,16003012,-1.120334473155334,-1.120327423653846,6.292318639480582e-06,True,0.010074036191990607,2000,True,15.729999984614551
flight,7,High,0.0101959682201341,WOA,10,2000,13,16003013,-1.120334473155334,-1.1203344717114228,1.2888215505416176e-09,True,0.000143186978090109,2000,True,15.434012981131673
flight,7,High,0.0101959682201341,WOA,10,2000,14,16003014,-1.120334473155334,-1.1203187724405863,1.4014310122438258e-05,True,0.015005700289466245,2000,True,15.566379006486386
flight,7,High,0.0101959682201341,WOA,10,2000,15,16003015,-1.120334473155334,-1.1203338331713322,5.712436929580253e-07,True,0.0030461644368962853,2000,True,15.418073977343738
flight,7,High,0.0101959682201341,WOA,10,2000,16,16003016,-1.120334473155334,-1.1203334805654113,8.859764172958875e-07,True,0.003788598146825093,2000,True,15.383482037577778
flight,7,High,0.0101959682201341,WOA,10,2000,17,16003017,-1.120334473155334,-1.1203273239505376,6.381312873691167e-06,True,0.01014189531312854,2000,True,15.910167945548892
flight,7,High,0.0101959682201341,WOA,10,2000,18,16003018,-1.120334473155334,-1.12032469174356,8.73079603301921e-06,True,0.011844855388360174,2000,True,15.98706899676472
flight,7,High,0.0101959682201341,WOA,10,2000,19,16003019,-1.120334473155334,-1.1203310387686356,3.0655012236584114e-06,True,0.00701226873024189,2000,True,15.857634018175304
flight,7,High,0.0101959682201341,WOA,10,2000,20,16003020,-1.120334473155334,-1.1203343678616016,9.398419393737544e-08,True,0.0012617214738481848,2000,True,15.732901985757053
flight,7,High,0.0101959682201341,WOA,10,2000,21,16003021,-1.120334473155334,-1.1203342911875,1.6242277486973425e-07,True,0.0016204809589801437,2000,True,15.611055016051978
flight,7,High,0.0101959682201341,WOA,10,2000,22,16003022,-1.120334473155334,-1.0670453310399033,0.04756538640228217,False,1.1123690543141929,2000,True,15.59219800401479
flight,7,High,0.0101959682201341,WOA,10,2000,23,16003023,-1.120334473155334,-1.120334470368924,2.4871233175400715e-09,True,0.00020268388713505929,2000,True,15.633689006790519
flight,7,High,0.0101959682201341,WOA,10,2000,24,16003024,-1.120334473155334,-1.1203338805066343,5.289926480632772e-07,True,0.002903667255598322,2000,True,15.339070989284664
flight,7,High,0.0101959682201341,WOA,10,2000,25,16003025,-1.120334473155334,-1.1203343939437402,7.070352258786393e-08,True,0.0010655458962792463,2000,True,15.639125020243227
flight,7,High,0.0101959682201341,WOA,10,2000,26,16003026,-1.120334473155334,-1.1203051766776106,2.6149760116553508e-05,True,0.020469615495604616,2000,True,15.640604018699378
flight,7,High,0.0101959682201341,WOA,10,2000,27,16003027,-1.120334473155334,-1.1202869463037775,4.242202011570374e-05,True,0.026028103471707753,2000,True,15.675336995627731
flight,7,High,0.0101959682201341,WOA,10,2000,28,16003028,-1.120334473155334,-1.1203260941698248,7.479003556506296e-06,True,0.01104851011679163,2000,True,15.355557959992439
flight,7,High,0.0101959682201341,WOA,10,2000,29,16003029,-1.120334473155334,-1.1203240200032392,9.330385117367759e-06,True,0.0123350483190859,2000,True,15.565785986837
flight,7,High,0.0101959682201341,WOA,10,5000,0,16003000,-1.120334473155334,-1.1203344434128744,2.6547839345271093e-08,True,0.0006558291659233455,5000,True,39.07479700865224
flight,7,High,0.0101959682201341,WOA,10,5000,1,16003001,-1.120334473155334,-1.1203344272861202,4.0942428229856625e-08,True,0.0008143711110741171,5000,True,38.83967502042651
flight,7,High,0.0101959682201341,WOA,10,5000,2,16003002,-1.120334473155334,-1.1203343490847628,1.1074422337539508e-07,True,0.0013396618357659755,5000,True,38.94368599867448
flight,7,High,0.0101959682201341,WOA,10,5000,3,16003003,-1.120334473155334,-1.1203344633566512,8.746211947297829e-09,True,0.0003756281331618339,5000,True,39.80074595892802
flight,7,High,0.0101959682201341,WOA,10,5000,4,16003004,-1.120334473155334,-1.1203344575016434,1.3972336780738566e-08,True,0.00047592426927606766,5000,True,39.154587022494525
flight,7,High,0.0101959682201341,WOA,10,5000,5,16003005,-1.120334473155334,-1.1203344480882105,2.2374678356047788e-08,True,0.0006022262792630769,5000,True,39.003627956844866
flight,7,High,0.0101959682201341,WOA,10,5000,6,16003006,-1.120334473155334,-1.1203344731165799,3.459155454016566e-11,True,2.3654522561391386e-05,5000,True,38.889769988600165
flight,7,High,0.0101959682201341,WOA,10,5000,7,16003007,-1.120334473155334,-1.1203344683699192,4.271416122426119e-09,True,0.0002652178911680258,5000,True,39.762584026902914
flight,7,High,0.0101959682201341,WOA,10,5000,8,16003008,-1.120334473155334,-1.120333885306785,5.247080787347694e-07,True,0.0029215952218272917,5000,True,39.49986299267039
flight,7,High,0.0101959682201341,WOA,10,5000,9,16003009,-1.120334473155334,-1.1203344517078657,1.9143808174922667e-08,True,0.0005575025904538869,5000,True,39.555534021928906
flight,7,High,0.0101959682201341,WOA,10,5000,10,16003010,-1.120334473155334,-1.1203335502801337,8.237497125842285e-07,True,0.0036540688040696463,5000,True,39.39374600304291
flight,7,High,0.0101959682201341,WOA,10,5000,11,16003011,-1.120334473155334,-1.1203344664658257,5.970992092926936e-09,True,0.000310691799314788,5000,True,38.66554400883615
flight,7,High,0.0101959682201341,WOA,10,5000,12,16003012,-1.120334473155334,-1.1203341909388502,2.5190377561363424e-07,True,0.002020351928044785,5000,True,38.831499055959284
flight,7,High,0.0101959682201341,WOA,10,5000,13,16003013,-1.120334473155334,-1.120325596152223,7.923529377819018e-06,True,0.011300645641192285,5000,True,38.64663396961987
flight,7,High,0.0101959682201341,WOA,10,5000,14,16003014,-1.120334473155334,-1.1203344701518878,2.6808477561044556e-09,True,0.00020580003838259557,5000,True,38.536002044565976
flight,7,High,0.0101959682201341,WOA,10,5000,15,16003015,-1.120334473155334,-1.1203344070263526,5.902610603033194e-08,True,0.0009779014715679956,5000,True,38.77755400026217
