system,Nc,dim,k,f_norm_k,f_norm_k1,f_scale,f_norm_median,df_abs,df_scaled,df_relative,f_near_zero,df_angle_deg,df_from_state,df_from_reference,dU_shift,dU_raw,dU_shift_norm,dU_raw_norm,shift_is_identity,J_star_k,J_star_k1,dJstar_norm,warm_gap_norm,cold_gap_norm,warm_over_cold,active_set_change,n_active_k,n_active_k1,lambda_min,lambda_max,cond_H,ref_spread_k1,subopt_bound_norm
pendcart,3,3,37,8.879327511602892,8.848091189831335,10.071895966386858,8.723235324711624,0.03570037460920142,0.0035445535506269128,0.004020616940027343,False,0.11173897135154798,0.035700374609200745,0.0,4.585465989114691,0.07080480905731629,0.4585465989114691,0.007080480905731629,False,-53.262544166602936,-53.03658884085148,0.004242293140272803,0.05033741292813602,1.0,0.05033741292813602,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,8.171241461241152e-13,1.402119616565781e-16
pendcart,3,3,43,8.662871700642802,8.633533737666832,10.071895966386858,8.723235324711624,0.037692052987893965,0.0037422996736348763,0.004350988250824163,False,0.15677678999251657,0.037692052987895526,0.0,5.183983697242679,0.09151158450552246,0.5183983697242679,0.009151158450552246,False,-51.70894070322863,-51.50254579067354,0.0039914743900797715,0.06625185898624572,1.0,0.06625185898624572,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,2.0463630789890885e-12,1.0239511713904823e-16
pendcart,3,3,49,8.576553656251782,8.582668542955664,10.071895966386858,8.723235324711624,0.006227452623381704,0.00061829993520234,0.0007261019837312243,False,0.007871495633539007,0.006227452623381017,0.0,5.40314859978186,0.0054127196888187346,0.540314859978186,0.0005412719688818735,False,-51.104519752777996,-51.14598219218606,0.0008113262703307343,0.07247392673261906,1.0,0.07247392673261906,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,4.618527782440651e-13,1.4011235901409932e-17
pendcart,3,3,55,8.663116493176437,8.68267650127207,10.071895966386858,8.723235324711624,0.02402833964197016,0.0023856818738160544,0.002773636907791353,False,0.09219697887905766,0.024028339641970715,0.0,5.1545069580012335,0.054387992341173336,0.5154506958001234,0.005438799234117333,False,-51.700139641549164,-51.83665942251597,0.0026406075866203748,0.06507837576253124,1.0,0.06507837576253124,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.4708234630234074e-12,1.0166447672824864e-16
pendcart,3,3,61,8.75645678485872,8.763691738493785,10.071895966386858,8.723235324711624,0.009858250611660747,0.000978787970463643,0.0011258264448592039,False,0.0437976050132008,0.009858250611659727,0.0,4.904326240279362,0.02583079975648442,0.4904326240279362,0.0025830799756484417,False,-52.35949469712589,-52.41183060394545,0.0009995495014284445,0.05826783190210934,1.0,0.05826783190210934,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.9610979506978765e-12,3.32032133423395e-19
pendcart,3,3,67,8.762690566064789,8.75714179094819,10.071895966386858,8.723235324711624,0.006372194715047377,0.0006326708234788594,0.0007271961353656525,False,0.020492224282263397,0.006372194715044013,0.0,4.895635157081744,0.012616861541830796,0.48956351570817436,0.0012616861541830796,False,-52.407970308061415,-52.3687087684774,0.0007491520727330839,0.05810930911310786,1.0,0.05810930911310786,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,7.105427357601002e-13,4.372559754989838e-18
pendcart,3,3,74,8.718158964035547,8.713518564891096,10.071895966386858,8.723235324711624,0.006000015912277987,0.0005957186146781063,0.0006882205219048495,False,0.025003511417766137,0.006000015912278018,0.0,5.018154719338285,0.014752712531290027,0.5018154719338285,0.0014752712531290028,False,-52.091561875179444,-52.05851106238731,0.0006344753661126339,0.06141802334909791,1.0,0.06141802334909791,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.7763568394002505e-12,3.765341368431263e-19
pendcart,3,3,80,8.705749603323618,8.70696999659955,10.071895966386858,8.723235324711624,0.0012826571642793197,0.00012735012043015113,0.00014733448843849543,False,0.002597998695461876,0.0012826571642785332,0.0,5.0486608125858945,0.0016971042363067013,0.5048660812585894,0.00016971042363067012,False,-52.00246656856295,-52.01089395754178,0.0001620574856332925,0.06222393968652893,1.0,0.06222393968652893,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,5.826450433232822e-13,2.24385913593589e-16
pendcart,3,3,86,8.719747102206089,8.72256804961281,10.071895966386858,8.723235324711624,0.0034889580327827257,0.0003464052889770204,0.00040012147048393434,False,0.013488126131686286,0.0034889580327826407,0.0,5.008800354293063,0.008036275495843312,0.5008800354293064,0.0008036275495843312,False,-52.100743177714236,-52.12072458338981,0.00038351479186039014,0.06111622188485394,1.0,0.06111622188485394,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,7.744915819785092e-13,3.854039282220398e-17
pendcart,3,3,92,8.73194298463906,8.732559156401068,10.071895966386858,8.723235324711624,0.0009291712028443176,9.225385229804393e-05,0.00010641058977124385,False,0.004563317111380961,0.0009291712028436647,0.0,4.976429013139426,0.0026455048470871052,0.4976429013139426,0.0002645504847087105,False,-52.18758936705672,-52.19207471474856,8.594663494213562e-05,0.0602463183334455,1.0,0.0602463183334455,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.1795009413617663e-12,1.2226701693002126e-16
pendcart,3,3,98,8.730236055369199,8.729080816266091,10.071895966386858,8.723235324711624,0.0013641754794406823,0.00013544376192857558,0.00015625871634956516,False,0.004761921575756712,0.0013641754794398453,0.0,4.982255314087678,0.002880718695765734,0.4982255314087678,0.0002880718695765734,False,-52.17602045762593,-52.16786636234974,0.00015628051362813426,0.06041550181819886,1.0,0.06041550181819886,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.8403056856186595e-12,5.124126749643794e-17
pendcart,3,3,104,8.723229434249284,8.722370732415294,10.071895966386858,8.723235324711624,0.0011034723902113134,0.00010955955004836767,0.00012649815054489367,False,0.004552134456307438,0.001103472390210746,0.0,5.001412955087644,0.0026922130118790725,0.5001412955087644,0.00026922130118790723,False,-52.126371312530765,-52.12025435302493,0.00011734865389260692,0.06093662593224535,1.0,0.06093662593224535,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.1510792319313623e-12,3.853321094310135e-17
pendcart,3,3,111,8.72084416113101,8.721105280891331,10.071895966386858,8.723235324711624,0.00028596616292410776,2.839248577213947e-05,3.279111031460292e-05,False,0.0007659791463481664,0.0002859661629237958,0.0,5.007259985098377,0.0004795552916903407,0.5007259985098378,4.795552916903407e-05,False,-52.10920700257632,-52.11102713872026,3.492926199876643e-05,0.061089997330825395,1.0,0.061089997330825395,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,4.263256414560601e-13,5.987734366637597e-17
pendcart,3,3,117,8.723241215173966,8.723664210429703,10.071895966386858,8.723235324711624,0.0005282929244356883,5.2452182409227715e-05,6.056154030416236e-05,False,0.0020787377351561835,0.0005282929244324395,0.0,5.000508370835646,0.001236440680917723,0.5000508370835646,0.0001236440680917723,False,-52.126101575983,-52.12910442100446,5.760732014623801e-05,0.060904240251882534,1.0,0.060904240251882534,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,9.876544027065393e-13,2.263732500700495e-18
pendcart,3,3,123,8.724901162038787,8.724941837089728,10.071895966386858,8.723235324711624,8.042048019057939e-05,7.984641666173705e-06,9.217351428630645e-06,False,0.00045558404968835253,8.042048019042748e-05,0.0,4.996156090928925,0.00025896913308991534,0.4996156090928925,2.5896913308991536e-05,False,-52.13794366172295,-52.13824909893299,5.858251948325066e-06,0.06078760875690886,1.0,0.06078760875690886,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,5.400124791776761e-13,6.147359630162849e-17
pendcart,3,3,129,8.72437136777308,8.724171483447083,10.071895966386858,8.723235324711624,0.0002396018270569663,2.3789148324862997e-05,2.74635061893434e-05,False,0.0008676751653306712,0.00023960182705774224,0.0,4.997773693149107,0.0005218929969526705,0.4997773693149107,5.2189299695267055e-05,False,-52.13426579477491,-52.132853890858804,2.708207154322014e-05,0.06083326738751269,1.0,0.06083326738751269,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,1.3500311979441904e-12,1.3229814072013024e-17
pendcart,3,3,135,8.723270630539842,8.723155685091582,10.071895966386858,8.723235324711624,0.0001506003241196576,1.4952529754304363e-05,1.726420404663493e-05,False,0.0006391098830422705,0.00015060032411979847,0.0,5.000762974714834,0.00037686602825659466,0.5000762974714834,3.7686602825659465e-05,False,-52.126460785221866,-52.12564009218907,1.5744269233518438e-05,0.06091448741016804,1.0,0.06091448741016804,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,3.694822225952521e-13,7.463221013223566e-17
pendcart,3,3,141,8.723011229404511,8.723054583554516,10.071895966386858,8.723235324711624,4.731084849502405e-05,4.697313063291708e-06,5.423683089566972e-06,False,0.0001244080334183027,4.7310848494679776e-05,0.0,5.0013774230955015,7.778943939667051e-05,0.5001377423095501,7.77894393966705e-06,False,-52.12458329876684,-52.12488540198037,5.795791436901974e-06,0.06093033724352433,1.0,0.06093033724352433,0.0,2,2,0.2003501482014924,0.3417236377300703,1.705632068644134,8.739675649849232e-13,2.051839681368487e-16
