system,Nc,dim,role,k,alg,NP,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,lambda_min,lambda_max,cond_H,n_active_reference,realized_fe,fe_exact,time_ms
hvac,1,3,high_drift,83,SGO,30,5,18100005,-69.0084473179604,-69.00705301214433,2.0204857090224702e-05,True,0.37192157302722617,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.572738003451377
hvac,1,3,high_drift,83,SGO,30,6,18100006,-69.0084473179604,-69.00733149439594,1.6169376472423325e-05,True,0.3327132641205826,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.654852016363293
hvac,1,3,high_drift,83,SGO,30,7,18100007,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.696125962771475
hvac,1,3,high_drift,83,SGO,30,8,18100008,-69.0084473179604,-69.00768542142052,1.1040627191252477e-05,True,0.27492887281106637,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.814692988991737
hvac,1,3,high_drift,83,SGO,30,9,18100009,-69.0084473179604,-69.00738820094011,1.534764309954842e-05,True,0.32414872986769755,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.779329972341657
hvac,1,3,high_drift,83,SGO,30,10,18100010,-69.0084473179604,-69.0075303172602,1.3288238409035154e-05,True,0.3016179502800676,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.540353996679187
hvac,1,3,high_drift,83,SGO,30,11,18100011,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.73561398172751
hvac,1,3,high_drift,83,SGO,30,12,18100012,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.739937996026129
hvac,1,3,high_drift,83,SGO,30,13,18100013,-69.0084473179604,-69.00738524271978,1.5390510609981285e-05,True,0.32460110441987866,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.737772030755877
hvac,1,3,high_drift,83,SGO,30,14,18100014,-69.0084473179604,-69.00728308059557,1.687093986434084e-05,True,0.33985457265430813,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.880771024152637
hvac,1,3,high_drift,83,SGO,30,15,18100015,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.499568005092442
hvac,1,3,high_drift,83,SGO,30,16,18100016,-69.0084473179604,-69.00731179962403,1.6454773009702413e-05,True,0.3356366875718337,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.519165011122823
hvac,1,3,high_drift,83,SGO,30,17,18100017,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.613069975282997
hvac,1,3,high_drift,83,SGO,30,18,18100018,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.594029027037323
hvac,1,3,high_drift,83,SGO,30,19,18100019,-69.0084473179604,-69.00722822880513,1.7665796038759677e-05,True,0.3477683741176732,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,11.808370996732265
hvac,1,3,high_drift,83,GWO,30,0,18101000,-69.0084473179604,-69.00782972103292,8.94958445649297e-06,True,0.24752833137716265,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.123018973506987
hvac,1,3,high_drift,83,GWO,30,1,18101001,-69.0084473179604,-69.00738822656928,1.5347271707874096e-05,True,0.32414480810839486,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.213944985996932
hvac,1,3,high_drift,83,GWO,30,2,18101002,-69.0084473179604,-69.00782441268488,9.026507619424513e-06,True,0.2485898289229191,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.050962953362614
hvac,1,3,high_drift,83,GWO,30,3,18101003,-69.0084473179604,-69.0081621171633,4.13283892324816e-06,True,0.1682084149664156,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.40975200664252
hvac,1,3,high_drift,83,GWO,30,4,18101004,-69.0084473179604,-69.00738250777749,1.5430142602750026e-05,True,0.3250187744564068,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.158098984509706
hvac,1,3,high_drift,83,GWO,30,5,18101005,-69.0084473179604,-69.00774783627351,1.0136174831916304e-05,True,0.263427144972494,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.147727019619197
hvac,1,3,high_drift,83,GWO,30,6,18101006,-69.0084473179604,-69.00748816904752,1.3899007297822538e-05,True,0.3084717306256029,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.08804798545316
hvac,1,3,high_drift,83,GWO,30,7,18101007,-69.0084473179604,-69.00738858641073,1.5342057252762525e-05,True,0.3240897370078821,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.02035899506882
hvac,1,3,high_drift,83,GWO,30,8,18101008,-69.0084473179604,-69.00738752137525,1.5357490660092965e-05,True,0.32425270552170543,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.00775296194479
hvac,1,3,high_drift,83,GWO,30,9,18101009,-69.0084473179604,-69.0075156979274,1.3500086861946336e-05,True,0.30401272356702524,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.156724992673844
hvac,1,3,high_drift,83,GWO,30,10,18101010,-69.0084473179604,-69.0075552855308,1.2926423710044326e-05,True,0.2974833559911815,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.152380023617297
hvac,1,3,high_drift,83,GWO,30,11,18101011,-69.0084473179604,-69.00766425451405,1.1347356400308639e-05,True,0.27872172852794613,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.00524496845901
hvac,1,3,high_drift,83,GWO,30,12,18101012,-69.0084473179604,-69.00738738560429,1.535945811431014e-05,True,0.32427347491765535,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.188248981256038
hvac,1,3,high_drift,83,GWO,30,13,18101013,-69.0084473179604,-69.00738856695682,1.534233915893033e-05,True,0.3240927142828834,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.12870702613145
hvac,1,3,high_drift,83,GWO,30,14,18101014,-69.0084473179604,-69.00769245784899,1.093866245005817e-05,True,0.27365638725256175,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.050809983629733
hvac,1,3,high_drift,83,GWO,30,15,18101015,-69.0084473179604,-69.00738668959907,1.536954391167522e-05,True,0.3243799246462257,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,16.998182982206345
hvac,1,3,high_drift,83,GWO,30,16,18101016,-69.0084473179604,-69.0077168758114,1.0584822255754281e-05,True,0.2691939303729956,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.210992984473705
hvac,1,3,high_drift,83,GWO,30,17,18101017,-69.0084473179604,-69.0074217753856,1.4861116496118547e-05,True,0.31896952953695673,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.141274001915008
hvac,1,3,high_drift,83,GWO,30,18,18101018,-69.0084473179604,-69.00738812032013,1.53488113620831e-05,True,0.32416106697287406,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,17.273526987992227
hvac,1,3,high_drift,83,GWO,30,19,18101019,-69.0084473179604,-69.00770136240448,1.0809626718463929e-05,True,0.2720375327399025,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,16.999936022330076
hvac,1,3,high_drift,83,PSO,8,0,18102000,-69.0084473179604,-69.00738861544764,1.5341636479470695e-05,True,0.32408529247798495,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.579533007927239
hvac,1,3,high_drift,83,PSO,8,1,18102001,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.463410994503647
hvac,1,3,high_drift,83,PSO,8,2,18102002,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.488244012463838
hvac,1,3,high_drift,83,PSO,8,3,18102003,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.4246240286156535
hvac,1,3,high_drift,83,PSO,8,4,18102004,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.449821019079536
hvac,1,3,high_drift,83,PSO,8,5,18102005,-69.0084473179604,-69.00738861544764,1.5341636479470695e-05,True,0.3240852924775712,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.526445001829416
hvac,1,3,high_drift,83,PSO,8,6,18102006,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.5327930129133165
hvac,1,3,high_drift,83,PSO,8,7,18102007,-69.0084473179604,-69.0073886144313,1.53416512071156e-05,True,0.32408544827539104,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.496119043324143
hvac,1,3,high_drift,83,PSO,8,8,18102008,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.439856042154133
hvac,1,3,high_drift,83,PSO,8,9,18102009,-69.0084473179604,-69.00738861544762,1.5341636479676626e-05,True,0.32408529248163953,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.530880018137395
hvac,1,3,high_drift,83,PSO,8,10,18102010,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.474991001188755
hvac,1,3,high_drift,83,PSO,8,11,18102011,-69.0084473179604,-69.0073886144313,1.53416512071156e-05,True,0.3240854482743676,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.598398983944207
hvac,1,3,high_drift,83,PSO,8,12,18102012,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.430622968357056
hvac,1,3,high_drift,83,PSO,8,13,18102013,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.409927001688629
hvac,1,3,high_drift,83,PSO,8,14,18102014,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.364260996226221
hvac,1,3,high_drift,83,PSO,8,15,18102015,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.3081159819848835
hvac,1,3,high_drift,83,PSO,8,16,18102016,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.322307009715587
hvac,1,3,high_drift,83,PSO,8,17,18102017,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.397366021294147
hvac,1,3,high_drift,83,PSO,8,18,18102018,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.422576050274074
hvac,1,3,high_drift,83,PSO,8,19,18102019,-69.0084473179604,-69.00685926368232,2.301246209425164e-05,True,0.39692186345930225,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,4.421491990797222
hvac,1,3,high_drift,83,WOA,30,0,18103000,-69.0084473179604,-69.00844731795938,1.4826902781628692e-14,True,1.0148812631237038e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.6804550481028855
hvac,1,3,high_drift,83,WOA,30,1,18103001,-69.0084473179604,-69.00844731792994,4.4151221616405445e-13,True,5.495854069442924e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.676984998397529
hvac,1,3,high_drift,83,WOA,30,2,18103002,-69.0084473179604,-69.00844731743213,7.655212277837015e-12,True,0.00022892545523416335,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.663874013815075
hvac,1,3,high_drift,83,WOA,30,3,18103003,-69.0084473179604,-69.00844731795505,7.763531039825024e-14,True,2.306232829533517e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.665854005608708
hvac,1,3,high_drift,83,WOA,30,4,18103004,-69.0084473179604,-69.00835167112898,1.386016279789814e-06,True,0.09741091988943858,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.8000950161367655
hvac,1,3,high_drift,83,WOA,30,5,18103005,-69.0084473179604,-69.00844731795966,1.0708318675620723e-14,True,8.523108617226024e-06,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.673302956391126
hvac,1,3,high_drift,83,WOA,30,6,18103006,-69.0084473179604,-69.0084473179581,3.336053125866456e-14,True,1.5025738074370785e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.7352680382318795
hvac,1,3,high_drift,83,WOA,30,7,18103007,-69.0084473179604,-69.00842921268487,2.623631777434073e-07,True,0.042381363022340496,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.634859997779131
hvac,1,3,high_drift,83,WOA,30,8,18103008,-69.0084473179604,-69.00839881481988,7.028580181726575e-07,True,0.0693676976764743,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.657150970771909
hvac,1,3,high_drift,83,WOA,30,9,18103009,-69.0084473179604,-69.00844174368939,8.077664736997412e-08,True,0.02351615911580229,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.676931971218437
hvac,1,3,high_drift,83,WOA,30,10,18103010,-69.0084473179604,-69.00844731624093,2.491681605373232e-11,True,0.00041301714844741615,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.705939002335072
hvac,1,3,high_drift,83,WOA,30,11,18103011,-69.0084473179604,-69.00844731758988,5.3691921697972905e-12,True,0.0001917250346547688,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.6533620012924075
hvac,1,3,high_drift,83,WOA,30,12,18103012,-69.0084473179604,-69.00836484762752,1.195075908671986e-06,True,0.09045263536052726,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.694424013607204
hvac,1,3,high_drift,83,WOA,30,13,18103013,-69.0084473179604,-69.00844731794174,2.7038504655942327e-13,True,4.302973728746138e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.679710979573429
hvac,1,3,high_drift,83,WOA,30,14,18103014,-69.0084473179604,-69.00844731793708,3.37929825897954e-13,True,4.8086173014580554e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.679238042328507
hvac,1,3,high_drift,83,WOA,30,15,18103015,-69.0084473179604,-69.00835572198777,1.3273153678152118e-06,True,0.09532581786015963,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.772592012770474
hvac,1,3,high_drift,83,WOA,30,16,18103016,-69.0084473179604,-69.00838884586953,8.473178740146968e-07,True,0.07616345958760157,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.723818998783827
hvac,1,3,high_drift,83,WOA,30,17,18103017,-69.0084473179604,-69.00844731792833,4.647822163629994e-13,True,5.641035123827506e-05,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.60757498210296
hvac,1,3,high_drift,83,WOA,30,18,18103018,-69.0084473179604,-69.00830201921283,2.105521182055766e-06,True,0.12006136764593273,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.656592992134392
hvac,1,3,high_drift,83,WOA,30,19,18103019,-69.0084473179604,-69.00844480565672,3.640574130107103e-08,True,0.01578732019881816,0.02015975703252567,0.02015975708343763,1.0000000025254252,0,1000,True,7.735715014860034
hvac,2,6,initial_transient,45,SGO,30,0,18200000,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.778969957958907
hvac,2,6,initial_transient,45,SGO,30,1,18200001,-211.47182683081758,-173.55817069975416,0.1792846673679858,False,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.647520994301885
hvac,2,6,initial_transient,45,SGO,30,2,18200002,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.73995598219335
hvac,2,6,initial_transient,45,SGO,30,3,18200003,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.537062004208565
hvac,2,6,initial_transient,45,SGO,30,4,18200004,-211.47182683081758,-135.4717890772785,0.3593861125261896,False,49.62406500203404,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.568548972718418
hvac,2,6,initial_transient,45,SGO,30,5,18200005,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.506491980981082
hvac,2,6,initial_transient,45,SGO,30,6,18200006,-211.47182683081758,-189.78794416716858,0.1025379266288583,False,1.3616490039567992,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.30686397664249
hvac,2,6,initial_transient,45,SGO,30,7,18200007,-211.47182683081758,-200.96462167581706,0.04968607550454714,False,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.512973986100405
hvac,2,6,initial_transient,45,SGO,30,8,18200008,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.411101964768022
hvac,2,6,initial_transient,45,SGO,30,9,18200009,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.382239987142384
hvac,2,6,initial_transient,45,SGO,30,10,18200010,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.513608042150736
hvac,2,6,initial_transient,45,SGO,30,11,18200011,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.391381965950131
hvac,2,6,initial_transient,45,SGO,30,12,18200012,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.714117019437253
hvac,2,6,initial_transient,45,SGO,30,13,18200013,-211.47182683081758,-203.5963936324682,0.03724105152148667,False,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.832403019070625
hvac,2,6,initial_transient,45,SGO,30,14,18200014,-211.47182683081758,-207.7185893191703,0.017748168008450426,False,9.926819450679687,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.452227015979588
hvac,2,6,initial_transient,45,SGO,30,15,18200015,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.538825987372547
hvac,2,6,initial_transient,45,SGO,30,16,18200016,-211.47182683081758,-205.21516664263729,0.029586258755809426,False,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.567149020265788
hvac,2,6,initial_transient,45,SGO,30,17,18200017,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,11.421453964430839
hvac,2,6,initial_transient,45,SGO,30,18,18200018,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,12.221412034705281
hvac,2,6,initial_transient,45,SGO,30,19,18200019,-211.47182683081758,-202.61166362367777,0.04189760565235077,False,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,12.205321982037276
hvac,2,6,initial_transient,45,GWO,30,0,18201000,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,30.98578000208363
hvac,2,6,initial_transient,45,GWO,30,1,18201001,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,31.800994009245187
hvac,2,6,initial_transient,45,GWO,30,2,18201002,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,31.804428028408438
hvac,2,6,initial_transient,45,GWO,30,3,18201003,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,29.713846975937486
hvac,2,6,initial_transient,45,GWO,30,4,18201004,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.790073993150145
hvac,2,6,initial_transient,45,GWO,30,5,18201005,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.734615014400333
hvac,2,6,initial_transient,45,GWO,30,6,18201006,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.95848802290857
hvac,2,6,initial_transient,45,GWO,30,7,18201007,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.68724800646305
hvac,2,6,initial_transient,45,GWO,30,8,18201008,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.750861005391926
hvac,2,6,initial_transient,45,GWO,30,9,18201009,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,30.33005999168381
hvac,2,6,initial_transient,45,GWO,30,10,18201010,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,36.78919700905681
hvac,2,6,initial_transient,45,GWO,30,11,18201011,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,31.54285199707374
hvac,2,6,initial_transient,45,GWO,30,12,18201012,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,29.560488008428365
hvac,2,6,initial_transient,45,GWO,30,13,18201013,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,29.1787349851802
hvac,2,6,initial_transient,45,GWO,30,14,18201014,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.986095043364912
hvac,2,6,initial_transient,45,GWO,30,15,18201015,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.74175301985815
hvac,2,6,initial_transient,45,GWO,30,16,18201016,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,29.532346001360565
hvac,2,6,initial_transient,45,GWO,30,17,18201017,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,29.757354990579188
hvac,2,6,initial_transient,45,GWO,30,18,18201018,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.714218991808593
hvac,2,6,initial_transient,45,GWO,30,19,18201019,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,28.6837859894149
hvac,2,6,initial_transient,45,PSO,8,0,18202000,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.5503099681809545
hvac,2,6,initial_transient,45,PSO,8,1,18202001,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.505207005422562
hvac,2,6,initial_transient,45,PSO,8,2,18202002,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.49639797443524
hvac,2,6,initial_transient,45,PSO,8,3,18202003,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.505680000875145
hvac,2,6,initial_transient,45,PSO,8,4,18202004,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.498732974752784
hvac,2,6,initial_transient,45,PSO,8,5,18202005,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.490280000027269
hvac,2,6,initial_transient,45,PSO,8,6,18202006,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.587772011291236
hvac,2,6,initial_transient,45,PSO,8,7,18202007,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.6159650082699955
hvac,2,6,initial_transient,45,PSO,8,8,18202008,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.625432018656284
hvac,2,6,initial_transient,45,PSO,8,9,18202009,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.615504993125796
hvac,2,6,initial_transient,45,PSO,8,10,18202010,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.6270310413092375
hvac,2,6,initial_transient,45,PSO,8,11,18202011,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.632284981198609
hvac,2,6,initial_transient,45,PSO,8,12,18202012,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.586355003993958
hvac,2,6,initial_transient,45,PSO,8,13,18202013,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.588156007230282
hvac,2,6,initial_transient,45,PSO,8,14,18202014,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.626703972462565
hvac,2,6,initial_transient,45,PSO,8,15,18202015,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.628656955901533
hvac,2,6,initial_transient,45,PSO,8,16,18202016,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.5965000172145665
