case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F8,10,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,23.65999541826527,22.14130986938957,0.20093385011786247,9.551692388005904
F8,16,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.368845452326763,22.700644542008998,0.2167378754812397,8.214356668991968
F8,14,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.55645990727306,20.992827283325706,0.229220894354762,9.249703470995883
F8,15,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,22.31011962736165,20.737532307789593,0.19519083154951952,8.882554001000244
F8,19,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.40429706269143,19.095240876789266,0.19218302235509194,7.729691585991532
F8,18,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.34217307734085,19.15879193134918,0.20656851986240707,8.459543967997888
F8,21,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,28.975797603846566,27.108759235764964,0.32562674612904313,7.8183928380021825
F8,17,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,31.938842161770648,29.406524915174135,0.27446539367712985,8.914566349005327
F8,13,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.45118056141432,22.71068260712739,0.15267414193206563,10.715072306993534
F8,22,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.1134825974542,22.76228655443793,0.25650297377465725,8.68792781799857
F8,20,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,24.20297434276142,22.60776948459206,0.18201138548968984,10.097126588996616
F8,23,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,25.33729755681365,23.644952331752958,0.17706733622186255,9.772419742002967
F8,24,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,33.68686004940221,32.01502523688937,0.2269505904012696,8.694586400000844
F8,25,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.70378962974625,19.58418171627759,0.17955676584722968,7.390122244003578
F8,26,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,20.34309369743223,19.221786975826035,0.28728921170087096,8.23005167300289
F8,27,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,23.465917141257158,22.111179737410865,0.19905515050160716,8.108289210998919
F8,28,fitness,population_persistence,20,5,10,500,1.0,100,50000,50000,True,100,99,1980,21.363318102001585,20.034214656870937,0.13312994732093683,8.69661836400337
