case,seed,grouping,mode,environment,change_frequency,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,error_at_0,error_at_5,error_at_10,error_at_25,error_at_50,error_at_75,late_half_reduction,late_half_fraction,recovery_evals_50,recovery_success_50,recovery_frac_50,recovery_evals_90,recovery_success_90,recovery_frac_90
F2,14,random,population_persistence,61,5000,28.095033315721615,24.26358687879211,24.727510827761005,3.831446436929504,0.13637451124806022,28.095033315721615,25.094161501969978,25.094161501969978,25.094161501969978,24.338137065277053,24.338137065277053,0.0745501864849416,0.019457452351777007,55,True,0.011,2468,True,0.4936
F2,14,random,population_persistence,62,5000,47.56156363279389,18.085602224088063,18.554346271050324,29.475961408705828,0.61974332123055,47.56156363279389,20.5920090259928,20.5920090259928,18.085602224088063,18.085602224088063,18.085602224088063,0.0,0.0,3,True,0.0006,17,True,0.0034
F2,14,random,population_persistence,63,5000,37.634251427783965,26.586338289809916,27.739381996911224,11.04791313797405,0.29356006081783753,37.634251427783965,29.984365842449584,29.984365842449584,28.264407193033975,26.743638852240387,26.743638852240387,0.1573005624304713,0.014238033958630205,110,True,0.022,2362,True,0.4724
F2,14,random,population_persistence,64,5000,131.3910674815165,33.59068827390378,36.41253330440225,97.80037920761272,0.7443457236647448,131.3910674815165,47.22226791679096,47.22226791679096,35.70085296712477,33.67272762555381,33.59068827390378,0.08203935165003173,0.0008388449238614593,3,True,0.0006,695,True,0.139
F2,14,random,population_persistence,65,5000,84.20655593336535,25.790119813361684,34.52649650495822,58.41643612000367,0.6937278870095338,84.20655593336535,37.966705233285296,37.966705233285296,37.85284615062813,35.961062657719715,28.05923004452297,10.17094284435803,0.17411097834630093,3,True,0.0006,3572,True,0.7144
F2,14,random,population_persistence,66,5000,103.86257324628505,17.41636601450633,18.525027576458314,86.44620723177871,0.8323133591808126,103.86257324628505,18.705917463056977,18.705917463056977,18.705917463056977,18.705917463056977,17.41636601450633,1.2895514485506467,0.014917386081417247,8,True,0.0016,81,True,0.0162
F2,14,random,population_persistence,67,5000,104.57471747044423,36.39858356003495,43.53640725912014,68.17613391040928,0.6519370605010506,104.57471747044423,56.95849314360757,50.7733248002976,43.961005393371394,43.59933142932094,40.94868943427666,7.2007478692859905,0.10561977419764726,9,True,0.0018,2672,True,0.5344
F2,14,random,population_persistence,68,5000,63.85468606998949,41.79282129432079,44.81254150590708,22.061864775668703,0.3455011078041674,63.85468606998949,50.78541005652752,47.22648865096243,45.874781158841486,44.872050475177794,41.79282129432079,3.0792291808570056,0.1395724800313791,15,True,0.003,3213,True,0.6426
F2,14,random,population_persistence,69,5000,124.71174333634593,41.40890557508332,43.38951560595838,83.30283776126262,0.6679630605162495,124.71174333634593,53.091297050248556,53.091297050248556,41.40890557508332,41.40890557508332,41.40890557508332,0.0,0.0,27,True,0.0054,702,True,0.1404
F2,14,random,population_persistence,70,5000,74.33639572725991,47.34400501758062,49.04557379679406,26.99239070967929,0.36311137290963524,74.33639572725991,51.3040037818173,51.3040037818173,51.3040037818173,47.82886526220781,47.82886526220781,0.48486024462719257,0.017962849228220636,31,True,0.0062,1318,True,0.2636
F2,14,random,population_persistence,71,5000,86.75699818868155,64.79075394893749,64.83928140922909,21.966244239744057,0.25319276483000547,86.75699818868155,65.2334187519686,64.79075394893749,64.79075394893749,64.79075394893749,64.79075394893749,0.0,0.0,3,True,0.0006,12,True,0.0024
F2,14,random,population_persistence,72,5000,90.9705042884705,53.24991205721572,53.869111456184626,37.72059223125478,0.41464640133951025,90.9705042884705,58.25756437609685,56.00340577672287,53.28179591334316,53.28179591334316,53.28179591334316,0.031883856127443266,0.0008452639325483531,4,True,0.0008,274,True,0.0548
F2,14,random,population_persistence,73,5000,125.44485004398459,50.13770861587105,55.58913699336308,75.30714142811354,0.6003207098713792,125.44485004398459,68.4935492735128,68.4935492735128,63.340769453968704,50.13770861587105,50.13770861587105,0.0,0.0,2,True,0.0004,1664,True,0.3328
F2,14,random,population_persistence,74,5000,63.93361450209652,34.33229504233382,35.00702847052591,29.6013194597627,0.46300087505285675,63.93361450209652,36.91801760448232,36.91801760448232,34.88390353734428,34.33229504233382,34.33229504233382,0.0,0.0,13,True,0.0026,178,True,0.0356
F2,14,random,population_persistence,75,5000,81.67674314342469,41.90891275595807,44.48291831983836,39.76783038746662,0.486892949656846,81.67674314342469,61.82984726519656,55.71407158194469,41.919529458351356,41.919529458351356,41.919529458351356,0.010616702393285493,0.00026696710104234133,336,True,0.0672,672,True,0.1344
F2,14,random,population_persistence,76,5000,116.86520174695448,57.1920117252617,57.25648670355283,59.67319002169278,0.5106155564673713,116.86520174695448,57.53557828534795,57.53557828534795,57.1920117252617,57.1920117252617,57.1920117252617,0.0,0.0,2,True,0.0004,2,True,0.0004
F2,14,random,population_persistence,77,5000,106.01254569695222,63.0667108134974,64.13509508441295,42.945834883454815,0.4051014396562074,106.01254569695222,67.99587406954606,67.99587406954606,63.677150288314344,63.677150288314344,63.0667108134974,0.6104394748169426,0.01421417179276025,6,True,0.0012,733,True,0.1466
F2,14,random,population_persistence,78,5000,75.20515569077448,45.31763362532418,48.606516943048355,29.887522065450298,0.3974132064607459,75.20515569077448,57.522936591035005,57.522936591035005,49.5368401310926,46.49141492997572,45.95730539870088,1.1737813046515413,0.03927328943768214,97,True,0.0194,2009,True,0.4018
F2,14,random,population_persistence,79,5000,97.95215136479828,47.41599137485172,47.948841586061604,50.53615998994656,0.5159270040097157,97.95215136479828,50.99303795405133,50.99303795405133,47.504292184336656,47.44290225712081,47.42091888904149,0.026910882269085334,0.000532507461477858,20,True,0.004,20,True,0.004
F2,14,random,population_persistence,80,5000,82.06008114859151,50.88523210713777,51.06158540735675,31.17484904145374,0.3799027323041933,82.06008114859151,51.28866740370393,51.06607817625611,51.06607817625611,51.03591261402711,50.88523210713777,0.1506805068893442,0.004833399728383021,3,True,0.0006,44,True,0.0088
F2,14,random,population_persistence,81,5000,95.75819224468542,52.13475331942978,52.29728858012321,43.62343892525564,0.45555829639919654,95.75819224468542,53.05673599709063,52.95197514051617,52.24601357083753,52.186124506445616,52.135821001030955,0.05137118701583887,0.0011776051655133886,3,True,0.0006,4,True,0.0008
F2,14,random,population_persistence,82,5000,62.88059880553706,39.817863438449834,40.094004819383485,23.062735367087228,0.36677028853383625,62.88059880553706,40.24244165532916,40.24244165532916,40.214458241409325,39.817863438449834,39.817863438449834,0.0,0.0,48,True,0.0096,55,True,0.011
F2,14,random,population_persistence,83,5000,127.22540228663489,20.468556458084088,24.143424516591907,106.75684582855081,0.8391158047826875,127.22540228663489,34.92353786922461,32.79347254873462,31.973344659349024,20.5995100641561,20.468556458084088,0.130953606072012,0.001226653008110793,2,True,0.0004,1290,True,0.258
F2,14,random,population_persistence,84,5000,27.321904407408006,23.968166198523086,24.597114625510915,3.35373820888492,0.12274906459212975,27.321904407408006,27.321904407408006,25.77362452209183,24.655787127402142,24.37997574649367,23.968166198523086,0.41180954797058433,0.12279120262863522,1035,True,0.207,2651,True,0.5302
F2,14,random,population_persistence,85,5000,27.187591236591388,25.027582620237297,25.248674467593933,2.160008616354091,0.07944832617046876,27.187591236591388,26.85691266122072,25.172406044527733,25.172406044527733,25.08381476189949,25.027582620237297,0.0562321416621927,0.0260332950694927,464,True,0.0928,464,True,0.0928
F2,14,random,population_persistence,86,5000,39.93015984631297,36.743232612116955,36.78363168365692,3.1869272341960126,0.07981253384564861,39.93015984631297,36.779099259765395,36.779099259765395,36.75341790039629,36.75341790039629,36.752388984440564,0.010185288279338067,0.003195958844007801,30,True,0.006,61,True,0.0122
F2,14,random,population_persistence,87,5000,177.78647916166443,22.61788682500584,23.06950753466659,155.1685923366586,0.8727806133983959,177.78647916166443,23.315022999483176,23.315022999483176,22.777200177297587,22.777200177297587,22.61788682500584,0.15931335229174692,0.0010267113330904988,4,True,0.0008,18,True,0.0036
F2,14,random,population_persistence,88,5000,30.227925667320818,13.79890968616398,14.156436096031394,16.429015981156837,0.5435045779180978,30.227925667320818,14.27424506916639,14.27424506916639,14.27424506916639,14.27424506916639,13.79890968616398,0.47533538300240963,0.028932675185634533,8,True,0.0016,19,True,0.0038
F2,14,random,population_persistence,89,5000,123.52149062980355,17.94212235651245,18.9585191269621,105.5793682732911,0.8547449333307888,123.52149062980355,21.293276321957542,21.293276321957542,20.334056560461683,17.94785518463415,17.94212235651245,0.005732828121701061,5.4298753776037906e-05,3,True,0.0006,6,True,0.0012
F2,14,random,population_persistence,90,5000,29.26463496292962,22.893741596494294,23.044806098893442,6.370893366435325,0.21769939637058602,29.26463496292962,22.99448726020502,22.99448726020502,22.99448726020502,22.99448726020502,22.99448726020502,0.10074566371072535,0.015813428025886905,11,True,0.0022,186,True,0.0372
F2,14,random,population_persistence,91,5000,25.384779269347575,16.57687761002383,16.683615543767253,8.807901659323747,0.3469757040574071,25.384779269347575,16.841023732286416,16.81195170602279,16.769213483479277,16.57687761002383,16.57687761002383,0.0,0.0,9,True,0.0018,9,True,0.0018
F2,14,random,population_persistence,92,5000,28.056017021566554,16.723046443665595,16.739685671872483,11.332970577900959,0.4039408220058231,28.056017021566554,16.791716808338307,16.791716808338307,16.723046443665595,16.723046443665595,16.723046443665595,0.0,0.0,4,True,0.0008,4,True,0.0008
F2,14,random,population_persistence,93,5000,27.013359686832658,16.40673173614725,16.943387685250144,10.606627950685407,0.39264379083714945,27.013359686832658,21.0351815407694,20.382667986961735,16.464993435698403,16.464993435698403,16.40673173614725,0.0582616995511529,0.005492952125975908,36,True,0.0072,538,True,0.1076
F2,14,random,population_persistence,94,5000,21.49792253758679,15.83182533964397,15.981374471110723,5.666097197942818,0.2635648718166261,21.49792253758679,16.01705929965192,16.01705929965192,16.01705929965192,15.898510414056467,15.83182533964397,0.06668507441249716,0.011769137041402752,16,True,0.0032,250,True,0.05
F2,14,random,population_persistence,95,5000,115.29497261726905,16.397906468277995,17.20570745531872,98.89706614899106,0.8577743149069287,115.29497261726905,18.848590602308334,18.848590602308334,18.848590602308334,16.397906468277995,16.397906468277995,0.0,0.0,2,True,0.0004,8,True,0.0016
F2,14,random,population_persistence,96,5000,48.21302965288292,20.14279932879559,20.362190433864477,28.070230324087333,0.5822125372784753,48.21302965288292,21.319985777055862,21.319985777055862,20.14279932879559,20.14279932879559,20.14279932879559,0.0,0.0,2,True,0.0004,2,True,0.0004
F2,14,random,population_persistence,97,5000,74.55237894342636,23.518252268965036,26.39076769059217,51.034126674461326,0.6845405525313722,74.55237894342636,28.016061917019194,28.016061917019194,28.016061917019194,25.35152331473435,24.95795257032279,1.8332710457693153,0.03592245356648235,4,True,0.0008,60,True,0.012
F2,14,random,population_persistence,98,5000,110.04395606130845,34.27956427920313,36.01529560654876,75.76439178210532,0.6884920762017583,110.04395606130845,36.68816855027592,36.68816855027592,36.68816855027592,36.68816855027592,34.66626554615527,2.4086042710727895,0.03179071611898921,12,True,0.0024,18,True,0.0036
F2,14,random,population_persistence,99,5000,124.18372458604483,33.780594038885106,37.060421878965464,90.40313054715972,0.7279788945653736,124.18372458604483,53.87265199725846,41.910000781708746,34.63967939601065,34.63967939601065,33.780594038885106,0.8590853571255437,0.009502827522962748,58,True,0.0116,472,True,0.0944
F2,14,random,population_persistence,100,5000,49.6765166134828,24.65901300012832,26.95340410127306,25.017503613354478,0.5036082503128738,49.6765166134828,31.49554472350013,31.308611146494705,26.73318570275601,26.73318570275601,24.65901300012832,2.074172702627692,0.08290885991999966,189,True,0.0378,586,True,0.1172
F2,21,random,population_persistence,1,5000,108.77503856400934,18.31732783815761,20.693697794004237,90.45771072585173,0.8316035730258219,108.77503856400934,27.36431054473394,27.36431054473394,19.963469058156917,18.444526174159023,18.444526174159023,0.12719833600141328,0.0014061635540049272,3,True,0.0006,503,True,0.1006
F2,21,random,population_persistence,2,5000,56.542962053427765,15.789818551439872,16.601072891598474,40.75314350198789,0.7207465265700091,56.542962053427765,19.021479074695577,18.673361261370687,15.789818551439872,15.789818551439872,15.789818551439872,0.0,0.0,5,True,0.001,89,True,0.0178
F2,21,random,population_persistence,3,5000,148.23812077001327,17.656095269667986,17.75065006234686,130.58202550034528,0.8808936920007179,148.23812077001327,17.656095269667986,17.656095269667986,17.656095269667986,17.656095269667986,17.656095269667986,0.0,0.0,2,True,0.0004,3,True,0.0006
F2,21,random,population_persistence,4,5000,58.963460546249394,16.67471120252771,18.072717570577517,42.28874934372168,0.7172026362080886,58.963460546249394,25.680601312827946,18.98625729493363,18.79849537356217,17.11175979194966,17.11175979194966,0.43704858942194846,0.010334866748354998,9,True,0.0018,276,True,0.0552
F2,21,random,population_persistence,5,5000,30.052946668005887,21.71557428924602,21.918171856210602,8.337372378759866,0.27742279220944954,30.052946668005887,22.563776074365087,22.563776074365087,21.967085975737632,21.71557428924602,21.71557428924602,0.0,0.0,5,True,0.001,802,True,0.1604
F2,21,random,population_persistence,6,5000,70.0871881859593,24.405952489649813,25.129211454941792,45.68123569630949,0.651777263129824,70.0871881859593,25.884488887636373,25.884488887636373,25.884488887636373,24.897102310054066,24.405952489649813,0.49114982040425303,0.01075167545093208,4,True,0.0008,9,True,0.0018
F2,21,random,population_persistence,7,5000,45.42372808955964,12.163322255440477,15.838555263798328,33.26040583411916,0.7322253639890879,45.42372808955964,22.028420645902003,22.028420645902003,17.883810031611866,16.0686318990316,13.64950885282289,3.9053096435911243,0.11741617534879814,15,True,0.003,2759,True,0.5518
F2,21,random,population_persistence,8,5000,30.163977066881667,7.590671700281192,8.827054949345419,22.573305366600476,0.7483530874111651,30.163977066881667,16.331392167598118,16.331392167598118,7.590671700281192,7.590671700281192,7.590671700281192,0.0,0.0,60,True,0.012,645,True,0.129
F2,21,random,population_persistence,9,5000,98.92186175322368,10.954007146029163,11.768385779367563,87.96785460719451,0.8892660636194284,98.92186175322368,12.573771095603313,10.977103105710057,10.977103105710057,10.977103105710057,10.977103105710057,0.023095959680894396,0.00026254999379063496,5,True,0.001,185,True,0.037
F2,21,random,population_persistence,10,5000,146.18722342481806,12.003101833750215,13.9152417302666,134.18412159106785,0.9178922647783702,146.18722342481806,18.30927338255742,18.30927338255742,14.175957497031128,13.093540230292398,12.003101833750215,1.0904383965421829,0.008126433914925813,4,True,0.0008,4,True,0.0008
F2,21,random,population_persistence,11,5000,62.093869729963124,15.832118880883193,17.29287746983918,46.26175084907993,0.7450292766462343,62.093869729963124,26.43590254892063,21.904947760844117,16.640827346115657,16.640827346115657,15.832118880883193,0.8087084652324634,0.01748114696027652,3,True,0.0006,610,True,0.122
F2,21,random,population_persistence,12,5000,86.7374700864136,11.556173104139646,12.788411547321465,75.18129698227395,0.8667683863429885,86.7374700864136,19.35818272397782,19.35818272397782,11.556173104139646,11.556173104139646,11.556173104139646,0.0,0.0,9,True,0.0018,558,True,0.1116
F2,21,random,population_persistence,13,5000,107.65601352145039,37.12598640513531,37.52666819695831,70.53002711631508,0.6551424747142622,107.65601352145039,38.65106507586949,38.65106507586949,37.382883617009725,37.382883617009725,37.12598640513531,0.25689721187441705,0.0036423807331131923,8,True,0.0016,38,True,0.0076
F2,21,random,population_persistence,14,5000,135.79609308708572,37.988072888698824,39.93146683385797,97.8080201983869,0.7202565108825542,135.79609308708572,45.72400051429147,40.89074050098733,40.89074050098733,39.53772553121459,37.988072888698824,1.5496526425157668,0.015843819753968647,3,True,0.0006,83,True,0.0166
F2,21,random,population_persistence,15,5000,81.11710576792443,40.38693981664555,46.87327020202158,40.73016595127888,0.5021156211836212,81.11710576792443,57.73731000206733,52.07177236666714,52.07177236666714,44.46884032349782,41.95981881332811,4.081900506852271,0.10021811626633219,94,True,0.0188,2674,True,0.5348
F2,21,random,population_persistence,16,5000,83.89102363453722,39.523259008677925,42.041798714542225,44.367764625859294,0.5288738020308702,83.89102363453722,52.67502604803029,43.46365577041601,43.46365577041601,39.71634182666664,39.57389136827565,0.19308281798871718,0.004351871671176799,155,True,0.031,434,True,0.0868
F2,21,random,population_persistence,17,5000,88.22181447510499,68.0753240678805,68.4688768320533,20.14649040722449,0.2283617779467635,88.22181447510499,70.88536575887719,68.55074457483448,68.55074457483448,68.0753240678805,68.0753240678805,0.0,0.0,7,True,0.0014,304,True,0.0608
F2,21,random,population_persistence,18,5000,96.23302672505578,55.64517995881689,60.97102850387199,40.58784676623889,0.42176629113205694,96.23302672505578,70.06272657098765,63.72292114820071,63.72292114820071,61.62299215097103,56.92862422193776,5.97781219215414,0.1472808406561371,16,True,0.0032,3194,True,0.6388
F2,21,random,population_persistence,19,5000,116.95249092322229,70.19209761420599,71.2361189684018,46.760393309016294,0.399823833933677,116.95249092322229,75.06492502596265,73.55720618160763,71.25956477293059,70.19209761420599,70.19209761420599,0.0,0.0,6,True,0.0012,281,True,0.0562
F2,21,random,population_persistence,20,5000,106.94819879738438,69.61849483173991,73.94927824431949,37.32970396564447,0.34904471870878706,106.94819879738438,77.390074738073,77.390074738073,77.390074738073,77.10584598212836,69.61849483173991,7.487351150388449,0.2005735474698449,19,True,0.0038,2729,True,0.5458
F2,21,random,population_persistence,21,5000,220.12444057403272,38.04449859061593,38.54903235534241,182.0799419834168,0.8271682213415066,220.12444057403272,41.524918986528434,38.328003667428526,38.328003667428526,38.04449859061593,38.04449859061593,0.0,0.0,3,True,0.0006,8,True,0.0016
F2,21,random,population_persistence,22,5000,97.04555536031779,73.77597856054777,73.91935265294516,23.26957679977002,0.23977993338667644,97.04555536031779,74.10681932346577,73.79671000377368,73.78376040278872,73.77597856054777,73.77597856054777,0.0,0.0,19,True,0.0038,97,True,0.0194
F2,21,random,population_persistence,23,5000,123.93779759748564,86.22026852249778,86.29133005352271,37.717529074987866,0.30432628145841,123.93779759748564,86.45043795710887,86.2220394232152,86.2220394232152,86.2220394232152,86.22026852249778,0.0017709007174175895,4.695166308208537e-05,5,True,0.001,5,True,0.001
F2,21,random,population_persistence,24,5000,114.11361814445375,68.13637315490448,68.21824549387716,45.97724498954928,0.4029076085498206,114.11361814445375,68.53218819432007,68.15234702428262,68.13821632766647,68.13637315490448,68.13637315490448,0.0,0.0,2,True,0.0004,8,True,0.0016
F2,21,random,population_persistence,25,5000,55.573085258658786,51.580272871028455,51.77299383705723,3.9928123876303303,0.07184795245839287,55.573085258658786,54.53891590754621,51.580272871028455,51.580272871028455,51.580272871028455,51.580272871028455,0.0,0.0,278,True,0.0556,278,True,0.0556
F2,21,random,population_persistence,26,5000,139.51048847409874,81.99306811468347,82.33884573859788,57.51742035941527,0.4122802592730786,139.51048847409874,82.10366438508564,82.02097579291546,82.02097579291546,82.00927336610593,81.99306811468347,0.016205251422462652,0.00028174510124409543,10,True,0.002,95,True,0.019
F2,21,random,population_persistence,27,5000,112.47734797954091,75.07247846002129,75.12149542710375,37.40486951951962,0.3325546893790863,112.47734797954091,75.09492568438942,75.09150876056336,75.07253779638178,75.07253779638178,75.07253779638178,5.933636049348934e-05,1.5863271615618076e-06,3,True,0.0006,11,True,0.0022
F2,21,random,population_persistence,28,5000,106.31523741922913,71.65929962996245,71.98038499952101,34.65593778926669,0.32597338472385806,106.31523741922913,71.99671428927951,71.99671428927951,71.66477432499752,71.65929962996245,71.65929962996245,0.0,0.0,54,True,0.0108,54,True,0.0108
F2,21,random,population_persistence,29,5000,78.89273990210671,46.80512806868819,48.2870398412829,32.08761183341852,0.4067245208270637,78.89273990210671,56.95266537984808,49.349293266016424,47.878928235132356,46.81287899368157,46.81287899368157,0.0077509249933811475,0.00024155505974142753,5,True,0.001,472,True,0.0944
F2,21,random,population_persistence,30,5000,141.24351537182474,88.78808346607585,89.13306257504559,52.455431905748895,0.3713829393700626,141.24351537182474,91.25687051513466,88.80537268409947,88.78808346607585,88.78808346607585,88.78808346607585,0.0,0.0,2,True,0.0004,57,True,0.0114
F2,21,random,population_persistence,31,5000,109.06723740526178,94.29236210013823,94.3056934596962,14.774875305123544,0.13546575173830114,109.06723740526178,94.29877470824768,94.29286184079245,94.29286184079245,94.29286184079245,94.29286184079245,0.0004997406542202043,3.3823679990511135e-05,3,True,0.0006,3,True,0.0006
F2,21,random,population_persistence,32,5000,116.26270122740459,109.73914368325586,109.74403292205743,6.52355754414873,0.05611049352267281,116.26270122740459,109.7444731480588,109.73926018202442,109.73915388624076,109.73915388624076,109.73915388624076,1.0202984896068301e-05,1.5640215981876046e-06,3,True,0.0006,8,True,0.0016
F2,21,random,population_persistence,33,5000,156.93602318502533,76.34408687029287,77.94261245462917,80.59193631473246,0.5135336978669054,156.93602318502533,76.35362956340603,76.34431746727465,76.34431746727465,76.34431746727465,76.34431746727465,0.00023059698177974042,2.8612909966475956e-06,97,True,0.0194,120,True,0.024
F2,21,random,population_persistence,34,5000,130.9707952639453,60.94076064296334,62.2255122744536,70.03003462098195,0.5346996212388457,130.9707952639453,69.65122229909764,69.65122229909764,61.19878289616144,61.18239322890467,61.18239322890467,0.24163258594133197,0.003450413629653348,6,True,0.0012,571,True,0.1142
F2,21,random,population_persistence,35,5000,86.65281841890925,57.706793111643684,57.78975267412121,28.946025307265565,0.3340459760619743,86.65281841890925,57.82688060506707,57.82688060506707,57.73967803800593,57.73967803800593,57.706793111643684,0.03288492636224305,0.0011360774411396928,8,True,0.0016,10,True,0.002
F2,21,random,population_persistence,36,5000,104.27142931866136,35.83858141520975,40.3365094837022,68.4328479034516,0.6562952896168293,104.27142931866136,45.58701641477075,45.58701641477075,45.021867679550084,40.50484729845192,35.83858141520975,4.666265883242168,0.06818751558937843,2,True,0.0004,2004,True,0.4008
F2,21,random,population_persistence,37,5000,143.10206929561772,67.60771663373913,69.18528593418365,75.4943526618786,0.5275559817791572,143.10206929561772,80.3535523998489,76.94331123005631,67.90252791827557,67.90252791827557,67.67172329614847,0.29481128453643635,0.0039050773222313274,4,True,0.0008,534,True,0.1068
F2,21,random,population_persistence,38,5000,136.19442166825684,73.29840572450189,73.72003025154008,62.896015943754946,0.4618105145081304,136.19442166825684,74.66928470309024,74.66928470309024,73.65006725972891,73.51269708788799,73.29840572450189,0.21429136338609567,0.003407073725905417,2,True,0.0004,8,True,0.0016
F2,21,random,population_persistence,39,5000,131.2792886548932,50.67539093115057,54.026042129797,80.60389772374265,0.6139879226161413,131.2792886548932,55.515095940692476,55.515095940692476,54.25139368010891,54.25139368010891,53.29930911175185,3.576002748958345,0.044365134316637383,3,True,0.0006,65,True,0.013
F2,21,random,population_persistence,40,5000,101.56147134149838,59.11085377615227,59.73689773833176,42.45061756534611,0.41797954484734445,101.56147134149838,61.185504881628226,59.34090966323338,59.34090966323338,59.15210927324931,59.11085377615227,0.04125549709704046,0.0009718468060808316,43,True,0.0086,99,True,0.0198
F2,21,random,population_persistence,41,5000,110.61150585484546,73.24989662493054,73.31345071631175,37.36160922991492,0.33777326274668246,110.61150585484546,73.24989662493054,73.24989662493054,73.24989662493054,73.24989662493054,73.24989662493054,0.0,0.0,3,True,0.0006,21,True,0.0042
F2,21,random,population_persistence,42,5000,129.8716574506596,53.97048023221072,54.96866563206822,75.90117721844888,0.5844321902743483,129.8716574506596,53.97048023221072,53.97048023221072,53.97048023221072,53.97048023221072,53.97048023221072,0.0,0.0,8,True,0.0016,243,True,0.0486
F2,21,random,population_persistence,43,5000,145.348936978979,80.02519930598694,80.19958969288216,65.32373767299205,0.44942700669657776,145.348936978979,80.37492678323656,80.37492678323656,80.15203129254365,80.02519930598694,80.02519930598694,0.0,0.0,2,True,0.0004,3,True,0.0006
F2,21,random,population_persistence,44,5000,114.69596932965956,65.51025963244582,65.64017700887011,49.18570969721374,0.42883555529178186,114.69596932965956,66.94708434582526,65.5151376776836,65.5151376776836,65.51025963244582,65.51025963244582,0.0,0.0,3,True,0.0006,3,True,0.0006
F2,21,random,population_persistence,45,5000,86.2931314743549,73.14070412867838,73.23577412595081,13.152427345676514,0.15241569196715535,86.2931314743549,73.18493325579031,73.14311663464912,73.14121860016415,73.14072824004064,73.14072824004064,2.411136226498911e-05,1.8332252770751883e-06,22,True,0.0044,129,True,0.0258
F2,21,random,population_persistence,46,5000,140.49690251848966,58.13932133628599,66.3802134028991,82.35758118220367,0.5861878782086691,140.49690251848966,114.05363008093639,111.20948578744915,59.040176510004436,59.040176510004436,58.13932133628599,0.9008551737184476,0.010938339382812154,532,True,0.1064,790,True,0.158
F2,21,random,population_persistence,47,5000,104.50197723201192,49.15141177321912,49.31476332065397,55.35056545879281,0.5296604612169707,104.50197723201192,49.15378687976204,49.15378687976204,49.15378687976204,49.15378687976204,49.15141177321912,0.002375106542920946,4.291024894206649e-05,22,True,0.0044,22,True,0.0044
F2,21,random,population_persistence,48,5000,103.83870044234149,68.00123342943974,68.34583535222987,35.837467012901755,0.3451263051274532,103.83870044234149,71.38900041003262,68.97197743034266,68.00123342943974,68.00123342943974,68.00123342943974,0.0,0.0,11,True,0.0022,220,True,0.044
F2,21,random,population_persistence,49,5000,97.82691961444888,74.64789225679948,74.9874779431173,23.179027357649403,0.23693915181017206,97.82691961444888,76.60657800053954,74.65004826503781,74.65004826503781,74.64789225679948,74.64789225679948,0.0,0.0,3,True,0.0006,183,True,0.0366
F2,21,random,population_persistence,50,5000,77.4351685779371,53.882059603823336,54.39386389951131,23.55310897411377,0.30416552848862194,77.4351685779371,58.740508654178115,54.40731471422326,53.882059603823336,53.882059603823336,53.882059603823336,0.0,0.0,40,True,0.008,404,True,0.0808
F2,21,random,population_persistence,51,5000,121.3089419970687,60.03536609115992,62.41832401274624,61.27357590590878,0.5051035389245204,121.3089419970687,70.51223922090045,64.9456328043282,63.701517454865275,60.75407915324306,60.03536609115992,0.7187130620831397,0.011729575946192365,4,True,0.0008,414,True,0.0828
F2,21,random,population_persistence,52,5000,65.50772999674925,44.77084591949832,45.09523585534549,20.736884077250927,0.3165562915747496,65.50772999674925,44.77641617938042,44.77641617938042,44.7708497482909,44.7708497482909,44.77084591949832,3.82879257898594e-06,1.8463683187515413e-07,48,True,0.0096,200,True,0.04
F2,21,random,population_persistence,53,5000,123.84333006851479,47.30813509908056,64.17832713405394,76.53519496943423,0.6180001371659829,123.84333006851479,118.67834025513527,113.53081385782286,85.37011315321143,47.319051982968666,47.319051982968666,0.01091688388810752,0.00014263874146354998,1186,True,0.2372,2013,True,0.4026
F2,21,random,population_persistence,54,5000,76.80448279857625,52.74345802145966,54.1945900221255,24.061024777116586,0.3132763075850387,76.80448279857625,60.93095094114642,55.23584758097248,55.049099878349274,52.74345802145966,52.74345802145966,0.0,0.0,114,True,0.0228,1233,True,0.2466
F2,21,random,population_persistence,55,5000,80.92911228788563,57.68345693102184,60.129374126317536,23.245655356863793,0.2872347749740913,80.92911228788563,64.2602118391652,64.2602118391652,64.25698607100642,60.33610054492068,57.68345693102184,2.652643613898846,0.11411352242713149,2,True,0.0004,2515,True,0.503
F2,21,random,population_persistence,56,5000,161.79090778239413,36.05124700535908,36.274499442652996,125.73966077703506,0.7771738381377564,161.79090778239413,37.72876295153863,36.089926360745054,36.089926360745054,36.05124700535908,36.05124700535908,0.0,0.0,2,True,0.0004,14,True,0.0028
F2,21,random,population_persistence,57,5000,115.35529894375264,48.06242602032481,51.968305233834265,67.29287292342784,0.5833531145911199,115.35529894375264,76.25237661990045,68.3852196142573,48.481782831663644,48.217687556450095,48.217687556450095,0.1552615361252876,0.002307250818403292,49,True,0.0098,781,True,0.1562
F2,21,random,population_persistence,58,5000,116.25042279115343,47.27358986865909,47.3883359982479,68.97683292249434,0.5933469424572573,116.25042279115343,47.27636105551998,47.27399937987321,47.27358986865909,47.27358986865909,47.27358986865909,0.0,0.0,2,True,0.0004,8,True,0.0016
F2,21,random,population_persistence,59,5000,143.57290879336284,50.962686854897576,71.54489275682351,92.61022193846526,0.6450396715981733,143.57290879336284,130.4925697099101,127.30999392240454,83.15634599900997,61.746349517133986,51.161401734194364,10.78366266223641,0.11644138666897484,796,True,0.1592,2585,True,0.517
