case,seed,grouping,mode,environment,change_frequency,post_change_error,end_of_environment_error,mean_error,error_reduction,error_reduction_fraction,error_at_0,error_at_5,error_at_10,error_at_25,error_at_50,error_at_75,late_half_reduction,late_half_fraction,recovery_evals_50,recovery_success_50,recovery_frac_50,recovery_evals_90,recovery_success_90,recovery_frac_90
F2,20,fitness,previous_best_seeded,34,5000,32.84890495308737,17.57035172597623,21.007083483467852,15.27855322711114,0.4651160593916588,32.84890495308737,32.84890495308737,32.84890495308737,21.05539012188585,17.57035172597623,17.57035172597623,0.0,0.0,963,True,0.1926,2250,True,0.45
F2,20,fitness,previous_best_seeded,35,5000,38.297271478786634,10.436218952628053,14.19487651317484,27.86105252615858,0.7274944519635345,38.297271478786634,23.844012915295394,23.844012915295394,19.846904742090196,10.436218952628053,10.436218952628053,0.0,0.0,67,True,0.0134,1446,True,0.2892
F2,20,fitness,previous_best_seeded,36,5000,27.752812290215772,12.394709996669206,16.391848270201876,15.358102293546565,0.5533890451513287,27.752812290215772,27.752812290215772,22.426325426981535,18.201378797681933,17.000452085581543,12.643905546074102,4.605742088912336,0.29989005157542525,560,True,0.112,2669,True,0.5338
F2,20,fitness,previous_best_seeded,37,5000,36.752989282919856,20.17090917959257,22.103233024508945,16.582080103327286,0.4511763648850583,36.752989282919856,24.272760568727023,24.272760568727023,24.272760568727023,21.525145382693502,20.17090917959257,1.3542362031009318,0.08166865644492918,131,True,0.0262,1673,True,0.3346
F2,20,fitness,previous_best_seeded,38,5000,17.752893975624474,13.218530926964718,14.308591803862525,4.534363048659756,0.2554154300073916,17.752893975624474,17.752893975624474,17.752893975624474,13.218530926964718,13.218530926964718,13.218530926964718,0.0,0.0,1203,True,0.2406,1203,True,0.2406
F2,20,fitness,previous_best_seeded,39,5000,35.67072740920371,22.403185656049217,25.059030639156436,13.26754175315449,0.37194480507653505,35.67072740920371,31.895655715077567,31.895655715077567,26.344039887040566,22.511384409871766,22.403185656049217,0.10819875382254907,0.008155147037455054,1168,True,0.2336,1678,True,0.3356
F2,20,fitness,previous_best_seeded,40,5000,44.54662285931011,22.29310066101938,27.19426428167107,22.25352219829073,0.49955576360015386,44.54662285931011,44.54662285931011,44.54662285931011,26.581093836189496,23.2259937828223,23.2259937828223,0.9328931218029197,0.04192114459411617,696,True,0.1392,2250,True,0.45
F2,20,fitness,previous_best_seeded,41,5000,37.86605313827098,19.04388258086864,23.935635646487615,18.822170557402337,0.49707241704520005,37.86605313827098,37.86605313827098,23.92196948101148,23.92196948101148,23.92196948101148,23.92196948101148,4.87808690014284,0.25916707561787544,319,True,0.0638,4106,True,0.8212
F2,20,fitness,previous_best_seeded,42,5000,73.43391909696825,21.151326887255607,26.43597496179531,52.28259220971265,0.7119678869470981,73.43391909696825,46.36871556515521,34.29383846190575,26.391879375090298,26.391879375090298,21.151326887255607,5.240552487834691,0.10023513116591688,166,True,0.0332,2666,True,0.5332
F2,20,fitness,previous_best_seeded,43,5000,46.40376702328472,19.819634818640694,23.72045503580359,26.58413220464403,0.5728873733743319,46.40376702328472,39.04702880768735,25.86830422421375,25.86830422421375,19.819634818640694,19.819634818640694,0.0,0.0,293,True,0.0586,2380,True,0.476
F2,20,fitness,previous_best_seeded,44,5000,19.68961080738525,19.40866107657959,19.525142834971618,0.2809497308056592,0.014268932664747217,19.68961080738525,19.68961080738525,19.68961080738525,19.68961080738525,19.40866107657959,19.40866107657959,0.0,0.0,2074,True,0.4148,2074,True,0.4148
F2,20,fitness,previous_best_seeded,45,5000,37.32142373506951,28.211375043882718,32.15989508541185,9.11004869118679,0.24409703005586111,37.32142373506951,37.32142373506951,37.32142373506951,33.16253462522307,31.84894910141366,28.211375043882718,3.6375740575309408,0.3992924934693257,2187,True,0.4374,3683,True,0.7366
F2,20,fitness,previous_best_seeded,46,5000,80.06339460068338,25.711684893724787,29.037681358465065,54.351709706958594,0.6788584218548069,80.06339460068338,38.833554551341905,38.833554551341905,33.69306418532993,25.711684893724787,25.711684893724787,0.0,0.0,3,True,0.0006,1626,True,0.3252
F2,20,fitness,previous_best_seeded,47,5000,63.20476078063187,18.778502914459636,22.098368819850727,44.426257866172236,0.7028941699560388,63.20476078063187,51.271035882408874,18.778502914459636,18.778502914459636,18.778502914459636,18.778502914459636,0.0,0.0,452,True,0.0904,452,True,0.0904
F2,20,fitness,previous_best_seeded,48,5000,27.183763138760312,23.923395446298493,24.407483942939347,3.26036769246182,0.1199380555156833,27.183763138760312,24.539670306529928,24.539670306529928,24.539670306529928,24.539670306529928,23.923395446298493,0.6162748602314352,0.18902004876821174,175,True,0.035,3182,True,0.6364
