case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F5,1,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.97338197163148,39.29956595466162,0.01689731469122762,235.86288028299168
F5,28,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.23533960870161,37.88548843548024,0.09048623047552357,183.26469646499027
F5,18,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,27.459754374461234,26.23994013382928,0.09085259963112624,183.79308815399418
F5,21,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,36.43221764786192,35.348459258601444,0.043454454486757874,189.41252391099988
F5,10,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,34.65888913029294,33.27248384560339,0.07901374767317762,194.5019577369967
F5,15,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,28.734523484868916,27.095451869904178,0.10944387342472742,199.42531196000346
F5,24,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.11391974114901,38.04273115353806,0.03294413957697929,200.44935866000014
F5,31,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,37.221671624914926,36.1326787508481,0.04645485814556014,201.66194923500007
F5,20,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.927557293356436,20.47170751827373,0.1166781822372118,201.8223690110026
F5,23,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.935799431769244,30.114977498270544,0.13800409211675105,203.74645701899135
F5,19,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.333869346582794,37.68562426501403,0.03889999727530177,205.93950348100043
F5,22,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,27.026596946683878,26.131389429353575,0.07118520092894218,206.73045741699752
F5,14,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,31.92941496801777,30.673981876113952,0.073693828272269,213.50458286498906
F5,17,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,38.20552715322995,36.8082146215625,0.07260017849661565,213.64378047198988
F5,13,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,39.38781965157359,38.12935205571507,0.0638328720449905,214.27726906600583
F5,26,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,36.16545725723198,34.98824340793853,0.14959049970830499,215.27157759599504
F5,27,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,30.964028713402325,29.98285422709403,0.06755142927867243,215.9798626999982
